	GSM2345472	GSM2345460	GSM2345464	GSM2345473	GSM2345470	GSM2345461	GSM2345466	GSM2345463	GSM2345469	GSM2345471	GSM2345462	GSM2345465	GSM2345468	GSM2345467	GSM2345459
Cd274	156	80	40	113	52	44	90	28	133	97	163	62	80	52	67
Cd276	382	485	611	202	323	526	692	510	461	162	574	657	556	378	504
Cd28	0	0	1	0	0	0	2	0	0	0	2	2	0	0	0
Cd2ap	348	1558	535	760	172	1051	1573	1126	941	615	954	1829	301	210	1418
Cd2bp2	1159	840	903	463	671	643	911	684	833	365	726	907	1041	680	777
Cd300a	9	30	10	7	1	7	15	17	8	5	11	37	16	10	23
Cd300c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd300c2	1	1	5	3	2	0	4	4	9	1	0	14	8	3	0
Cd300e	1	7	0	1	2	3	4	3	6	3	2	3	4	2	5
Cd300lb	0	1	3	2	0	0	0	0	0	0	1	5	2	0	0
Cd300ld	0	2	0	1	0	0	4	1	0	3	0	7	0	1	1
Cd300ld2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Cd300ld3	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0
Cd300ld4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd300ld5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd300lf	5	20	3	1	1	1	12	7	6	3	5	13	3	1	9
Cd300lg	6	8	22	2	24	13	11	5	24	1	1	10	49	24	4
Cd302	1	12	6	1	0	7	7	2	18	5	6	20	18	2	3
Cd320	184	139	127	60	187	106	109	108	135	64	70	105	196	177	145
Cd33	2	5	8	3	0	4	11	2	16	7	4	15	10	1	8
Cd34	12	92	107	22	54	77	92	54	107	10	19	57	126	52	16
Cd36	12	37	142	29	31	63	122	30	165	23	45	88	96	37	43
Cd37	1	0	0	0	0	0	4	0	2	0	0	1	0	0	0
Cd38	0	9	5	2	4	6	7	9	9	1	2	15	14	1	3
Cd3d	0	9	4	0	0	4	1	2	3	1	1	9	1	0	2
Cd3e	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cd3eap	146	126	97	88	110	98	149	96	204	58	190	127	171	81	186
Cd3g	0	8	0	0	0	6	0	7	1	1	2	0	0	0	5
Cd4	1	4	5	3	3	1	14	1	3	1	2	19	6	2	3
Cd40	17	42	23	9	7	23	31	27	20	5	32	24	20	18	31
Cd40lg	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cd44	291	64	422	233	143	199	556	76	401	160	601	571	300	212	71
Cd46	7	47	7	15	4	12	23	38	26	19	7	25	9	7	11
Cd47	1100	1281	1112	863	502	877	1357	875	1518	639	846	1489	882	494	1134
Cd48	1	1	2	1	0	2	2	3	7	2	3	5	3	1	1
Cd5	1	1	0	0	1	0	2	1	1	0	0	1	0	1	0
Cd52	5	2	2	3	5	1	2	0	4	5	2	6	11	3	3
Cd53	2	10	4	4	0	2	8	1	13	5	7	16	8	0	5
Cd55	4	52	19	4	4	33	47	125	10	13	22	51	14	7	73
Cd55b	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Cd59a	84	205	173	82	116	126	251	180	245	176	97	290	200	104	193
Cd59b	52	62	22	8	34	30	21	14	30	29	9	32	47	29	37
Cd5l	0	23	0	8	0	1	4	0	0	1	0	117	0	0	1
Cd6	0	0	0	0	1	0	1	0	7	0	0	1	12	1	2
Cd63	7340	2840	5036	2850	5223	3059	4310	3654	4629	2073	5489	4405	5779	5199	2927
Cd63-ps	3	0	0	0	3	0	0	0	0	5	0	0	0	0	2
Cd68	14	18	34	26	5	7	10	26	13	3	70	38	36	6	12
Cd69	0	6	1	1	1	3	1	2	7	2	1	8	3	0	3
Cd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd72	33	43	33	11	40	54	39	42	36	15	25	51	37	58	32
Cd74	197	10	33	185	18	10	21	5	296	55	34	68	240	34	6
Cd79a	205	49	140	138	223	84	89	242	251	106	36	129	364	208	57
Cd79b	0	0	0	0	0	0	3	0	1	1	1	7	1	0	0
Cd80	0	1	0	0	0	0	0	0	1	0	2	1	1	0	2
Cd81	748	1297	1669	441	815	1590	1434	1577	1056	334	1508	1379	1545	953	1416
Cd82	722	528	588	403	452	414	633	618	554	292	2054	619	766	479	557
Cd83	16	58	219	15	19	85	115	122	54	19	33	143	42	28	47
Cd84	6	57	17	7	5	13	30	43	15	8	13	32	7	5	28
Cd86	0	3	6	2	1	5	8	5	9	2	7	13	3	0	4
Cd8a	1	2	1	2	2	4	0	2	3	0	1	3	2	2	7
Cd8b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd9	51	354	147	31	36	302	148	556	155	34	449	171	158	50	456
Cd9-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cd93	69	73	153	36	63	89	188	34	124	34	45	151	119	73	54
Cd96	3	13	9	4	2	6	16	12	12	1	6	8	6	5	9
Cd99l2	677	382	446	285	383	316	509	316	526	250	234	433	577	387	374
Cda	421	182	461	165	435	245	377	209	262	120	216	354	433	462	209
Cdadc1	397	362	404	249	130	294	474	322	451	200	218	483	278	198	292
Cdan1	328	414	229	199	150	177	306	233	339	190	258	292	298	158	308
Cdc123	776	868	866	441	463	667	1011	689	866	360	442	1010	741	427	871
Cdc14a	38	199	57	61	13	94	105	299	99	53	57	129	22	18	216
Cdc14b	240	1131	186	332	87	447	387	594	460	309	289	548	154	104	984
Cdc16	997	847	860	555	583	605	945	619	974	419	744	880	937	540	818
Cdc20	178	397	283	89	180	45	415	88	179	79	31	285	286	196	482
Cdc20b	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdc23	896	928	645	493	519	628	862	548	1021	390	496	869	1012	511	881
Cdc25a	453	559	365	212	209	279	400	329	452	155	319	393	451	296	548
Cdc25b	171	399	285	112	147	127	341	198	157	69	83	283	204	139	414
Cdc25c	31	139	65	16	18	13	97	26	22	11	3	82	27	21	111
Cdc26	634	654	573	266	436	508	572	549	628	246	264	568	635	466	607
Cdc27	276	1208	435	382	130	509	883	628	680	378	540	998	245	159	1011
Cdc34	657	357	521	260	501	369	484	408	495	156	365	418	813	581	403
Cdc34b	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0
Cdc37	2309	1272	1864	732	1822	1068	1647	1179	1654	675	959	1544	2522	1973	1372
Cdc37l1	340	330	254	274	181	234	398	284	477	214	255	405	262	180	310
Cdc40	160	352	215	184	72	249	319	290	308	130	255	393	146	99	306
Cdc42	3338	3881	3440	1840	1808	2657	3860	3042	3698	1622	2534	3858	2899	1900	3823
Cdc42bpa	571	1957	695	1030	231	1237	1976	1462	1436	794	1174	2022	455	298	1739
Cdc42bpb	1138	1986	1520	841	768	1605	2386	1760	1879	659	1394	2118	1616	918	2082
Cdc42bpg	934	1112	732	614	452	716	1296	840	1074	476	608	1196	1010	500	1052
Cdc42ep1	14	4	31	1	32	56	10	38	171	15	16	42	336	52	7
Cdc42ep2	8	4	30	4	11	14	20	14	6	2	3	15	12	16	4
Cdc42ep3	23	61	21	24	11	19	38	57	48	15	35	36	36	6	49
Cdc42ep4	167	387	185	85	151	237	248	327	236	68	304	228	249	182	356
Cdc42ep5	26	15	33	10	27	21	22	76	29	5	28	16	44	31	18
Cdc42se1	888	1228	1140	478	775	1159	1117	1316	1180	340	995	1034	1333	854	1336
Cdc42se2	2057	1370	2156	900	1090	1366	2247	1299	1885	656	1277	2185	1918	1117	1579
Cdc45	169	307	227	63	128	105	212	72	132	67	29	169	156	106	213
Cdc5l	1051	1339	767	822	537	893	1214	921	1484	703	698	1162	904	588	1402
Cdc6	61	160	94	26	40	29	79	25	63	31	12	79	70	31	106
Cdc7	53	189	51	48	26	35	92	29	75	46	24	85	54	17	102
Cdc73	525	1316	822	744	221	965	1717	1017	1116	623	777	1852	384	300	1274
Cdca2	70	325	130	72	43	36	256	54	115	52	25	201	68	42	260
Cdca3	192	442	397	102	181	71	391	117	189	118	33	436	212	154	450
Cdca4	191	271	198	107	125	140	223	217	197	74	196	210	224	146	223
Cdca5	45	155	110	26	58	34	126	51	55	38	20	131	72	43	170
Cdca7	11	39	26	7	10	12	19	9	26	5	23	29	37	8	32
Cdca7l	28	96	92	24	25	43	115	57	48	22	30	144	58	27	106
Cdca8	118	355	206	51	103	53	312	82	123	65	39	267	128	78	370
Cdcp1	702	418	494	425	236	384	647	379	693	319	607	639	479	254	443
Cdcp2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Cdh1	7703	6717	8775	4363	4977	7143	11110	7940	9394	3616	7405	11387	8584	4910	7721
Cdh10	1	5	0	1	1	0	2	3	2	0	0	2	0	0	1
Cdh11	7	41	11	7	5	31	31	17	20	4	23	28	10	1	35
Cdh12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Cdh13	2	11	15	1	4	15	21	17	11	1	8	4	23	9	18
Cdh15	0	0	1	0	0	0	0	1	0	0	1	0	0	1	2
Cdh16	0	2	0	0	0	0	0	2	0	0	0	0	0	1	1
Cdh17	1	20	15	1	2	21	14	33	5	1	42	12	8	0	35
Cdh18	0	3	0	0	0	1	3	3	0	0	0	0	1	0	2
Cdh19	0	0	1	0	0	0	1	1	1	2	0	0	1	0	0
Cdh2	1232	2164	1327	1186	633	1830	2686	2390	2188	1047	1622	2709	1026	616	2368
Cdh20	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0
Cdh22	304	110	265	163	291	162	343	151	276	134	262	284	494	382	124
Cdh23	5	28	9	5	8	6	30	23	15	4	11	15	12	4	20
Cdh24	22	80	25	3	12	18	49	19	21	6	15	50	21	23	64
Cdh26	0	8	3	0	0	4	4	3	1	1	0	0	0	2	3
Cdh3	2	9	6	1	1	10	11	7	2	1	5	5	8	0	3
Cdh4	92	216	206	88	60	156	350	166	134	88	112	372	102	74	205
Cdh5	3	16	164	7	58	86	109	7	97	3	52	44	132	68	5
Cdh6	0	5	3	0	0	6	0	3	0	0	12	4	2	0	1
Cdh7	131	53	91	188	45	52	160	60	209	172	27	176	118	50	48
Cdh8	640	271	371	541	189	198	579	217	679	503	184	719	317	169	258
Cdh9	0	0	2	1	0	0	3	0	5	0	0	2	0	0	0
Cdhr1	2159	2447	1994	1120	1277	1915	2322	2360	1912	1017	1605	2516	1921	1198	2627
Cdhr2	107	395	190	51	76	300	251	398	138	49	173	225	146	94	505
Cdhr3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Cdhr4	0	3	0	1	2	0	1	0	0	0	1	1	0	1	1
Cdhr5	0	23	3	0	0	11	6	16	5	2	42	5	7	1	28
Cdip1	1367	882	844	641	764	696	1016	764	1107	465	826	1044	1115	757	875
Cdipt	2082	868	1524	795	1575	861	1592	828	1516	624	737	1430	2099	1696	1019
Cdk1	229	717	415	115	175	97	499	147	217	106	42	437	245	177	707
Cdk10	342	316	288	141	273	184	314	217	313	108	114	306	347	319	263
Cdk11b	698	1076	985	532	380	700	1241	858	951	375	597	1385	683	474	964
Cdk12	264	780	351	355	114	453	670	615	713	253	441	800	305	151	590
Cdk13	335	923	471	453	195	691	1121	715	948	355	600	1040	414	222	965
Cdk14	489	410	372	470	154	280	653	314	627	323	270	762	308	159	314
Cdk15	15	29	7	10	12	12	17	14	14	9	48	18	6	7	37
Cdk16	1990	1750	1924	937	1506	1337	2070	1263	2083	749	1095	1993	2289	1513	1685
Cdk17	202	219	148	145	67	146	238	167	333	144	175	227	203	115	268
Cdk18	111	83	65	59	52	85	79	125	152	37	35	67	189	92	85
Cdk19	162	348	133	123	64	187	266	184	250	120	135	327	138	68	250
Cdk2	76	193	161	39	62	89	202	75	73	31	39	166	105	73	164
Cdk20	178	69	112	63	134	58	109	58	120	47	136	94	169	158	57
Cdk2ap1	2351	1694	2274	926	1949	1368	2027	1414	1853	782	982	1936	2550	2089	1720
Cdk2ap2	970	516	750	304	754	302	596	238	618	260	184	466	1028	878	480
Cdk3-ps	8	13	8	3	6	6	8	18	7	7	6	4	1	2	10
Cdk4	2376	2044	2358	919	1840	1506	2143	1808	1973	835	1970	1946	2542	1901	2072
Cdk5	509	358	433	168	322	227	361	312	338	154	166	357	449	393	383
Cdk5r1	58	167	122	56	48	116	155	156	133	38	92	181	111	43	172
Cdk5r2	744	361	622	290	634	383	775	336	642	205	326	573	1053	718	455
Cdk5rap1	236	162	153	85	88	137	150	113	154	135	102	199	275	96	173
Cdk5rap2	319	797	419	286	124	295	709	308	400	258	104	694	228	134	646
Cdk5rap3	2269	1347	1864	821	1673	1002	1606	1109	1483	608	481	1441	2010	1689	1465
Cdk6	11	54	26	9	11	43	56	57	61	10	130	66	47	13	44
Cdk7	304	372	245	211	166	244	344	277	440	172	435	308	315	195	364
Cdk8	677	2078	468	532	254	509	861	804	858	546	642	911	406	275	1375
Cdk9	792	606	627	347	583	533	721	621	742	279	498	647	877	698	597
Cdkal1	160	164	132	89	87	86	157	116	175	70	58	181	127	93	125
Cdkl1	217	251	239	145	137	195	348	216	380	115	111	333	209	125	191
Cdkl2	252	459	325	320	114	328	587	296	484	274	371	574	174	116	468
Cdkl3	54	57	40	40	18	53	82	61	81	28	53	89	45	21	48
Cdkl4	7	3	5	1	0	6	3	7	5	3	4	9	2	2	7
Cdkl5	110	230	141	181	50	175	331	164	239	154	311	324	82	55	211
Cdkn1a	750	564	1255	304	447	835	1464	1247	815	220	786	1323	814	512	532
Cdkn1b	684	1149	576	611	424	583	1037	698	1042	470	693	1071	681	470	1021
Cdkn1c	42	121	35	20	18	86	38	125	31	19	60	48	46	18	139
Cdkn2a	12	6	10	7	6	0	7	2	1	2	1	12	8	6	9
Cdkn2aip	324	776	613	322	164	555	1068	624	662	253	279	1031	273	182	731
Cdkn2aipnl	410	344	378	176	276	239	334	229	382	152	238	336	443	281	337
Cdkn2b	138	85	123	60	84	63	92	101	89	47	53	121	88	86	114
Cdkn2c	297	292	272	182	184	38	433	60	181	170	39	282	225	180	342
Cdkn2d	297	327	241	135	256	134	303	180	271	119	123	285	309	278	326
Cdkn3	24	68	36	8	20	7	48	12	24	12	5	42	29	17	76
Cdnf	26	34	37	20	16	34	55	43	46	22	60	63	18	14	36
Cdo1	28	65	19	17	19	47	21	33	67	11	9	50	66	21	62
Cdon	520	719	404	436	302	521	673	543	846	364	623	802	569	314	643
Cdpf1	223	127	172	67	122	98	161	122	135	70	107	119	205	132	130
Cdr1	0	2	1	1	1	1	2	2	0	0	0	0	0	0	1
Cdr2	886	474	851	463	334	517	915	328	676	314	421	837	716	380	564
Cdr2l	71	173	118	51	47	123	130	153	100	47	127	156	95	83	157
Cdrt4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Cds1	547	160	471	276	363	210	546	190	583	222	284	487	621	413	207
Cds2	3113	2496	1965	1671	1748	1804	2702	2194	3176	1355	2175	2764	2851	1748	2246
Cdsn	4	6	9	5	5	7	4	5	2	3	51	11	3	5	6
Cdt1	63	136	146	29	55	60	128	66	51	38	14	123	104	65	114
Cdv3	838	1417	1182	580	358	1082	1562	1182	1146	422	1017	1566	904	407	1488
Cdx1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
Cdx2	1	5	1	0	0	1	0	0	0	1	2	0	1	0	1
Cdx4	44	1	17	36	11	8	19	9	43	32	1	16	41	10	10
Cdyl	83	109	100	66	41	86	153	77	147	53	145	154	104	57	137
Cdyl2	60	168	82	63	46	95	140	93	160	52	260	162	108	50	173
Ceacam-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam1	97	44	192	78	69	96	250	164	240	65	1495	204	102	67	30
Ceacam10	79	6	54	14	115	30	38	29	89	16	18	42	125	87	10
Ceacam11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam12	1	4	0	0	0	1	1	2	3	0	2	1	0	0	5
Ceacam13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ceacam14	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
Ceacam15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam16	3	0	2	0	0	0	0	0	0	0	1	0	2	0	0
Ceacam18	0	2	0	0	0	0	1	3	1	0	6	0	1	0	0
Ceacam19	0	4	0	0	0	0	2	1	0	1	0	1	0	1	2
Ceacam2	0	4	0	0	0	0	0	0	0	0	12	0	0	0	0
Ceacam20	0	4	2	0	0	0	2	1	2	0	1	0	1	2	4
Ceacam3	0	7	0	0	0	0	2	1	3	0	3	0	1	0	4
Ceacam5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ceacam9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cebpa	20	39	50	9	26	54	65	58	67	9	25	55	109	50	50
Cebpb	693	328	777	287	387	467	954	607	479	178	257	681	693	477	330
Cebpd	396	288	573	207	214	863	536	795	389	110	538	486	296	245	331
Cebpe	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Cebpg	432	538	373	428	191	225	679	282	651	360	1275	650	330	243	439
Cebpz	291	669	336	411	110	553	707	612	611	297	515	727	272	165	752
Cebpzos	242	168	196	104	141	141	183	194	225	90	95	210	214	163	174
Cecr2	8	178	31	11	8	86	65	160	38	21	58	123	30	14	103
Cecr5	633	609	504	281	512	334	568	336	591	278	363	579	649	600	473
Cecr6	162	336	251	125	207	304	271	369	217	61	559	351	291	214	386
Cel	8077	210	6720	2737	16676	22603	7975	1117	138676	14121	1630	20141	194953	41547	103
Cela1	12850	61	1316	3210	10485	5397	1263	598	47153	15492	640	3224	62527	20076	55
Cela2a	14651	169	3658	3984	15697	26193	3447	1767	98788	18854	1627	9665	148586	32546	77
Cela3a	6	0	0	4	5	3	0	0	78	5	4	3	73	14	0
Cela3b	5477	68	2896	1188	7016	11635	2390	726	47409	5749	703	5989	67106	13818	38
Celf1	1629	2590	1499	1312	779	1343	2247	1455	2410	1018	2264	2221	1603	784	2459
Celf2	108	402	212	184	70	280	495	328	292	169	287	521	130	84	382
Celf3	3983	3728	3694	2173	2353	2831	4956	3549	4199	1735	1871	4392	4155	2689	3843
Celf4	151	469	211	262	80	330	503	345	385	251	332	482	194	92	514
Celf5	11	45	7	12	1	11	18	11	11	10	5	15	7	4	28
Celf6	207	98	166	114	111	109	241	116	201	89	110	232	200	118	100
Celsr1	126	537	215	94	136	307	416	342	415	154	529	431	401	151	481
Celsr2	169	1149	264	168	122	522	468	649	313	157	366	420	293	112	993
Celsr3	972	2204	996	802	558	1214	1960	1428	1810	632	1298	1820	1246	700	1960
Cemip	20	47	19	18	3	25	22	107	26	13	67	22	18	7	80
Cend1	1	3	2	0	1	0	1	0	6	3	4	1	4	2	0
Cenpa	101	562	222	66	111	58	332	104	119	62	21	263	136	96	442
Cenpb	1955	1579	2109	984	1678	1334	2418	1378	2062	758	1152	2159	2638	1853	1687
Cenpc1	84	426	106	146	40	169	251	177	217	139	212	251	90	59	301
Cenpe	22	652	83	57	24	59	416	130	46	59	26	364	28	15	623
Cenpf	38	1177	147	171	34	112	818	175	93	169	47	795	50	39	995
Cenph	27	83	45	13	14	24	62	20	29	21	1	71	26	12	62
Cenpi	38	165	72	37	18	22	120	26	64	47	9	96	33	15	143
Cenpj	92	341	89	137	46	124	201	125	181	111	163	208	81	45	270
Cenpk	21	110	26	21	6	25	41	15	29	27	8	56	10	15	84
Cenpl	31	97	47	12	24	12	77	23	47	33	15	70	35	22	67
Cenpm	93	92	96	37	71	21	118	18	44	45	3	85	67	63	85
Cenpn	53	115	82	38	21	21	107	20	37	25	11	90	42	15	79
Cenpo	82	91	72	37	59	59	98	48	96	34	51	92	74	59	89
Cenpp	22	58	50	21	9	21	79	34	31	19	10	77	25	15	61
Cenpq	38	115	46	42	16	38	102	44	71	40	20	122	27	14	88
Cenpt	42	126	89	34	51	57	70	49	54	30	60	82	72	46	101
Cenpu	33	75	46	16	5	23	63	30	33	7	17	53	20	6	63
Cenpv	622	309	522	208	450	274	407	225	394	195	184	361	588	471	302
Cenpw	41	116	76	18	30	20	78	18	39	21	3	74	39	31	109
Cep104	954	970	712	688	451	548	1139	565	1209	491	703	1018	1045	508	963
Cep112	38	126	42	43	13	73	108	61	66	43	14	123	24	14	84
Cep120	588	735	372	398	222	322	607	448	713	391	330	690	422	220	528
Cep126	57	267	62	102	23	141	176	160	137	116	159	218	40	19	206
Cep128	36	145	60	53	15	28	100	44	67	38	20	98	36	17	140
Cep131	350	574	362	177	243	383	509	418	365	144	211	442	388	227	494
Cep135	51	305	54	112	26	84	186	114	116	108	76	168	32	34	185
Cep152	45	207	65	59	16	51	129	63	84	32	31	103	48	19	91
Cep162	98	493	104	212	53	237	283	255	206	178	242	309	70	60	403
Cep164	348	576	397	253	212	480	627	515	541	182	353	590	383	207	485
Cep170	434	1236	380	711	186	495	1108	616	1085	647	929	1073	401	228	1046
Cep170b	1872	2407	2293	1474	1430	1875	3674	2109	3076	1102	1828	3375	2510	1446	2472
Cep19	269	252	249	164	151	161	265	222	240	138	149	250	212	156	265
Cep192	129	652	186	222	54	248	416	283	312	195	275	481	128	59	598
Cep250	373	632	380	290	160	381	732	389	527	256	192	670	295	155	517
Cep290	50	467	80	207	25	271	411	293	116	211	151	444	53	33	379
Cep295	58	676	147	204	46	218	411	227	236	146	111	457	55	47	420
Cep350	365	2008	534	861	152	1424	1928	1583	1227	694	1226	1842	330	221	1979
Cep41	87	145	105	57	31	82	114	58	100	49	95	97	96	52	122
Cep44	203	278	188	97	72	132	239	174	196	109	57	234	140	84	216
Cep55	5	146	15	21	6	12	65	25	30	12	9	37	10	4	84
Cep57	180	596	291	215	126	299	490	468	463	201	211	563	189	129	433
Cep57l1	49	134	60	45	31	43	84	68	73	44	24	87	39	27	84
Cep63	399	448	258	206	165	225	410	285	379	194	211	401	296	213	357
Cep68	270	558	329	209	159	365	429	361	413	179	421	506	261	153	556
Cep70	240	791	414	344	131	495	745	628	547	309	257	803	218	138	599
Cep72	39	70	49	17	8	23	85	29	25	23	9	63	14	11	67
Cep76	152	330	225	121	78	171	359	200	257	124	180	316	152	108	282
Cep78	230	398	358	176	171	259	487	260	365	123	181	469	293	149	337
Cep83	108	453	220	173	60	337	538	392	252	162	296	540	83	57	469
Cep85	574	649	676	314	549	323	754	405	959	414	340	776	1002	571	527
Cep85l	10	67	15	16	1	34	47	36	38	20	24	41	8	7	63
Cep89	334	454	328	168	213	195	406	242	382	159	87	355	328	210	356
Cep95	50	236	69	71	39	84	149	128	80	49	107	136	40	33	162
Cep97	122	281	101	111	77	113	222	169	205	91	125	245	120	112	289
Cept1	271	217	170	165	112	142	197	213	274	139	141	219	243	127	199
Cer1	1	50	1	3	3	18	6	35	5	2	6	8	5	1	53
Cercam	7	38	20	10	4	26	15	30	16	6	27	14	19	9	34
Cerk	1904	728	1539	992	1324	781	2014	583	2023	810	522	1902	2101	1272	754
Cerkl	268	271	140	264	82	198	275	211	323	230	269	301	168	84	247
Cers1	2	59	13	5	11	26	15	48	10	6	94	11	19	15	63
Cers2	1228	773	882	548	668	656	921	682	1036	455	632	938	1069	671	861
Cers3	0	1	2	2	3	1	1	5	0	0	6	3	0	0	1
Cers4	101	119	52	78	27	64	66	83	83	63	38	82	93	48	65
Cers5	858	598	848	358	627	522	779	610	685	295	501	799	808	607	569
Cers6	354	734	360	291	124	403	547	490	458	225	760	554	306	156	603
Ces1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ces1b	0	9	1	0	1	1	2	4	1	0	2	7	1	0	13
Ces1c	0	1	1	0	0	3	13	1	0	0	2	84	0	1	2
Ces1d	11	29	87	3	59	77	50	16	149	5	18	121	292	67	20
Ces1e	3	0	3	3	3	6	1	3	13	2	2	2	20	8	0
Ces1f	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1
Ces1g	0	0	0	0	0	2	1	1	0	0	0	5	1	0	2
Ces1h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ces2a	0	1	0	0	0	0	0	5	0	0	0	6	0	0	0
Ces2b	10	64	12	8	6	17	25	248	20	12	22	25	7	4	23
Ces2c	1	0	0	0	0	13	1	711	0	1	16	1	0	3	0
Ces2d-ps	0	0	0	0	0	0	0	7	1	0	0	0	0	4	0
Ces2e	1	0	1	0	0	1	5	2	5	0	1	13	1	3	1
Ces2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ces2g	4	3	3	0	6	2	3	69	28	0	2	6	49	14	0
Ces2h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ces3a	0	0	0	0	0	0	3	7	7	0	0	4	9	2	0
Ces3b	0	0	0	0	1	0	0	0	5	0	0	0	1	0	0
Ces4a	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Ces5a	0	42	0	4	0	0	9	5	3	0	4	0	1	0	25
Cetn1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cetn2	575	439	467	264	285	374	460	363	573	212	289	578	455	304	458
Cetn3	311	650	373	258	160	485	566	474	548	207	310	562	313	155	574
Cetn4	52	52	87	60	29	48	86	32	97	42	33	106	54	49	54
Cfap100	4	7	6	3	1	4	8	4	6	3	3	10	3	3	8
Cfap126	212	139	221	79	130	138	165	161	145	67	50	169	182	163	153
Cfap157	8	22	14	12	12	11	24	12	11	11	14	14	18	9	11
Cfap161	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
Cfap20	909	1240	1095	516	613	732	1211	915	939	415	473	1284	988	738	956
Cfap206	10	9	5	7	12	2	5	1	7	1	3	2	2	4	4
Cfap221	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cfap36	536	1011	675	689	298	826	1271	810	1126	515	403	1257	438	326	1114
Cfap43	123	221	134	50	76	95	129	167	104	40	26	136	84	73	156
Cfap44	11	114	6	15	4	24	21	43	23	13	10	19	1	5	43
Cfap45	34	40	28	17	15	12	48	42	35	20	22	40	32	21	25
Cfap46	41	58	39	26	25	40	85	64	100	35	18	81	41	20	34
Cfap52	8	25	13	8	2	21	15	16	12	6	11	12	23	5	38
Cfap53	2	8	3	7	1	4	4	5	4	4	2	4	5	2	5
Cfap54	59	56	42	41	24	62	86	61	84	52	35	79	52	35	37
Cfap57	3	13	2	5	3	6	1	8	3	1	2	1	4	1	11
Cfap58	10	26	39	11	8	26	38	42	25	6	15	60	11	13	26
Cfap61	38	54	45	22	15	24	40	28	39	18	32	60	30	27	35
Cfap69	30	106	18	54	10	40	58	102	57	55	19	67	20	21	44
Cfap70	11	19	7	5	3	9	12	14	10	7	5	6	13	10	9
Cfap73	15	26	27	7	9	31	31	35	25	7	21	36	28	12	27
Cfap74	171	102	128	83	76	35	151	58	149	40	25	128	124	78	66
Cfap77	9	43	31	9	13	46	25	31	22	6	33	38	31	18	41
Cfap97	173	534	111	317	100	209	358	249	427	280	408	327	143	117	481
Cfap99	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Cfb	24	50	29	13	6	23	62	80	52	5	87	126	45	27	24
Cfc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cfd	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Cfdp1	818	751	766	410	403	605	768	643	868	305	449	830	781	398	772
Cfh	0	6	1	2	0	1	17	4	8	3	3	66	3	1	4
Cfhr1	3	4	0	0	2	1	0	4	1	0	0	6	2	1	1
Cfhr2	0	0	1	0	0	0	2	0	0	0	0	14	0	0	0
Cfhr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cfi	14	50	21	5	9	53	30	104	43	7	21	75	51	6	58
Cfl1	5829	5942	7336	2450	4245	5732	6932	6676	6388	1976	5058	7378	6012	4169	6610
Cfl2	270	584	397	185	154	270	478	428	402	202	390	592	214	158	501
Cflar	844	1272	631	844	357	677	1077	597	1296	568	661	1087	757	379	876
