	GSM4564587	GSM4564588	GSM4564589	GSM4564590	GSM4564591	GSM4564592	GSM4564593	GSM4564594
Tmem238	60	52	42	57	49	56	51	67
Tmem239	13	13	5	14	6	16	5	9
Tmem240	99	113	88	106	72	88	85	64
Tmem241	533	576	447	568	597	556	501	496
Tmem242	573	587	523	651	621	572	626	565
Tmem243	1445	1251	930	1101	1291	1315	1163	1150
Tmem245	14359	13415	11457	13998	16142	13980	14169	12043
Tmem246	48	28	37	45	44	48	64	44
Tmem247	0	0	0	0	0	0	0	0
Tmem248	2149	2693	1860	2174	2445	2478	2516	2131
Tmem25	9	31	10	17	13	12	6	17
Tmem251	474	438	343	420	448	393	399	398
Tmem252	114	94	84	108	103	107	120	117
Tmem253	62	66	43	54	56	52	58	37
Tmem254a	136	109	159	135	121	108	228	98
Tmem254b	136	109	159	135	121	108	228	98
Tmem254c	2639	1767	2673	3471	2309	1923	3779	3027
Tmem255a	111	195	99	117	101	182	208	148
Tmem255b	92	92	81	95	78	142	107	93
Tmem256	413	536	429	527	566	462	506	431
Tmem258	260	267	202	236	266	261	279	220
Tmem259	2601	2646	2376	2662	3010	2741	2846	2614
Tmem26	46	85	71	65	73	81	53	54
Tmem260	1257	1375	1047	1158	1256	1379	1214	1114
Tmem261	166	220	201	195	218	217	269	190
Tmem263	1133	1145	1000	1170	1128	1113	1198	1094
Tmem265	115	99	65	101	53	125	66	71
Tmem266	71	82	55	61	88	57	65	66
Tmem27	0	0	0	0	0	0	0	0
Tmem28	6	3	2	4	8	4	9	5
Tmem29	351	341	246	322	344	377	338	321
Tmem30a	5953	6199	4562	5914	5901	5719	5782	5325
Tmem30b	23	10	20	33	15	21	31	29
Tmem30c	97	107	51	93	100	90	73	90
Tmem33	2804	2841	2169	2896	2834	2747	2846	2583
Tmem35	46	25	43	44	41	45	48	33
Tmem37	424	576	407	496	486	444	475	410
Tmem38a	88	72	81	67	108	88	119	110
Tmem38b	1123	997	960	1244	1028	961	1134	1011
Tmem39a	631	767	543	668	655	839	764	656
Tmem39b	191	220	162	184	198	218	205	204
Tmem40	1	2	1	4	0	4	3	4
Tmem41a	189	199	131	186	189	181	169	163
Tmem41b	886	949	741	900	912	966	942	866
Tmem42	116	107	110	115	149	92	139	102
Tmem43	4037	3851	4016	4826	5130	3713	5032	3677
Tmem44	372	249	295	253	340	329	331	328
Tmem45a	100	89	91	91	85	83	84	104
Tmem45a2	10	14	4	3	14	12	7	6
Tmem45b	8234	6875	6400	7934	10495	7080	9070	5405
Tmem47	392	284	287	358	364	345	384	369
Tmem5	470	504	414	530	542	517	512	446
Tmem50a	2429	2834	2101	2665	2604	2637	2637	2280
Tmem50b	1572	1423	1274	1393	1785	1442	1637	1348
Tmem51	293	406	228	240	457	342	198	259
Tmem52	1	0	0	2	2	0	0	3
Tmem52b	7	12	2	4	5	5	6	7
Tmem53	116	155	146	172	208	157	218	171
Tmem54	0	0	0	2	0	1	0	0
Tmem55a	903	949	749	940	934	1007	1020	785
Tmem55b	1675	1912	1347	1699	1894	1765	1634	1645
Tmem56	52	44	27	91	35	75	153	78
Tmem57	1345	1385	1142	1331	1558	1271	1305	1189
Tmem59	5647	5472	4917	5886	5644	5371	6107	5179
Tmem59l	1	4	2	2	1	7	1	3
Tmem60	409	315	291	325	325	372	374	303
Tmem62	563	517	485	534	537	641	617	523
Tmem63a	770	947	662	824	901	881	908	709
Tmem63b	757	840	687	883	838	814	973	817
Tmem63c	0	1	0	0	3	2	1	3
Tmem64	1682	1635	1525	1702	1813	1601	1772	1573
Tmem65	5355	6382	4184	5757	8135	5576	5200	5188
Tmem67	392	411	247	345	352	423	333	316
Tmem68	752	889	536	707	808	782	744	734
Tmem69	336	315	279	309	352	336	327	260
Tmem70	1034	975	861	1089	1073	1053	1169	961
Tmem71	465	555	309	413	423	477	391	443
Tmem72	28739	28574	18856	24628	27769	30419	24583	24460
Tmem74	3	0	3	3	2	0	3	2
Tmem74b	4	4	6	9	5	14	6	5
Tmem79	12	12	14	33	23	24	27	20
Tmem8	453	499	372	522	375	493	451	382
Tmem80	679	773	673	722	795	692	769	696
Tmem81	185	237	144	183	198	219	219	183
Tmem82	91	131	63	78	144	98	82	94
Tmem86a	1797	2069	1888	1937	1997	1783	1881	2234
Tmem86b	147	165	107	154	128	182	121	143
Tmem87a	1844	2081	1408	1856	1756	1995	1753	1694
Tmem87b	3318	3312	2632	3328	3719	3286	3058	3079
Tmem88	144	119	125	146	203	93	150	188
Tmem88b	188	196	130	165	193	149	144	147
Tmem89	6	0	2	0	0	2	2	2
Tmem8b	258	238	239	272	373	316	329	213
Tmem8c	0	1	1	0	6	0	0	0
Tmem9	571	447	421	559	537	449	538	454
Tmem91	59	55	49	54	57	68	47	43
Tmem92	2	1	0	1	1	0	1	0
Tmem94	1569	1754	1396	1656	1697	1705	1598	1476
Tmem95	9	4	4	8	5	4	10	10
Tmem97	288	301	263	310	319	290	294	326
Tmem98	491	485	392	440	563	547	525	456
Tmem9b	1155	1212	1019	1157	1206	1189	1192	1189
Tmf1	1756	1949	1537	1735	1937	1744	1880	1652
Tmie	41	31	26	36	18	34	27	31
Tmigd1	26	24	42	42	28	35	44	22
Tmigd3	5	4	2	2	5	7	2	2
Tmlhe	820	771	626	942	940	812	882	747
Tmod1	159	160	123	187	279	164	217	201
Tmod2	788	934	457	812	811	924	854	634
Tmod3	3786	4323	3076	3695	3868	3987	3978	3661
Tmod4	25	9	8	20	24	23	31	13
Tmpo	2519	2797	2000	2471	2424	2734	2500	2233
Tmppe	1461	1673	1125	1313	1574	1707	1299	1228
Tmprss11a	127	87	85	131	119	111	118	117
Tmprss11b	214	208	147	208	215	222	183	184
Tmprss11c	0	0	0	1	0	0	0	0
Tmprss11d	52	36	33	34	51	30	39	27
Tmprss11e	0	0	0	2	0	1	0	4
Tmprss11f	1	1	0	0	3	1	1	2
Tmprss11g	75	62	27	51	49	66	35	34
Tmprss12	0	0	0	0	0	0	0	0
Tmprss13	6	7	10	0	4	5	6	7
Tmprss15	0	0	0	0	0	0	0	0
Tmprss2	7	6	9	1	8	9	12	4
Tmprss3	0	0	0	0	2	2	0	4
Tmprss4	6	10	9	8	2	5	4	3
Tmprss5	1	3	4	4	10	2	2	5
Tmprss6	35	29	30	30	41	40	22	29
Tmprss7	3	7	4	0	4	3	8	7
Tmprss9	25	21	20	32	13	25	7	12
Tmsb10	230	281	173	234	241	259	280	228
Tmsb15a	0	0	0	0	1	0	0	0
Tmsb15b1	11	12	3	12	16	6	14	11
Tmsb15b2	0	8	2	0	4	0	7	4
Tmsb15l	15	7	8	6	7	7	5	15
Tmsb4x	17918	22955	15469	18223	17139	19378	19578	16569
Tmtc1	981	802	588	762	901	1031	949	671
Tmtc2	198	252	151	192	234	270	263	210
Tmtc3	1342	1373	1057	1352	1397	1264	1420	1156
Tmtc4	384	394	351	385	387	413	466	341
Tmub1	75	90	91	81	111	84	111	87
Tmub2	1029	1158	920	1092	1070	1130	1018	1094
Tmx1	1583	1728	1152	1551	1576	1616	1539	1411
Tmx2	1309	1564	1271	1487	1491	1453	1653	1456
Tmx3	3225	3718	2382	3297	3144	3289	3149	3028
Tmx4	1473	1847	1308	1516	1524	1542	1695	1426
Tnc	1500	747	853	1043	1467	804	1330	1142
Tnf	153	122	88	92	77	155	133	114
Tnfaip1	2143	1972	1763	2076	2284	2072	2296	1916
Tnfaip2	4346	5943	3350	4196	7293	4781	3583	3661
Tnfaip3	1606	1727	1269	1450	1931	1669	1107	1285
Tnfaip6	150	143	98	110	173	126	151	116
Tnfaip8	1867	2257	1516	1822	1872	2069	1719	1769
Tnfaip8l1	129	107	138	119	166	120	115	141
Tnfaip8l2	588	831	595	582	811	590	541	677
Tnfaip8l3	14	11	1	6	22	14	20	6
Tnfrsf10b	904	770	522	748	775	747	775	725
Tnfrsf11a	2284	3225	2195	2745	2023	2852	2561	2602
Tnfrsf11b	138	194	53	131	158	132	215	154
Tnfrsf12a	304	201	180	342	188	306	494	338
Tnfrsf13b	398	613	426	424	368	641	310	420
Tnfrsf13c	142	203	84	101	102	292	110	165
Tnfrsf14	932	1207	605	799	1277	1054	533	811
Tnfrsf17	32	44	19	12	14	17	18	9
Tnfrsf18	123	140	108	107	133	135	118	97
Tnfrsf19	14	22	12	29	13	38	32	16
Tnfrsf1a	4455	4649	3816	4696	4920	4964	4957	4637
Tnfrsf1b	4924	6443	4104	4800	5161	5827	4637	4542
Tnfrsf21	1559	2012	1527	1774	1929	1822	1521	1550
Tnfrsf22	1407	1266	1010	1311	1450	1599	1239	1371
Tnfrsf23	210	180	174	240	179	194	321	288
Tnfrsf25	73	58	79	54	72	91	62	76
Tnfrsf26	146	148	122	156	135	176	113	170
Tnfrsf4	65	73	54	29	41	57	38	34
Tnfrsf8	57	61	23	22	22	44	19	46
Tnfrsf9	56	48	31	15	30	51	29	21
Tnfsf10	880	724	700	623	696	820	665	715
Tnfsf11	19	23	7	8	13	27	13	5
Tnfsf12	425	550	358	446	486	474	411	446
Tnfsf13	153	259	95	129	173	149	122	172
Tnfsf13b	224	272	154	159	201	265	214	167
Tnfsf14	51	33	33	36	37	42	26	37
Tnfsf15	54	59	32	35	45	60	47	27
Tnfsf18	16	16	7	18	23	15	26	15
Tnfsf4	12	7	4	11	14	15	10	4
Tnfsf8	103	111	66	27	46	108	37	45
Tnfsf9	23	17	19	24	23	24	19	20
Tnfsfm13	825	1054	665	816	1080	918	858	770
Tnik	460	412	244	272	340	402	286	285
Tnip1	1308	1359	1027	1246	1347	1340	1324	1113
Tnip2	643	762	523	704	648	742	701	624
Tnip3	759	1034	771	895	570	861	831	945
Tnk1	44	66	35	52	57	50	24	57
Tnk2	1226	1128	1124	1338	1312	1122	1174	1199
Tnks	4507	4695	3834	4637	4888	4722	4652	4370
Tnks1bp1	3012	2679	2632	3168	3482	3035	3551	2680
Tnks2	7435	8002	5924	7463	8461	7855	7280	6814
Tnmd	0	0	0	0	0	2	0	0
Tnn	13	6	4	7	9	6	5	13
Tnnc1	16	15	11	17	24	31	19	14
Tnnc2	1	0	0	0	4	1	1	10
Tnni1	6	3	3	1	6	3	5	2
Tnni2	6	14	10	7	22	8	9	10
Tnni3	30	21	11	15	19	22	21	13
Tnni3k	0	0	0	1	0	0	1	0
Tnnt1	13	23	6	18	16	18	13	23
Tnnt2	2	4	0	3	0	1	1	4
Tnnt3	7	15	7	3	2	8	5	42
Tnp1	0	1	0	0	0	0	1	1
Tnp2	0	0	0	0	1	1	0	0
Tnpo1	10495	11495	8495	10756	11568	11170	10695	9545
Tnpo2	3642	3605	3204	3816	4106	3760	3754	3399
Tnpo3	3688	3742	3062	3806	4094	3758	3917	3421
Tnr	36	59	25	34	29	44	44	29
Tnrc18	4555	5376	4468	4929	5455	5153	4948	4684
Tnrc6a	4019	3932	3184	3754	3849	4169	3769	3641
Tnrc6b	6173	6216	5302	6432	6531	6017	6094	5648
Tnrc6c	2377	2641	1951	2303	2656	2769	2341	2235
Tns1	57940	47131	49760	57033	67336	51788	63976	48117
Tns2	4864	4052	3921	4498	5969	4940	5509	4310
Tns3	10492	12984	8447	10724	10744	12032	10844	9664
Tns4	105	107	100	138	83	131	129	111
Tnxa	3	6	5	5	10	6	8	7
Tnxb	32197	36344	27413	37419	30664	34936	35872	33831
Tob1	1015	1001	1141	1317	1214	1100	1482	1137
Tob2	1461	1804	1353	1872	1658	1712	1682	1546
Toe1	285	339	257	336	341	338	332	305
Tollip	3333	3593	2838	3502	3682	3410	3505	3058
Tom1	1011	1095	852	1088	1107	999	1069	1113
Tom1l1	265	272	271	277	354	295	306	238
Tom1l2	2636	2533	2309	2505	2957	2742	2876	2355
Tomm20	2185	2101	1890	2483	2422	2115	2418	2088
Tomm20l	5	5	3	2	1	3	2	2
Tomm22	615	722	566	718	723	750	717	666
Tomm34	966	1074	809	953	1139	1154	983	1017
Tomm40	783	869	853	892	943	909	985	804
Tomm40l	516	527	432	571	608	556	605	531
Tomm5	485	493	470	489	504	501	581	497
Tomm6	564	627	579	679	649	622	772	599
Tomm7	251	273	181	237	277	229	322	218
Tomm70a	2503	2562	2173	2455	2617	2436	2665	2476
Tomt	32	21	51	43	38	47	30	30
Tonsl	1414	1550	1234	1414	1445	1496	1475	1427
Top1	2441	2446	1820	2192	2505	2487	2350	2075
Top1mt	128	129	113	120	139	127	130	102
Top2a	1125	1191	1173	1094	786	1291	1123	1109
Top2b	3770	3954	2885	3852	3984	3845	3774	3391
Top3a	465	491	482	565	448	602	470	426
Top3b	1376	1432	1001	1211	1423	1327	1246	1179
Topaz1	36	20	39	37	66	16	32	27
Topbp1	1912	1950	1544	1752	1798	1960	1975	1787
Topors	1077	1225	984	1118	1223	1186	1064	1081
Toporsl	0	3	0	4	6	0	4	1
Toporsos	134	150	98	100	141	149	114	79
Tor1a	603	606	493	571	608	634	599	608
Tor1aip1	3809	4006	3150	3608	4154	3797	3603	3359
Tor1aip2	3780	3955	3156	3857	4032	3752	3759	3669
Tor1b	1526	1501	1369	1511	1565	1462	1527	1418
Tor2a	664	803	655	690	797	817	678	713
Tor3a	1437	1670	1230	1304	1428	1538	1268	1290
Tor4a	1375	2076	1335	1404	1546	1793	1325	1566
Tox	303	241	180	74	172	308	85	125
Tox2	112	76	81	141	92	123	83	124
Tox3	3	18	3	4	2	17	7	5
Tox4	2243	2483	1813	1981	2289	2371	2040	2054
Tpbg	113	135	66	108	75	93	134	124
Tpbgl	454	633	463	715	538	568	712	670
Tpbpa	0	0	0	0	0	0	0	0
Tpbpb	0	0	2	1	0	0	0	0
Tpcn1	3549	3654	3183	4069	3443	3622	4166	3562
Tpcn2	3664	4646	2758	3387	3398	4293	3528	3650
Tpd52	3907	4775	3043	4036	3613	4031	3728	3711
Tpd52-ps	0	1	0	2	1	0	0	0
Tpd52l1	5	7	2	8	11	4	5	1
Tpd52l2	1310	1315	1096	1293	1369	1269	1360	1279
Tpgs1	290	289	246	317	324	302	346	289
Tpgs2	362	373	263	352	317	374	404	330
Tph1	77	172	53	88	40	96	92	57
Tph2	1941	850	2026	2322	1175	1235	2695	2131
Tpi-rs11	3	3	13	0	9	0	3	0
Tpi-rs2	1	0	1	0	0	0	0	0
Tpi-rs8	0	0	0	0	0	0	0	0
Tpi1	7589	6170	8117	9084	8526	6588	8944	8798
Tpk1	407	393	300	443	352	389	432	416
Tpm1	1532	1657	1193	1490	1296	1608	1697	1512
Tpm2	71	47	39	74	40	89	85	91
Tpm3	5467	6191	4372	5519	5115	5701	5541	5323
Tpm3-rs2	0	2	0	1	0	0	0	0
Tpm3-rs7	45	10	0	34	10	3	22	22
Tpm4	7972	7622	5706	6957	8429	7392	8217	7112
Tpmt	106	93	100	147	129	90	123	89
Tpo	0	1	1	0	1	0	0	2
Tpp1	7235	8913	5967	7907	7866	7864	7138	7211
Tpp2	3513	3737	2553	3320	3327	3657	3349	2997
Tppp	773	665	571	770	838	633	1182	683
Tppp2	0	0	0	0	0	0	0	0
Tppp3	802	960	575	761	797	766	1359	766
Tpr	5258	5605	4326	5275	5417	5482	5009	4703
Tpra1	2181	2792	1760	2409	2779	2467	1955	2153
Tprg	1	0	0	0	0	2	0	0
Tprgl	3811	3374	2958	3682	4131	3580	4021	3411
Tprkb	605	631	513	580	601	643	625	589
Tprn	215	238	200	235	240	229	227	226
Tpsab1	69	133	34	36	38	90	97	70
Tpsb2	1019	1954	685	1269	651	1153	1381	1020
Tpsg1	21	22	2	16	5	18	21	11
Tpst1	1460	1527	1197	1401	1514	1405	1535	1430
Tpst2	1367	1360	1273	1213	1373	1339	1431	1324
Tpt1	10101	12197	9042	10627	10909	11313	12102	11083
Tpt1-ps1	1	1	0	0	0	0	0	0
Tpt1-ps2	1	1	0	0	1	0	1	1
Tpt1-ps3	9172	10649	8076	9781	9988	9716	10012	10493
Tpt1-ps4	0	0	0	0	0	0	4	1
Tpt1-ps5	8	10	9	9	13	8	13	15
Tpt1-ps6	2	3	6	6	12	6	5	13
Tpte	15	7	6	15	13	7	7	9
Tpx2	217	233	221	221	170	230	207	223
Tra2a	1973	2145	1450	1833	2043	2243	2008	1763
Tra2b	2679	2951	2088	2636	2874	3046	2729	2504
Tra2b-ps	0	0	0	0	0	0	0	0
Trabd	1131	1375	988	1127	1325	1436	1222	1127
Trabd2b	489	326	457	479	470	413	540	352
Trac	266	216	144	103	112	262	143	125
Tradd	289	370	296	312	367	327	337	312
Traf1	880	884	624	541	674	1029	637	681
Traf2	992	1099	822	902	925	1119	918	926
Traf3	1643	1933	1477	1640	1600	1701	1723	1636
Traf3ip1	201	236	167	214	203	188	225	182
Traf3ip2	381	454	268	371	381	436	379	373
Traf3ip3	355	407	210	175	239	433	210	281
Traf4	275	262	220	368	254	276	283	297
Traf5	1312	1474	877	1216	1214	1470	1214	1170
Traf6	1308	1485	1095	1273	1492	1376	1282	1197
Traf7	2105	2203	1806	2134	2291	2411	2180	2177
Trafd1	3660	4403	3140	3393	4386	4080	3537	3259
Traip	60	90	91	66	55	85	81	73
Traj1	0	0	0	0	0	0	0	0
Traj11	2	2	0	2	1	3	1	1
Traj12	1	3	0	0	5	2	0	0
Traj13	2	1	0	0	0	0	0	1
Traj14	2	0	0	1	0	0	1	0
Traj15	0	1	2	0	0	1	0	2
Traj16	0	4	2	0	1	1	0	0
Traj17	1	0	2	3	4	6	0	4
Traj18	2	4	1	3	1	6	1	1
Traj19	0	4	0	0	0	1	0	1
Traj2	3	2	0	1	3	5	4	2
Traj20	4	3	2	0	1	1	1	3
Traj21	3	2	0	1	2	0	0	0
Traj22	2	6	0	1	1	3	1	3
Traj23	1	3	0	0	4	1	1	1
Traj24	7	3	0	0	1	1	2	1
Traj25	0	1	0	0	0	1	0	0
Traj26	4	2	1	0	0	3	1	0
Traj27	0	6	1	1	0	4	0	2
Traj28	2	7	3	1	1	2	0	0
Traj29	1	0	2	1	0	0	0	0
Traj3	7	7	2	1	2	1	1	2
Traj30	4	1	1	0	0	5	0	1
Traj31	3	1	4	0	0	2	0	2
Traj32	2	0	2	1	0	3	0	0
Traj33	6	1	1	2	1	0	0	0
Traj34	1	2	3	0	0	3	0	1
Traj35	2	3	3	0	0	0	0	2
Traj36	2	0	3	0	1	0	0	0
Traj37	4	1	2	0	0	0	0	1
Traj38	1	0	1	0	0	0	0	0
Traj39	0	1	0	0	1	0	2	0
Traj4	2	1	1	0	0	1	3	1
Traj40	2	3	0	0	0	2	0	0
Traj41	0	0	0	0	0	0	1	0
Traj42	0	4	1	1	1	3	0	3
Traj43	0	0	1	0	1	0	1	0
Traj44	6	1	0	2	0	7	1	2
Traj45	1	1	0	0	0	2	0	1
Traj46	0	1	2	0	0	4	0	1
Traj47	0	0	0	0	0	0	0	0
Traj48	0	0	0	0	0	0	0	0
Traj49	0	1	0	0	0	2	0	0
Traj5	1	2	0	0	0	0	1	0
Traj50	5	0	0	0	1	1	0	0
Traj51	0	0	0	0	0	1	0	0
Traj52	0	2	0	0	0	4	0	0
Traj53	0	0	0	0	0	0	0	0
Traj54	0	1	0	0	0	0	0	0
Traj55	0	1	0	0	0	0	0	0
Traj56	0	2	0	0	0	3	0	0
Traj57	0	0	0	0	0	0	0	0
Traj58	1	0	1	0	0	0	0	0
Traj59	0	0	0	0	0	0	0	0
Traj6	0	4	2	1	0	1	0	1
Traj60	0	0	0	0	0	1	0	0
Traj61	0	0	0	0	0	0	1	0
Traj7	1	4	1	2	2	3	0	0
Traj8	0	0	0	0	1	1	2	0
Traj9	6	2	0	1	5	1	2	2
Trak1	4797	5031	4474	5444	5437	5227	5337	4985
Trak2	2502	2535	2096	2495	2756	2439	2637	2249
Tram1	5086	5667	4075	4797	4742	5577	5030	4728
Tram1l1	20	12	8	8	14	6	10	10
Tram2	1822	2019	1465	1776	1769	1959	1829	1716
Trank1	59	43	42	42	41	41	58	49
Trap1	2472	2112	2249	2419	2891	2465	2793	2268
Trap1a	0	3	0	0	5	0	0	0
Trappc1	389	460	363	457	393	372	417	423
Trappc10	2935	3077	2694	3065	3312	3341	3088	2777
Trappc11	1564	1748	1518	1696	1723	1645	1687	1577
Trappc12	1337	1375	1135	1316	1371	1499	1360	1287
Trappc13	1746	1687	1342	1610	1732	1610	1624	1442
Trappc2	511	510	378	505	427	471	556	516
Trappc2l	670	762	555	608	795	694	694	655
Trappc3	982	1161	914	1058	1117	1083	1037	1056
Trappc3l	0	0	1	1	0	0	2	1
Trappc4	591	609	513	600	710	523	649	549
Trappc5	598	600	509	555	625	658	588	550
Trappc6a	368	383	302	363	364	366	405	350
Trappc6b	1312	1127	975	1166	1345	1106	1210	1096
Trappc8	3842	4186	3194	3827	4165	4315	3806	3522
Trappc9	2120	2267	2030	2331	2642	2307	2507	2088
Trat1	15	17	10	11	2	14	8	3
Trav1	0	2	0	0	0	0	0	0
Trav10	0	2	0	1	0	13	1	0
Trav10d	0	0	0	0	0	0	1	0
Trav10n	3	0	2	0	3	0	0	2
Trav11	0	0	0	0	0	0	0	0
Trav11d	0	2	0	0	2	1	0	0
Trav11n	0	0	0	0	0	0	0	0
Trav12-1	2	3	0	3	0	3	3	0
Trav12-2	2	2	3	4	8	10	2	2
Trav12-3	1	2	0	0	0	3	0	3
Trav12-4	0	4	0	1	2	0	0	0
Trav12d-1	0	0	0	0	0	0	0	2
Trav12d-2	4	3	0	1	0	2	0	0
Trav12d-3	6	0	0	0	1	8	0	1
Trav12n-1	0	0	0	0	0	0	0	2
Trav12n-2	4	3	0	1	0	2	0	0
Trav12n-3	0	3	0	0	0	0	0	0
Trav13-1	1	5	1	0	4	4	1	0
Trav13-2	1	2	0	2	0	8	0	0
Trav13-3	0	5	1	0	0	0	0	0
Trav13-4-dv7	35	39	22	30	62	33	26	6
Trav13d-1	0	0	0	0	0	0	0	0
Trav13d-2	1	1	0	0	1	1	1	3
Trav13d-3	0	0	0	0	0	0	0	0
Trav13d-4	3	1	0	0	8	2	0	0
Trav13n-1	4	6	8	1	0	0	0	3
Trav13n-2	1	1	0	0	1	1	1	3
Trav13n-3	0	0	0	0	0	0	0	0
Trav13n-4	11	25	6	6	49	9	5	9
Trav14-1	0	2	1	0	0	0	4	5
Trav14-2	5	0	0	0	0	1	0	0
Trav14-3	7	4	8	0	22	4	5	10
Trav14d-1	1	1	0	0	0	0	2	1
Trav14d-2	0	5	4	0	10	1	0	0
Trav14d-3-dv8	6	6	3	4	7	7	2	4
Trav14n-1	1	1	0	0	0	0	2	1
Trav14n-2	0	5	4	0	10	1	0	0
Trav14n-3	12	9	9	9	66	10	3	10
Trav15-1-dv6-1	2	2	0	1	0	2	0	1
Trav15-2-dv6-2	0	1	0	1	0	0	0	0
Trav15-3	3	4	0	3	1	0	0	0
Trav15d-1-dv6d-1	0	0	0	0	0	0	0	0
Trav15d-2-dv6d-2	0	0	0	0	0	2	1	0
Trav15d-3	0	0	0	0	0	0	0	0
Trav15n-1	0	0	0	0	2	0	0	0
Trav15n-2	0	0	0	0	0	2	1	0
Trav15n-3	0	0	0	0	0	0	0	0
Trav16	5	20	0	0	0	0	0	5
Trav16d-dv11	0	0	1	0	0	0	0	1
Trav16n	0	1	1	1	5	11	2	0
Trav17	2	0	0	0	0	0	0	0
Trav18	0	0	0	0	0	0	0	0
Trav19	2	4	1	0	0	2	0	2
Trav2	0	0	0	0	0	2	0	0
Trav20	0	1	0	0	0	1	0	0
Trav21-dv12	3	1	0	0	1	3	1	0
Trav22	0	1	0	0	3	4	0	0
Trav23	0	0	0	0	0	0	0	0
Trav3-1	0	0	0	0	1	4	0	0
Trav3-2	0	0	0	0	0	0	0	0
Trav3-3	4	2	4	1	1	1	5	1
Trav3-4	3	4	0	5	6	0	0	2
Trav3d-2	0	0	0	0	0	0	0	0
Trav3d-3	2	0	0	1	1	2	0	2
Trav3n-2	0	0	0	0	0	0	0	0
Trav3n-3	2	0	0	1	1	2	0	2
Trav4-1	0	0	0	0	0	0	0	0
Trav4-2	0	0	0	0	0	0	0	0
Trav4-3	3	0	0	0	5	1	0	2
Trav4-4-dv10	5	4	0	0	0	2	0	0
Trav4d-2	0	0	0	0	0	0	0	0
Trav4d-3	1	0	0	0	0	0	0	0
Trav4d-4	0	2	0	2	1	1	0	0
Trav4n-3	1	0	0	0	0	0	0	0
Trav4n-4	0	2	0	2	1	1	0	0
Trav5-1	0	0	0	0	0	1	1	1
Trav5-2	0	0	0	0	0	0	0	0
Trav5-4	4	0	4	2	2	3	1	0
Trav5d-2	0	0	0	0	0	0	0	0
Trav5d-3	0	0	0	0	0	0	0	0
Trav5d-4	0	1	1	0	0	2	0	0
Trav5n-2	0	0	0	0	0	0	0	0
Trav5n-3	0	0	0	0	0	0	0	0
Trav5n-4	0	1	1	0	0	2	0	0
Trav6-1	0	0	0	2	0	1	1	0
Trav6-2	0	0	1	0	0	0	0	1
Trav6-3	0	0	0	1	0	0	1	1
Trav6-4	0	0	2	0	0	1	0	1
Trav6-5	0	7	6	2	0	1	0	0
Trav6-6	1	0	0	0	0	0	0	0
Trav6-7-dv9	2	3	1	0	0	1	1	3
Trav6d-3	0	5	0	0	0	1	0	0
Trav6d-4	9	0	0	0	0	1	0	0
Trav6d-5	0	0	0	0	0	0	0	0
Trav6d-6	1	0	0	0	0	0	0	0
Trav6d-7	0	0	0	0	0	5	0	0
Trav6n-5	7	0	0	0	0	0	0	0
Trav6n-6	0	2	1	0	5	2	0	3
Trav6n-7	0	0	0	0	0	5	0	0
Trav7-1	0	2	0	0	0	0	0	0
Trav7-2	2	6	2	0	4	1	1	3
Trav7-3	2	0	0	5	1	2	0	1
Trav7-4	4	9	0	0	0	7	0	0
Trav7-5	3	5	1	0	1	2	2	3
Trav7-6	5	1	0	0	1	0	0	0
Trav7d-2	0	0	0	0	0	0	0	0
Trav7d-3	2	3	0	0	0	0	0	0
Trav7d-4	0	6	0	8	0	0	0	0
Trav7d-5	0	0	0	1	0	1	0	0
Trav7n-4	0	0	0	0	3	0	1	3
Trav7n-5	0	0	0	1	0	1	0	0
Trav7n-6	0	0	0	0	0	0	0	0
Trav8-1	4	0	1	6	0	1	0	2
Trav8-2	0	1	0	0	2	1	0	1
Trav8d-1	0	3	0	0	0	0	0	0
Trav8d-2	1	0	1	0	0	3	1	0
Trav8n-2	0	0	0	0	0	0	0	1
Trav9-1	5	6	3	1	5	0	0	0
Trav9-2	4	2	1	6	0	1	0	3
Trav9-4	4	11	0	0	7	2	4	0
Trav9d-1	0	0	0	0	0	4	0	2
Trav9d-2	0	1	0	0	0	0	0	3
Trav9d-3	3	2	0	0	2	3	2	0
Trav9d-4	0	0	5	2	1	0	3	0
Trav9n-1	0	0	0	0	0	0	0	0
Trav9n-2	0	1	0	0	0	0	0	3
Trav9n-3	3	2	0	0	2	3	2	0
Trav9n-4	3	10	0	2	0	0	0	2
Trbc1	272	319	158	119	176	388	117	189
Trbc2	405	368	189	128	134	410	174	160
Trbd1	0	0	0	0	0	0	0	0
Trbd2	0	0	0	0	0	0	0	0
Trbj1-1	7	10	3	1	4	4	2	1
Trbj1-2	5	5	2	1	4	7	4	4
Trbj1-3	3	3	2	0	1	7	1	1
Trbj1-4	3	2	1	0	4	5	0	2
Trbj1-5	5	8	4	0	2	5	1	1
Trbj1-6	3	1	4	3	2	5	1	0
Trbj1-7	4	0	0	1	3	4	0	3
Trbj2-1	1	3	1	0	1	1	2	0
Trbj2-2	3	4	0	0	1	3	0	1
Trbj2-3	0	5	1	2	1	2	0	1
Trbj2-4	2	0	2	0	0	3	1	0
Trbj2-5	2	1	0	1	1	3	2	0
Trbj2-6	0	0	2	0	0	1	1	0
Trbj2-7	6	6	1	0	2	8	1	1
Trbv1	18	27	5	11	6	15	10	8
Trbv10	0	0	0	0	0	0	0	0
Trbv11	0	0	0	0	0	0	0	0
Trbv12-1	11	5	6	2	4	3	6	2
