	GSM2705880	GSM2705881	GSM2705882	GSM2705883	GSM2705884	GSM2705885	GSM2705886	GSM2705887	GSM2705888	GSM2705889	GSM2705890	GSM2705891	GSM2705892	GSM2705893	GSM2705894
Vmn2r-ps3	0	0	1	0	0	0	2	2	0	0	1	0	0	0	1
Vmn2r-ps31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps45	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps47	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Vmn2r-ps49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps51	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0
Vmn2r-ps52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vmn2r-ps54	6	1	2	3	1	6	3	1	3	2	1	0	2	2	2
Vmn2r-ps55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vmn2r-ps64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Vmn2r-ps7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps88	2	3	2	5	4	3	5	2	1	5	2	2	0	2	0
Vmn2r-ps89	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Vmn2r-ps9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r-ps94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r1	24	15	11	14	17	12	30	14	10	9	4	11	9	9	11
Vmn2r10	0	1	0	1	1	0	9	1	1	0	0	3	0	1	0
Vmn2r100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r118	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0
Vmn2r12	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
Vmn2r120	0	0	1	0	1	0	2	0	0	0	0	1	1	0	0
Vmn2r121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r122	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
Vmn2r124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r13	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0
Vmn2r14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r18	0	1	0	1	4	1	2	0	0	0	0	0	0	0	0
Vmn2r19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0
Vmn2r20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r25	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Vmn2r26	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Vmn2r27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r29	29	21	32	47	53	42	144	49	47	51	51	32	31	53	40
Vmn2r3	10	3	4	6	1	4	0	0	2	5	6	1	4	1	0
Vmn2r30	4	3	8	3	7	5	11	5	3	5	7	4	1	0	4
Vmn2r31	0	1	0	0	3	0	0	4	2	0	0	2	0	0	0
Vmn2r32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r34	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0
Vmn2r35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r38	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1
Vmn2r39	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0
Vmn2r4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r40	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Vmn2r41	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0
Vmn2r42	0	1	1	0	2	2	4	0	2	4	1	2	6	0	1
Vmn2r43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r44	0	0	0	0	0	2	6	0	5	0	4	0	0	0	0
Vmn2r45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r52	0	1	0	1	0	0	2	0	0	0	0	1	1	0	0
Vmn2r53	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
Vmn2r54	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Vmn2r55	4	5	4	5	9	5	37	5	22	25	19	29	17	18	4
Vmn2r56	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Vmn2r57	0	8	1	0	1	2	11	0	4	0	0	1	1	0	0
Vmn2r58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r62	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Vmn2r63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r65	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Vmn2r66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r69	2	1	0	0	2	0	2	3	2	3	5	4	5	0	2
Vmn2r7	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0
Vmn2r70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r83	0	0	2	1	0	0	1	0	1	0	1	2	0	0	0
Vmn2r84	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
Vmn2r85	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
Vmn2r86	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Vmn2r87	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
Vmn2r88	0	0	1	0	0	0	2	0	1	1	2	1	2	0	0
Vmn2r89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r90	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Vmn2r91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r96	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Vmn2r97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmn2r99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vmo1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
Vmp1	2386	2042	1460	1726	1399	1629	4376	2244	1446	1375	1344	1619	988	1156	1244
Vnn1	16	23	7	12	23	16	74	7	16	9	7	55	16	7	16
Vnn3	6	5	6	9	6	23	17	2	2	7	1	1	3	3	5
Vopp1	696	982	439	545	837	807	2870	713	623	469	532	959	437	680	288
Vprbp	1200	1283	1100	1270	1822	1350	3922	1139	1252	1281	1200	1349	1198	1536	1336
Vpreb1	1	4	2	2	3	3	7	5	0	1	2	0	0	0	1
Vpreb2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Vpreb3	1	1	0	0	1	7	64	8	2	2	5	12	3	2	0
Vps11	3258	3277	2275	2596	3194	2911	6904	2430	2224	2617	1693	1768	2141	2252	2125
Vps13a	1381	1237	1342	1329	1451	920	4456	1103	1468	1954	1247	1386	1542	1384	1416
Vps13b	2408	2450	2529	2285	4102	2231	12297	2853	2656	2528	2483	2767	2066	3149	3586
Vps13c	2014	2009	2465	2436	4202	2327	8987	2798	2922	2818	3026	3052	2485	4017	3588
Vps13d	1781	1598	2027	1840	3444	1658	7611	1699	1850	1945	1762	1895	1676	2547	2766
Vps16	1261	1155	770	937	1177	1254	2120	876	735	657	603	723	613	793	631
Vps18	491	622	397	415	822	727	2111	704	561	409	428	480	381	760	760
Vps25	1747	1815	1224	1493	1730	1736	3019	1019	1038	1111	1001	991	986	1193	964
Vps26a	1324	1302	821	1040	969	1022	3972	1015	1391	1472	1114	1427	1133	1329	1118
Vps26b	1240	1516	1077	1572	1982	1630	4227	914	1156	1024	1161	1201	1084	1677	1364
Vps29	2154	2122	1415	1721	1653	1724	4483	1870	1600	1551	1246	1258	1118	1415	1363
Vps33a	1465	1597	1179	1389	1899	1573	4689	1374	1376	1285	1303	1515	1181	1682	1147
Vps33b	509	503	381	463	615	630	1088	425	372	371	315	427	346	502	368
Vps35	11914	11418	7924	9441	8472	8024	18332	8227	7566	7844	6159	5742	5430	6067	6924
Vps36	994	945	674	769	826	688	2164	726	919	975	716	920	741	837	537
Vps37a	4570	5253	3814	4906	5007	4243	15358	3783	4884	5464	3816	4142	4411	4941	5231
Vps37b	211	246	167	228	382	323	1549	389	401	344	351	376	281	647	484
Vps37c	584	643	474	678	969	935	1799	477	427	459	377	441	413	635	828
Vps37d	89	121	73	63	112	113	608	175	81	128	114	81	88	80	129
Vps39	2070	2144	1561	1871	2456	2048	6221	1748	2042	1851	1766	1890	1614	1988	1560
Vps41	3274	2729	2157	2431	2365	2034	6452	2209	2558	2696	2230	2155	2190	2219	1772
Vps45	634	589	422	559	573	477	1237	461	576	539	442	527	435	475	345
Vps4a	1316	1366	919	1220	1503	1318	3283	952	1485	1349	1299	1364	1166	1485	814
Vps4b	2884	2866	1958	2821	2718	2575	7788	2440	3018	3111	2539	2823	2593	2936	2300
Vps50	1836	1493	1300	1608	1234	1283	3086	1284	1346	1504	1020	1019	1166	1120	1283
Vps51	714	944	586	639	994	950	2671	957	629	681	569	569	517	711	914
Vps52	840	1044	720	819	1331	1315	2833	749	656	623	591	754	619	988	875
Vps53	902	1076	739	1016	1418	1189	3071	883	899	891	799	843	845	1188	949
Vps54	948	1059	781	1149	1282	1083	3689	862	1066	896	976	1156	743	1253	1099
Vps72	433	580	377	460	688	661	1747	443	663	603	601	716	575	825	367
Vps8	1487	1420	1214	1385	1729	1262	3018	1117	1319	1454	1113	861	1077	1250	1386
Vps9d1	316	399	278	280	529	562	1339	397	264	208	219	296	218	330	450
Vrk1	1308	999	825	1285	1201	1025	2210	827	1440	2162	1370	1164	1678	1259	1530
Vrk2	183	195	109	173	136	124	601	131	123	89	101	166	98	100	72
Vrk3	707	764	535	684	1110	986	2663	803	497	460	468	547	454	642	709
Vrtn	3	5	11	3	0	6	0	1	0	2	2	2	5	2	0
Vsig1	7	8	4	8	5	7	10	5	10	12	9	6	11	4	7
Vsig10	577	745	483	547	809	761	1997	434	389	389	405	491	346	528	440
Vsig10l	81	108	69	92	166	162	409	101	65	61	49	90	75	117	117
Vsig2	22	21	13	13	24	31	17	8	10	14	5	9	13	4	14
Vsig4	1	0	1	1	2	14	1	0	0	0	0	0	0	0	0
Vsig8	4	11	4	8	3	6	19	8	11	9	5	2	4	0	4
Vsir	191	220	165	206	207	204	743	56	33	47	30	202	54	39	34
Vsnl1	91	74	80	146	89	68	155	30	129	140	79	31	133	172	101
Vstm2a	9	15	8	8	9	16	84	38	24	20	27	24	20	19	32
Vstm2b	1	1	4	1	6	1	68	12	0	1	1	2	0	1	0
Vstm2l	549	929	398	568	994	1002	4416	1095	1557	1215	1468	804	876	2312	1427
Vstm4	23	38	24	31	29	38	143	3	6	5	1	25	5	6	6
Vstm5	16	37	9	9	27	40	205	109	39	7	13	56	4	39	9
Vsx1	0	0	0	0	0	0	3	1	1	4	0	2	2	0	0
Vsx2	3	4	7	10	7	12	25	2	3	2	0	3	3	9	2
Vta1	1157	1070	699	850	795	779	2418	904	738	763	605	628	560	614	652
Vtcn1	5	6	0	1	8	8	44	20	8	1	20	10	0	9	3
Vti1a	520	541	368	509	694	549	1629	502	570	570	539	667	467	637	408
Vti1b	2368	2391	1429	1873	1578	1738	3700	1569	2539	2412	2071	2093	1933	1978	881
Vtn	108	80	72	100	92	97	352	21	31	12	25	25	5	15	23
Vwa1	211	201	152	214	201	207	396	110	59	107	77	134	63	94	143
Vwa2	9	8	4	5	5	11	13	18	11	6	13	8	1	4	4
Vwa3a	15	13	6	5	25	16	67	14	12	9	2	29	11	8	9
Vwa3b	13	14	18	24	24	17	64	13	12	24	10	14	21	22	16
Vwa5a	2090	1825	1945	2046	1640	1467	6052	1587	1345	1489	1201	1435	1057	1074	1766
Vwa5b1	113	117	139	186	353	259	94	50	181	81	178	52	93	341	156
Vwa5b2	1891	1762	1413	1568	2935	2992	5256	1449	1535	1224	999	859	1287	2438	1898
Vwa7	9	21	10	15	37	35	74	34	19	8	17	19	14	11	10
Vwa8	1658	1566	1477	1857	2513	1860	5598	1453	2029	1994	1817	1780	1907	2716	2147
Vwa9	728	672	499	592	684	535	1903	630	558	599	461	533	371	482	399
Vwc2	3	4	2	0	14	5	54	20	12	10	9	17	7	7	8
Vwc2l	4	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Vwce	0	0	1	0	1	1	1	0	0	0	0	1	0	1	3
Vwde	1121	547	613	670	631	284	444	226	419	761	294	201	455	286	399
Vwf	61	53	44	48	115	61	848	101	57	67	75	228	41	83	165
Wac	3001	3065	2304	2775	2975	2507	9951	2062	2773	2778	2418	2686	2343	2901	2689
Wap	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Wapl	2469	2721	2104	2632	3069	2363	9529	2361	3372	3357	3017	3566	2550	3471	2669
Wars	2430	2504	2041	2614	3369	3289	5808	2477	2156	1938	2177	1721	1695	2766	2937
Wars2	270	298	215	189	287	232	744	298	251	252	157	190	156	226	246
Was	21	30	31	36	30	36	332	36	9	18	19	134	13	19	25
Wasf1	45	58	41	58	103	85	291	79	80	59	52	92	29	81	59
Wasf2	1085	1354	966	1158	1970	1548	6304	1074	1005	856	931	1342	794	1528	1242
Wasf3	154	175	125	163	239	222	846	234	204	180	172	241	140	273	182
Wash1	481	542	389	430	710	670	1789	677	458	414	392	497	340	565	494
Wasl	1338	1593	1193	1536	1752	1736	6375	1382	1664	1553	1701	1654	1355	2453	2234
Wbp1	690	940	566	630	823	953	2359	694	480	458	375	414	381	528	521
Wbp11	994	1167	840	1037	1651	1433	5029	930	1508	1323	1437	1743	1236	2336	1344
Wbp1l	619	846	580	707	1279	1083	4149	802	588	543	610	891	455	916	848
Wbp2	2060	3041	1751	2156	3571	3862	9012	1765	1178	1019	1228	1338	972	1986	1691
Wbp2nl	0	0	1	0	2	1	0	0	1	0	2	0	1	0	0
Wbp4	960	952	613	840	903	926	2705	782	1208	1290	1107	1353	1114	1259	705
Wbp5	11759	10476	7195	10672	7922	7903	19273	7589	17599	19707	13868	11667	13848	13401	6358
Wbscr16	306	313	218	294	350	374	717	301	223	239	182	211	171	276	308
Wbscr17	54	50	37	57	63	69	49	30	21	9	19	14	6	8	9
Wbscr22	447	545	358	378	510	537	1298	519	461	454	350	454	351	481	300
Wbscr27	388	403	375	459	482	546	1511	347	460	347	368	296	369	543	461
Wbscr28	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
Wdfy1	774	673	442	582	599	998	1565	614	561	604	432	573	469	700	678
Wdfy2	165	152	193	167	310	156	1005	313	276	252	246	252	194	308	265
Wdfy3	1238	1425	1622	1479	3388	1808	9509	1839	2071	1595	1778	2031	1570	3289	2891
Wdfy4	25	20	21	29	32	32	945	64	5	2	3	333	4	10	26
Wdhd1	260	215	152	165	240	219	605	224	178	242	209	287	185	221	190
Wdpcp	711	542	496	588	527	450	926	330	478	484	363	297	341	336	359
Wdr1	2931	3136	2183	2758	3341	3218	13516	3507	2534	2577	2287	3623	2177	2610	2685
Wdr11	1429	1566	1149	1466	1983	1808	4399	1217	1247	1243	1213	1259	1178	1770	1523
Wdr12	999	848	627	734	648	708	1716	672	853	851	677	699	684	692	561
Wdr13	1606	1745	1260	1625	2262	2425	4657	1453	1414	1335	1274	1456	1368	1813	1762
Wdr17	120	102	81	69	106	106	280	92	92	85	64	102	54	87	36
Wdr18	586	571	395	423	581	605	1668	650	387	353	348	442	269	378	459
Wdr19	434	527	325	341	673	511	2248	591	548	414	411	591	329	612	388
Wdr20	478	469	383	525	588	463	1460	559	564	563	481	551	447	554	475
Wdr20rt	0	0	1	0	5	2	0	0	4	0	1	0	1	0	0
Wdr24	509	543	420	392	717	660	1650	575	513	482	450	393	430	588	507
Wdr25	235	226	166	234	318	316	512	193	179	229	195	189	163	258	219
Wdr26	2416	2920	2179	2808	4184	3344	12000	2542	2907	2369	2577	3477	2210	3820	2914
Wdr27	42	62	16	24	43	50	62	36	25	14	8	25	15	24	21
Wdr3	953	894	695	783	812	758	2150	743	805	863	746	788	636	701	532
Wdr31	498	514	481	486	588	382	2213	766	776	791	678	904	835	939	703
Wdr33	1219	1319	1078	1332	1885	1431	4701	1231	1654	1526	1461	1740	1405	1853	1349
Wdr34	397	489	282	373	474	511	1492	464	303	304	258	272	225	426	330
Wdr35	1649	1631	1225	1452	1756	1351	4420	1507	1890	1850	1561	1500	1401	1935	1114
Wdr36	1521	1523	1053	1328	1253	1097	3364	1119	1071	1028	935	1019	832	962	1061
Wdr37	1216	1284	897	1185	1373	1094	3868	1219	1117	1211	1020	1141	1038	1201	1233
Wdr38	11	11	8	10	9	10	44	14	12	13	9	20	11	34	9
Wdr4	411	364	340	433	490	523	940	373	287	386	254	265	225	363	414
Wdr41	1021	1084	826	1106	1216	1164	2928	980	889	908	810	856	766	1021	991
Wdr43	1675	1389	1147	1306	1324	1161	4038	1422	2335	2357	1919	2134	1752	2007	1282
Wdr44	280	309	232	312	423	338	1257	281	317	296	263	391	287	346	293
Wdr45	704	788	432	582	705	767	1773	724	515	400	400	489	439	486	483
Wdr45b	1978	1927	1315	1565	1653	1567	4415	1610	1273	1410	1090	999	1054	1199	1590
Wdr46	278	310	235	254	391	343	1160	326	348	309	315	474	307	501	288
Wdr46-ps	0	1	2	4	2	3	6	4	1	8	0	6	3	1	0
Wdr47	903	944	696	854	1095	830	2466	964	846	853	721	737	715	818	870
Wdr48	1306	1309	1005	1210	1405	1171	3692	1175	1139	1044	993	1128	859	1036	977
Wdr49	84	26	75	86	28	18	11	5	44	149	38	11	83	27	67
Wdr5	712	769	572	736	952	895	2321	636	526	512	527	621	485	722	649
Wdr53	280	284	176	249	236	264	527	140	290	311	210	245	224	227	122
Wdr54	122	126	67	79	119	130	332	185	82	55	52	102	45	81	56
Wdr55	336	327	224	213	313	302	676	278	261	249	179	283	196	238	174
Wdr59	862	1057	659	1080	1406	1098	1740	533	425	469	396	426	338	541	648
Wdr5b	236	266	183	253	287	248	498	169	243	154	159	244	173	227	138
Wdr6	4777	7027	5105	6327	12626	10113	21954	4483	4217	3782	4046	4332	3190	6606	6739
Wdr60	177	258	124	197	369	257	1020	193	433	271	398	517	302	578	138
Wdr61	1585	1417	974	1210	1120	1064	2123	852	675	775	591	725	606	743	723
Wdr62	55	67	55	44	99	105	309	70	41	39	38	79	65	86	74
Wdr63	18	23	27	27	14	22	9	8	16	26	17	4	29	8	20
Wdr64	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Wdr66	35	43	42	37	48	45	151	42	52	40	30	52	29	42	42
Wdr7	1870	2180	1823	2038	3200	2290	6585	1849	1998	1717	2182	1748	1619	2824	2521
Wdr70	328	283	231	252	331	288	834	215	342	349	317	350	299	362	206
Wdr72	38	34	39	62	73	49	177	167	54	40	49	124	31	40	36
Wdr73	577	595	389	450	510	494	1028	375	327	292	247	261	259	333	347
Wdr74	569	540	368	409	450	508	986	362	353	413	254	309	264	351	339
Wdr75	1738	1432	1218	1329	1197	1111	2643	1069	1016	1073	824	792	783	873	934
Wdr76	258	244	193	270	231	268	983	246	281	299	269	304	207	307	219
Wdr77	1014	1065	741	890	1161	1147	2540	799	547	545	453	610	424	674	742
Wdr78	40	59	37	51	88	69	256	79	62	54	70	87	49	95	24
Wdr81	430	568	442	484	954	743	2231	617	418	329	399	431	370	633	712
Wdr82	1872	1818	1325	1719	1885	1677	4342	1347	1019	1243	1005	1157	962	1310	1425
