	GSM4391955	GSM4391956	GSM4391957	GSM4391958	GSM4391959	GSM4391961	GSM4391962
Sec14l1	83	182	61	113	74	99	97
Sec14l2	6	39	0	2	0	7	4
Sec14l3	11	4	5	1	0	1	26
Sec14l4	0	0	0	0	0	0	0
Sec14l5	0	0	0	0	0	0	0
Sec16a	45	49	18	22	13	14	49
Sec16b	1	0	0	0	0	9	0
Sec22a	100	77	54	90	28	59	35
Sec22b	241	219	177	150	185	166	179
Sec22c	64	90	37	48	74	24	56
Sec23a	103	87	22	55	63	43	41
Sec23b	45	93	76	114	33	74	46
Sec23ip	459	520	376	139	420	739	345
Sec24a	325	283	174	180	320	228	152
Sec24b	52	43	30	51	21	89	16
Sec24c	44	70	26	87	11	31	59
Sec24d	18	6	0	4	9	9	4
Sec31a	151	86	82	48	58	67	67
Sec31b	0	0	0	0	3	0	0
Sec61a1	73	49	59	121	30	207	78
Sec61a2	71	101	81	123	70	120	123
Sec61b	1325	883	619	711	1236	680	602
Sec61g	991	711	666	488	848	907	728
Sec62	1225	1545	987	887	676	1233	1020
Sec63	135	83	52	91	48	78	95
Secisbp2	26	31	34	60	51	31	21
Secisbp2l	191	184	111	124	89	68	104
Sectm1a	0	0	0	0	0	0	0
Sectm1b	0	0	0	0	0	0	0
Seh1l	98	101	60	126	31	67	47
Sel1l	240	330	186	258	240	347	276
Sel1l2	0	0	0	0	0	0	0
Sel1l3	2	25	44	20	5	7	1
Sele	0	0	0	0	0	0	0
Selenbp1	48	69	53	59	48	46	15
Selenbp2	0	0	0	0	0	0	0
Selk	1446	1666	1296	1460	1191	1238	1426
Sell	0	0	0	0	0	0	0
Selm	1653	1500	1051	1061	1520	1165	1326
Selo	18	12	29	44	39	29	7
Selp	6	0	0	5	0	13	19
Selplg	114	252	146	151	113	101	121
Selt	107	174	104	96	117	140	154
Sema3a	0	7	8	0	17	9	5
Sema3b	2	6	0	2	27	1	8
Sema3c	11	5	27	19	1	23	18
Sema3d	1	6	1	3	0	5	0
Sema3e	0	7	1	2	13	14	22
Sema3f	20	11	4	19	5	1	14
Sema3g	0	0	1	0	0	0	0
Sema4a	607	83	35	97	65	139	69
Sema4b	38	1	3	25	0	2	17
Sema4c	0	0	0	7	0	1	0
Sema4d	39	20	6	39	12	5	22
Sema4f	66	100	51	90	78	159	103
Sema4g	28	28	28	22	15	1	71
Sema5a	124	102	46	77	20	80	47
Sema5b	31	0	0	33	6	65	2
Sema6a	62	113	62	77	42	161	84
Sema6b	20	43	22	52	32	28	15
Sema6c	7	7	0	2	4	0	7
Sema6d	40	58	39	76	19	30	15
Sema7a	1	0	0	0	0	0	0
Senp1	28	85	13	55	21	96	47
Senp2	141	146	48	75	127	130	79
Senp3	59	3	3	40	30	46	68
Senp5	54	108	30	9	29	25	45
Senp6	144	102	24	72	53	135	134
Senp7	87	68	51	45	39	29	55
Senp8	29	31	14	18	12	7	26
Sep15	459	617	340	718	412	468	517
Sephs1	19	67	2	18	33	10	12
Sephs2	58	61	29	38	61	32	28
Sepn1	33	102	35	51	21	78	27
Sepp1	266	752	408	573	266	711	538
Sepsecs	17	3	4	0	11	0	45
Sept1	9	3	0	0	3	0	0
Sept10	0	32	5	0	3	0	0
Sept11	176	153	34	91	65	96	71
Sept12	0	0	0	0	0	0	0
Sept14	0	0	0	0	0	0	0
Sept2	87	89	23	37	19	70	49
Sept3	323	321	195	326	258	324	200
Sept4	397	508	267	216	221	197	128
Sept5	211	22	62	182	141	144	129
Sept6	156	126	49	95	61	127	61
Sept7	889	822	387	445	552	628	621
Sept8	253	208	98	157	181	251	141
Sept9	27	15	39	43	20	11	13
Sepw1	4727	4183	2818	2910	2576	3651	2920
Serac1	20	10	9	0	1	1	3
Serbp1	612	551	238	449	286	548	408
Serf1	129	155	37	83	69	61	91
Serf2	4023	3619	2057	2523	2769	2767	2360
Sergef	64	60	55	34	55	55	119
Serhl	17	55	15	83	14	31	75
Serinc1	529	782	479	836	400	740	619
Serinc2	5	1	0	33	10	8	22
Serinc3	243	303	272	580	228	277	294
Serinc4	0	0	0	0	0	0	12
Serinc5	15	12	18	14	5	46	31
Serp1	48	63	45	104	63	84	60
Serp2	1538	1045	920	1072	841	1007	906
Serpina10	3	14	0	0	0	0	0
Serpina11	0	0	0	21	0	0	0
Serpina12	0	13	0	0	0	0	0
Serpina16	0	0	0	0	0	0	0
Serpina1a	0	0	0	0	0	0	0
Serpina1b	0	0	0	0	0	0	0
Serpina1c	0	0	0	0	0	0	0
Serpina1d	0	0	0	0	0	0	0
Serpina1e	0	0	0	0	0	0	0
Serpina1f	0	0	0	0	0	0	0
Serpina3a	0	0	0	0	0	0	0
Serpina3b	0	0	0	0	0	0	0
Serpina3c	0	0	0	0	0	0	0
Serpina3d-ps	0	0	0	0	0	0	0
Serpina3e-ps	0	0	0	0	0	0	0
Serpina3f	0	0	0	1	0	0	0
Serpina3g	3	0	0	2	1	0	0
Serpina3h	0	0	0	0	0	0	2
Serpina3i	6	0	0	6	3	0	3
Serpina3j	0	0	0	0	0	0	0
Serpina3k	0	0	0	0	0	0	0
Serpina3l-ps	0	0	0	0	0	0	0
Serpina3m	0	0	0	0	0	0	0
Serpina3n	75	241	64	129	82	90	125
Serpina4-ps1	0	0	0	0	0	0	0
Serpina5	0	0	0	0	0	0	0
Serpina6	0	0	0	0	0	0	0
Serpina7	0	0	0	0	0	0	0
Serpina9	3	0	1	11	0	1	0
Serpinb1-ps1	0	0	0	0	0	0	0
Serpinb10	0	0	0	0	0	0	0
Serpinb11	0	0	0	0	0	0	3
Serpinb12	0	0	0	0	0	0	0
Serpinb13	0	0	0	0	0	0	0
Serpinb1a	43	119	13	4	16	43	8
Serpinb1b	7	32	19	2	1	10	22
Serpinb1c	0	0	0	0	0	0	0
Serpinb2	0	0	0	0	0	0	0
Serpinb3a	0	0	0	0	0	0	0
Serpinb3b	0	0	0	0	0	0	0
Serpinb3c	0	0	0	0	0	0	0
Serpinb3d	0	0	0	0	0	0	0
Serpinb5	3	0	0	0	0	0	1
Serpinb6a	153	104	102	159	160	165	126
Serpinb6b	0	10	5	0	7	0	2
Serpinb6c	0	0	0	0	0	0	0
Serpinb6d	0	0	0	0	0	0	0
Serpinb6e	0	0	0	0	0	0	0
Serpinb7	0	0	0	0	0	0	0
Serpinb8	0	0	0	0	9	0	0
Serpinb9	34	59	23	20	49	88	13
Serpinb9b	0	0	0	0	0	0	0
Serpinb9c	0	0	0	0	0	0	0
Serpinb9d	0	0	0	0	0	0	0
Serpinb9e	0	0	0	0	0	0	0
Serpinb9f	0	0	0	0	0	0	0
Serpinb9g	0	0	0	0	0	0	0
Serpinc1	12	1	6	0	0	16	2
Serpind1	1	13	0	0	0	0	0
Serpine1	1	0	0	0	10	8	0
Serpine2	386	938	497	782	199	824	532
Serpine3	1	0	0	0	4	0	9
Serpinf1	12	10	29	0	14	7	35
Serpinf2	0	0	0	0	0	0	0
Serping1	38	65	24	34	84	77	53
Serpinh1	40	23	48	16	37	16	35
Serpini1	85	122	106	147	48	96	110
Serpini2	0	0	0	0	0	0	0
Sertad1	51	26	11	45	36	13	64
Sertad2	35	30	22	16	0	17	24
Sertad3	25	0	9	17	27	3	7
Sertad4	15	12	9	15	4	12	0
Sertm1	2	2	5	17	0	1	0
Sesn1	58	98	8	42	85	20	64
Sesn2	1	2	5	86	15	20	1
Sesn3	387	205	141	159	112	269	213
Sestd1	18	6	16	20	11	25	55
Set	362	427	131	244	260	308	268
Setbp1	15	2	43	56	32	44	0
Setd1a	53	111	19	23	22	19	14
Setd1b	23	12	1	12	12	45	12
Setd2	181	101	92	153	82	171	171
Setd3	158	151	97	139	120	120	81
Setd4	45	111	29	9	61	130	108
Setd5	64	25	0	132	27	2	82
Setd6	44	15	55	72	40	42	28
Setd7	70	38	43	19	28	25	22
Setdb1	78	73	22	65	10	26	27
Setdb2	0	3	0	10	0	0	0
Setmar	7	2	19	0	0	1	10
Setx	58	94	32	33	12	49	96
Sez6	386	314	183	260	165	198	207
Sez6l	106	173	70	132	79	118	141
Sez6l2	282	509	296	474	197	443	417
Sf1	138	150	78	168	44	206	106
Sf3a1	141	104	51	102	85	115	77
Sf3a2	15	50	2	7	0	1	10
Sf3a3	168	207	262	183	97	148	155
Sf3b1	339	229	262	351	293	329	382
Sf3b2	586	372	256	529	346	570	426
Sf3b3	130	48	97	97	55	85	100
Sf3b4	216	166	144	232	157	81	137
Sf3b5	763	619	418	511	596	584	457
Sf3b6	636	490	356	269	576	385	418
Sfi1	0	11	27	16	6	10	42
Sfmbt1	18	62	32	15	7	32	35
Sfmbt2	19	0	0	38	6	2	19
Sfn	1	16	0	0	0	0	0
Sfpq	174	171	81	69	84	135	91
Sfr1	1122	863	545	859	869	537	687
Sfrp1	1	4	0	4	1	12	14
Sfrp2	8	0	5	0	0	12	9
Sfrp4	0	12	0	7	36	0	11
Sfrp5	13	97	46	18	81	62	21
Sfswap	33	22	43	14	37	37	17
Sft2d1	199	326	186	349	253	165	206
Sft2d2	25	11	34	90	83	24	53
Sft2d3	60	65	82	97	67	100	87
Sfta2	0	0	0	1	0	0	0
Sftpa1	0	0	0	0	0	0	0
Sftpb	0	1	0	0	0	0	0
Sftpc	0	0	0	0	0	0	0
Sftpd	0	0	0	0	0	0	0
Sfxn1	496	471	142	282	304	213	348
Sfxn2	21	5	1	13	14	20	13
Sfxn3	114	228	101	105	53	83	106
Sfxn4	86	43	49	64	60	105	66
Sfxn5	81	254	211	78	75	138	81
Sgca	0	0	0	0	0	0	0
Sgcb	55	86	75	83	55	60	57
Sgcd	0	0	0	8	0	0	0
Sgce	100	195	94	109	119	137	155
Sgcg	0	0	0	6	0	0	0
Sgcz	14	10	11	31	7	13	16
Sgf29	101	126	100	121	112	49	106
Sgip1	328	344	158	132	137	297	272
Sgk1	99	35	8	12	17	34	62
Sgk2	1	21	1	1	0	0	0
Sgk3	43	9	19	9	25	40	18
Sgms1	39	48	27	65	16	53	75
Sgms2	8	0	0	13	0	0	0
Sgol1	0	0	3	0	2	0	0
Sgol2a	0	0	2	1	0	0	0
Sgol2b	0	0	0	0	0	0	0
Sgpl1	70	149	25	34	78	76	28
Sgpp1	32	39	42	14	11	44	57
Sgpp2	25	37	49	13	0	0	5
Sgsh	16	85	31	71	25	82	51
Sgsm1	113	74	148	175	101	190	101
Sgsm2	98	201	91	140	54	153	170
Sgsm3	59	59	43	36	27	84	48
Sgta	233	258	189	270	230	110	181
Sgtb	148	64	13	80	78	35	55
Sh2b1	20	63	4	44	43	82	44
Sh2b2	2	3	6	7	22	26	0
Sh2b3	35	33	20	25	1	34	20
Sh2d1a	60	61	38	75	13	126	50
Sh2d1b1	0	0	0	9	1	1	0
Sh2d1b2	0	0	0	7	0	0	0
Sh2d2a	0	0	0	0	0	0	23
Sh2d3c	36	26	19	8	41	23	54
Sh2d4a	1	0	0	0	18	0	10
Sh2d4b	0	0	0	0	0	0	0
Sh2d5	116	114	41	26	27	26	42
Sh2d6	9	12	25	7	27	44	49
Sh2d7	0	0	11	0	0	0	0
Sh3bgr	6	0	5	6	16	5	1
Sh3bgrl	66	60	62	62	117	73	84
Sh3bgrl2	45	9	24	4	15	12	8
Sh3bgrl3	2618	1592	1200	1587	1798	1411	1630
Sh3bp1	559	446	345	441	360	446	445
Sh3bp2	3	0	0	0	0	1	0
Sh3bp4	23	18	6	0	7	40	13
Sh3bp5	33	22	18	24	6	32	8
Sh3bp5l	57	23	39	48	27	44	36
Sh3d19	13	0	0	0	26	0	17
Sh3d21	2	0	0	17	0	23	0
Sh3d2c-ps1	0	0	0	0	0	0	0
Sh3gl1	97	57	43	27	45	60	10
Sh3gl2	386	294	182	252	137	269	214
Sh3gl3	178	220	40	88	210	128	152
Sh3glb1	153	195	106	117	175	168	48
Sh3glb2	328	492	366	317	258	287	281
Sh3kbp1	60	64	48	57	26	59	65
Sh3pxd2a	26	25	0	9	12	0	24
Sh3pxd2b	11	39	2	35	45	54	41
Sh3rf1	25	15	5	23	6	1	52
Sh3rf2	0	0	0	0	0	0	0
Sh3rf3	5	12	15	15	22	9	42
Sh3tc1	1	9	0	0	0	0	0
Sh3tc2	0	0	0	0	0	0	2
Sh3yl1	19	42	4	11	12	25	7
Shank1	751	717	281	543	286	376	505
Shank2	5	40	44	23	1	51	6
Shank3	27	14	30	19	0	66	18
Sharpin	149	88	84	99	63	77	45
Shb	0	1	7	0	15	11	27
Shbg	0	0	0	0	0	0	0
Shc1	33	17	0	41	1	19	26
Shc2	12	14	13	1	4	28	41
Shc3	1	31	8	4	0	0	0
Shc4	18	0	4	0	0	0	1
Shcbp1	90	171	59	62	101	101	120
Shcbp1l	1	0	0	0	0	1	0
Shd	172	75	124	104	160	48	90
She	2	7	0	13	0	11	0
Shf	21	5	9	6	0	0	32
Shfm1	2142	1504	1012	1056	1617	1213	1156
Shh	1	0	0	3	10	4	1
Shisa2	4	5	1	0	18	11	1
Shisa3	10	15	0	8	0	0	1
Shisa4	182	489	287	398	186	445	300
Shisa5	206	150	126	319	299	162	339
Shisa6	5	6	0	0	10	0	5
Shisa7	32	69	21	61	2	10	39
Shisa8	0	15	0	8	17	0	0
Shisa9	88	98	84	107	18	46	104
Shkbp1	22	31	6	17	11	4	12
Shmt1	4	0	0	0	1	3	0
Shmt2	40	17	0	1	5	13	10
Shoc2	251	96	87	125	181	62	144
Shox2	1	0	0	0	18	0	0
Shpk	12	22	36	0	1	0	0
Shprh	52	81	10	36	13	85	44
Shq1	34	30	11	16	41	29	19
Shroom1	13	31	15	9	2	11	19
Shroom2	71	76	31	43	61	86	53
Shroom3	14	41	13	0	23	0	4
Shroom4	4	7	5	6	3	0	0
Shtn1	39	35	9	31	4	99	15
Siae	19	9	27	50	15	60	21
Siah1a	33	26	3	43	20	3	39
Siah1b	14	19	0	0	1	0	1
Siah2	75	24	0	42	43	83	35
Siah3	0	0	0	0	0	16	10
Sidt1	17	19	28	5	24	1	63
Sidt2	46	44	19	53	38	59	70
Sigirr	1	3	0	0	0	0	0
Siglec1	565	630	397	210	456	564	269
Siglec15	4	0	0	0	0	0	0
Siglece	0	0	0	0	0	7	0
Siglecf	4	0	6	0	0	0	0
Siglecg	3	0	0	0	0	0	0
Siglech	46	135	95	99	86	111	105
Sigmar1	69	34	103	71	74	93	91
Sik1	11	4	0	4	3	27	1
Sik2	38	25	18	15	8	29	38
Sik3	110	218	40	156	141	135	70
Sike1	162	84	31	95	83	23	77
Sil1	182	136	166	201	126	102	148
Sim1	0	3	0	1	0	0	0
Sim2	0	0	0	0	0	0	0
Simc1	3	25	48	12	9	35	16
Sin3a	96	21	6	76	28	87	32
Sin3b	430	371	165	289	259	291	190
Sipa1	6	13	15	13	0	0	23
Sipa1l1	188	184	135	112	46	168	132
Sipa1l2	31	13	17	8	8	7	16
Sipa1l3	56	66	44	18	77	81	37
Sirpa	123	334	206	219	115	328	250
Sirpb1a	1	0	0	0	19	0	0
Sirpb1b	5	0	2	0	0	0	0
Sirpb1c	0	0	0	12	0	0	0
Sirt1	68	35	5	31	43	101	37
Sirt2	319	414	223	384	181	265	259
Sirt3	225	199	205	244	314	228	202
Sirt4	66	20	13	13	46	11	13
Sirt5	17	34	8	38	46	40	27
Sirt6	2	7	9	11	7	10	44
Sirt7	44	55	39	17	24	61	19
Sis	1	0	0	0	0	0	0
Sit1	0	0	0	0	0	0	0
Siva1	271	146	264	284	330	222	271
Six1	10	9	0	7	0	0	0
Six2	0	6	0	5	0	0	2
Six3	250	136	72	106	150	110	90
Six4	1	0	0	0	0	9	0
Six5	0	0	0	7	3	5	0
Six6	20	18	9	56	23	18	14
Ska1	0	0	0	0	0	0	0
Ska2	87	58	21	47	58	65	56
Ska2l-ps	0	0	0	0	0	0	0
Ska3	0	0	12	0	0	0	2
Skap1	17	29	19	45	15	50	17
Skap2	24	62	52	16	7	30	53
Ski	56	50	71	52	32	87	74
Skida1	374	6	10	14	26	26	4
Skil	81	67	32	21	32	120	30
Skint1	0	0	0	0	0	0	0
Skint10	0	0	0	0	0	0	0
Skint11	0	0	0	0	0	0	0
Skint2	0	0	0	0	0	0	0
Skint3	0	0	0	0	0	0	0
Skint4	5	1	0	0	0	0	0
Skint5	0	0	0	0	0	0	0
Skint6	0	0	0	0	0	0	0
Skint7	2	0	0	1	0	1	0
Skint8	0	4	1	3	3	0	0
Skint9	0	0	0	0	0	0	0
Skiv2l	73	20	68	30	15	47	42
Skiv2l-ps1	0	0	0	0	0	0	0
Skiv2l2	142	86	79	52	66	119	70
Skor1	3	0	0	0	1	0	4
Skor2	4	0	0	0	0	0	0
Skp1a	2714	2386	1623	1995	2150	2103	1784
Skp2	13	1	0	1	13	0	0
Sla	0	4	16	0	0	0	17
Sla2	0	0	0	0	0	0	0
Slain1	39	16	5	18	10	24	26
Slain2	19	27	9	14	4	14	12
Slamf1	55	60	23	24	50	41	36
Slamf6	0	1	0	5	0	1	4
Slamf7	0	3	0	0	0	2	0
Slamf8	2	17	0	0	0	0	0
Slamf9	7	23	20	38	28	30	20
Slbp	476	359	281	243	414	443	243
Slc10a1	0	0	0	0	0	0	0
Slc10a2	4	3	0	2	1	0	2
Slc10a3	20	1	3	1	0	21	18
Slc10a4	16	16	12	4	1	1	0
Slc10a5	0	0	0	0	0	0	0
Slc10a6	0	0	0	0	0	0	0
Slc10a7	7	0	5	9	12	16	14
Slc11a1	4	23	10	19	19	11	6
Slc11a2	39	64	27	46	20	99	18
Slc12a1	0	0	0	0	0	0	0
Slc12a2	38	46	21	16	37	4	23
Slc12a3	0	0	0	0	0	0	7
Slc12a4	11	6	2	2	2	14	18
Slc12a5	381	402	240	418	150	451	325
Slc12a6	42	117	48	101	28	79	42
Slc12a7	13	5	0	51	47	47	16
Slc12a8	0	24	0	0	7	16	7
Slc12a9	10	27	15	13	0	4	17
Slc13a1	16	1	18	2	3	15	4
Slc13a2	0	0	0	0	0	0	0
Slc13a3	31	24	23	4	0	3	18
Slc13a4	28	55	16	3	51	54	8
Slc13a5	20	63	24	29	11	37	1
Slc14a1	19	32	28	30	17	15	3
Slc14a2	0	0	18	0	0	6	1
Slc15a1	1	0	3	1	16	1	0
Slc15a2	24	42	25	12	13	54	68
Slc15a3	2	8	0	30	0	62	0
Slc15a4	16	39	12	61	16	48	13
Slc15a5	0	0	0	0	0	0	0
Slc16a1	27	10	9	22	0	39	29
Slc16a10	2	7	0	0	0	0	0
Slc16a11	25	26	18	41	8	45	80
Slc16a12	0	0	0	5	0	0	0
Slc16a13	46	20	8	18	11	0	16
Slc16a14	0	0	0	0	0	0	3
Slc16a2	48	65	43	118	80	90	115
Slc16a3	7	3	0	0	1	0	0
Slc16a4	0	0	0	0	5	0	0
Slc16a5	0	0	0	0	0	0	0
Slc16a6	7	5	0	0	0	17	0
Slc16a7	16	6	0	4	2303	26	22
Slc16a8	0	0	6	0	0	0	0
Slc16a9	0	0	24	2	1	9	12
Slc17a1	0	0	0	0	0	0	0
Slc17a2	0	0	0	0	0	0	0
Slc17a3	0	0	0	0	0	0	0
Slc17a4	0	0	0	0	0	0	0
Slc17a5	19	42	33	29	20	41	21
Slc17a6	296	270	335	211	58	356	240
Slc17a7	0	0	0	0	0	0	0
Slc17a8	4	8	0	8	1	0	2
Slc17a9	1	2	0	0	0	0	0
Slc18a1	0	0	0	0	1	0	0
Slc18a2	157	45	95	51	86	60	103
Slc18a3	0	2	5	0	0	0	1
Slc18b1	19	25	2	36	5	28	3
Slc19a1	10	10	7	14	22	1	37
Slc19a2	9	4	15	24	7	16	20
Slc19a3	0	0	0	0	0	0	0
Slc1a1	54	57	44	30	39	72	18
Slc1a2	774	1386	913	904	401	1227	726
Slc1a3	616	991	636	708	200	775	431
Slc1a4	54	87	66	136	40	155	85
Slc1a5	20	6	0	0	6	0	1
Slc1a6	5	13	37	34	7	7	33
Slc1a7	0	0	0	0	6	0	0
Slc20a1	113	132	46	79	24	42	91
Slc20a2	36	31	55	41	6	22	49
Slc22a1	0	0	0	0	0	0	0
Slc22a12	0	0	0	2	0	0	0
Slc22a13	0	0	0	0	0	0	0
Slc22a13b-ps	0	0	0	0	0	0	0
Slc22a14	0	0	0	0	0	0	0
Slc22a15	48	23	3	19	25	17	23
Slc22a16	0	0	0	0	0	0	0
Slc22a17	1295	2338	1360	2278	905	1730	1516
Slc22a18	2	0	0	0	0	0	0
Slc22a19	0	1	0	0	0	2	0
Slc22a2	0	0	0	0	0	0	0
Slc22a20	0	0	0	0	0	0	0
Slc22a21	22	0	0	0	7	0	18
Slc22a22	0	0	0	0	0	0	0
Slc22a23	23	39	3	26	25	28	34
Slc22a26	0	0	0	0	0	0	0
Slc22a27	0	0	0	0	0	0	0
Slc22a28	0	0	0	0	0	0	0
Slc22a29	0	0	0	0	0	0	0
Slc22a3	0	0	1	0	0	7	0
Slc22a30	0	0	0	1	0	0	0
Slc22a4	11	48	1	34	13	7	5
Slc22a5	16	18	5	5	7	67	0
Slc22a6	0	24	0	0	0	0	0
Slc22a7	2	0	0	0	0	0	0
Slc22a8	16	33	0	12	0	12	0
Slc23a1	27	32	4	9	30	0	6
Slc23a2	49	32	33	56	44	87	31
Slc23a3	0	0	7	0	0	0	0
Slc24a1	1993	6	13	8	9	15	5
Slc24a2	206	221	93	105	79	141	201
Slc24a3	261	290	203	267	69	220	243
Slc24a4	0	1	1	0	17	0	7
Slc24a5	12	0	0	0	1	25	0
Slc25a1	196	148	112	191	246	157	128
Slc25a10	62	49	27	50	47	31	32
Slc25a11	577	416	340	629	328	312	492
Slc25a12	298	185	133	180	196	241	118
Slc25a13	0	0	0	0	7	0	4
Slc25a14	167	198	103	275	102	190	169
Slc25a15	19	42	0	33	0	22	9
Slc25a16	23	46	51	85	13	12	61
Slc25a17	88	162	80	105	94	132	76
Slc25a18	201	358	232	308	119	337	239
Slc25a19	59	36	9	62	17	41	88
Slc25a2	0	0	0	0	0	0	0
Slc25a20	45	111	9	18	58	12	29
Slc25a21	0	0	0	0	0	0	0
Slc25a22	125	77	44	104	98	82	75
Slc25a23	109	282	131	95	113	161	106
Slc25a24	12	0	0	5	18	1	7
Slc25a25	65	98	33	108	26	59	39
Slc25a26	39	1	8	24	24	9	16
Slc25a27	33	66	80	93	44	44	17
Slc25a28	12	120	25	84	35	59	27
Slc25a29	41	31	8	11	11	12	38
Slc25a3	1345	1265	966	1287	1185	1073	1182
Slc25a30	1	3	0	0	0	0	0
Slc25a31	0	0	1	1	0	0	0
Slc25a32	8	0	2	10	18	8	0
Slc25a33	158	153	98	214	158	150	155
Slc25a34	3	0	0	5	2	8	0
Slc25a35	43	1	0	21	3	29	21
Slc25a36	88	49	3	37	25	28	15
Slc25a37	19	1	15	9	23	2	1
Slc25a38	110	78	67	86	44	43	155
Slc25a39	712	606	385	754	640	600	626
Slc25a4	4042	3245	2407	4479	3584	3387	2829
Slc25a40	23	37	5	18	6	18	7
Slc25a41	0	0	0	0	0	0	0
Slc25a42	23	18	7	59	30	11	27
Slc25a43	19	7	12	12	13	7	8
Slc25a44	123	73	80	123	67	98	115
Slc25a45	0	0	0	29	22	0	0
Slc25a46	162	145	44	121	61	157	80
Slc25a47	2	0	0	6	6	0	0
Slc25a48	6	0	0	0	0	0	0
Slc25a5	1312	1303	957	1264	935	1040	750
Slc25a5-ps	7	0	0	0	0	0	0
Slc25a51	103	128	168	94	63	199	130
Slc25a53	40	16	0	40	19	12	10
Slc25a54	0	0	0	0	0	0	0
Slc26a1	0	0	0	0	0	0	4
Slc26a10	24	0	0	5	0	13	0
Slc26a11	3	2	10	12	10	15	13
Slc26a2	2	7	7	0	13	3	1
Slc26a3	3	1	15	1	0	22	9
Slc26a4	0	0	0	1	15	1	0
Slc26a5	1	0	0	0	0	0	0
Slc26a6	8	34	10	12	4	0	4
Slc26a7	0	0	0	0	0	14	0
Slc26a8	12	17	7	5	4	6	0
Slc26a9	0	0	0	1	0	0	0
Slc27a1	54	69	66	118	17	55	120
Slc27a2	0	2	15	6	0	2	2
Slc27a3	25	8	4	8	14	0	18
Slc27a4	97	131	74	68	11	78	30
Slc27a5	0	0	0	0	0	23	0
Slc27a6	0	0	0	0	0	0	0
Slc28a1	0	0	0	0	0	0	0
Slc28a2	0	0	0	0	0	0	0
Slc28a3	0	12	0	0	3	28	8
Slc29a1	86	94	95	102	89	148	99
Slc29a2	8	52	1	35	39	13	51
Slc29a3	29	13	25	94	26	11	4
Slc29a4	27	31	39	55	78	59	33
Slc2a1	14	27	19	37	14	24	37
Slc2a10	0	0	1	7	0	1	0
Slc2a12	2	29	8	4	1	2	11
Slc2a13	19	37	30	22	37	22	16
Slc2a2	0	0	0	0	0	0	0
Slc2a3	407	445	379	197	424	481	231
Slc2a4	0	0	0	0	0	0	0
Slc2a4rg-ps	0	3	0	3	1	0	27
Slc2a5	4	4	10	10	0	3	26
Slc2a6	39	24	42	55	0	21	2
Slc2a7	0	0	0	0	0	0	0
Slc2a8	47	64	32	81	12	4	62
Slc2a9	0	0	0	0	0	0	0
Slc30a1	60	16	29	65	16	22	56
Slc30a10	26	47	18	55	39	7	36
Slc30a2	0	0	0	0	0	2	0
Slc30a3	0	0	1	0	0	0	6
Slc30a4	52	12	16	28	6	4	9
Slc30a5	19	3	59	20	19	39	23
Slc30a6	12	35	39	62	72	59	17
Slc30a7	6	25	11	25	5	17	27
Slc30a8	8	0	0	2	0	13	0
Slc30a9	309	191	145	213	316	136	210
Slc31a1	23	39	53	46	27	42	37
Slc31a2	12	73	14	41	15	29	42
Slc32a1	13	6	45	36	11	14	95
Slc33a1	22	6	6	17	5	36	2
Slc34a1	0	0	0	0	0	0	0
Slc34a2	0	0	0	0	0	0	0
Slc34a3	0	0	0	0	0	0	0
Slc35a1	88	85	48	96	63	64	54
Slc35a2	55	93	76	119	32	118	63
Slc35a3	32	5	11	13	17	35	44
Slc35a4	41	54	51	117	33	66	37
Slc35a5	87	68	12	13	27	53	28
Slc35b1	278	352	303	367	168	322	310
Slc35b2	79	27	23	85	33	60	93
Slc35b3	14	35	48	42	3	9	10
Slc35b4	44	101	51	82	50	100	57
Slc35c1	0	23	7	1	0	0	21
Slc35c2	27	11	45	17	48	25	55
Slc35d1	20	20	5	12	23	20	14
Slc35d2	20	8	7	8	45	12	30
Slc35d3	12	18	0	7	4	10	7
Slc35e1	34	42	46	36	21	53	33
Slc35e2	35	5	18	2	28	86	92
Slc35e3	36	2	27	20	2	55	22
Slc35e4	23	95	0	46	14	35	26
Slc35f1	47	41	12	58	5	65	86
Slc35f2	0	0	0	1	6	13	4
Slc35f3	12	16	12	25	6	32	18
Slc35f4	20	9	16	11	0	3	46
Slc35f5	25	35	0	5	0	42	11
Slc35f6	12	77	19	40	12	45	25
Slc35g1	0	0	0	0	0	0	13
Slc35g2	131	157	78	148	152	73	127
Slc35g3	0	0	0	0	0	0	0
Slc36a1	17	44	64	35	10	39	10
Slc36a2	0	6	2	1	8	13	4
Slc36a3	0	0	0	0	0	0	0
Slc36a4	114	116	53	70	8	77	94
Slc37a1	1	29	0	0	0	17	0
Slc37a2	0	18	0	9	0	0	0
Slc37a3	47	31	22	43	40	53	42
Slc37a4	18	27	31	41	7	5	41
Slc38a1	191	313	108	300	129	210	217
Slc38a10	16	31	47	30	6	100	39
Slc38a11	8	0	0	11	4	3	1
Slc38a2	87	144	61	60	55	76	28
Slc38a3	82	120	147	162	106	66	101
Slc38a4	21	13	13	11	0	11	2
Slc38a5	3	0	0	3	3	7	3
Slc38a6	90	65	80	61	98	110	64
Slc38a7	34	11	35	16	9	19	30
Slc38a8	294	0	3	1	1	1	1
Slc38a9	40	45	24	9	15	42	23
Slc39a1	21	28	29	15	31	25	9
Slc39a1-ps	0	0	0	0	0	0	0
Slc39a10	117	135	89	133	121	145	115
Slc39a11	30	8	24	38	0	0	30
