	GSM4119264	GSM4119265	GSM4119266	GSM4119267	GSM4119268	GSM4119269	GSM4119270
6430571L13Rik	168	135	286	221	152	212	230
6430573F11Rik	303	144	173	156	149	234	237
6430628N08Rik	0	0	0	0	0	0	0
6720489N17Rik	72	78	74	63	53	44	61
6820408C15Rik	4	1	1	4	3	9	16
6820431F20Rik	1105	565	1189	754	770	589	792
7420426K07Rik	0	0	0	0	0	0	0
7420461P10Rik	0	0	0	0	0	0	0
7530416G11Rik	2	0	2	2	0	1	5
7530428D23Rik	6	3	5	10	5	8	4
8030411F24Rik	0	0	0	2	0	0	0
8030423J24Rik	0	0	0	0	0	0	0
8030462N17Rik	369	214	643	339	352	232	311
8030474K03Rik	1	10	0	0	2	0	2
8430408G22Rik	836	819	910	370	417	389	252
9030612E09Rik	2	1	1	0	0	2	4
9030617O03Rik	683	269	756	381	520	623	405
9030619P08Rik	4	4	4	11	7	7	3
9030624G23Rik	5	4	24	6	8	0	7
9030624J02Rik	775	379	1071	633	709	845	575
9130008F23Rik	15	22	42	7	2	9	14
9130011E15Rik	274	146	361	237	302	268	229
9130019O22Rik	71	42	92	34	98	65	46
9130023H24Rik	136	56	168	101	146	105	100
9130204L05Rik	0	0	0	0	0	0	0
9130208D14Rik	21	0	26	13	0	13	1
9130213A22Rik	9	13	19	5	4	9	13
9130230L23Rik	28	22	57	35	38	23	37
9130401M01Rik	320	271	339	258	234	294	309
9130409I23Rik	1	0	2	1	2	1	11
9130409J20Rik	0	0	0	0	0	0	0
9230019H11Rik	38	11	63	39	30	27	35
9230102O04Rik	0	1	0	0	0	0	0
9230104L09Rik	9	6	21	7	9	9	6
9230104M06Rik	0	0	3	4	5	0	0
9230106D20Rik	1	0	1	0	0	0	1
9230109A22Rik	0	0	0	0	0	0	0
9230110C19Rik	100	47	131	59	47	28	35
9230110F15Rik	0	0	0	0	0	0	0
9230112D13Rik	3	0	0	0	0	0	0
9230113P08Rik	353	62	79	202	124	107	194
9330132A10Rik	36	8	9	27	43	10	33
9330151L19Rik	204	54	170	167	152	100	162
9330159F19Rik	29	30	90	34	23	21	35
9330161L09Rik	0	1	0	0	4	2	0
9330182L06Rik	3	1	0	0	0	1	2
9330182O14Rik	5	5	2	1	0	0	1
9430007A20Rik	0	0	0	0	0	0	0
9430015G10Rik	142	62	166	99	95	78	109
9430016H08Rik	579	345	752	471	491	447	474
9430020K01Rik	2295	1135	3500	1696	1979	1259	1429
9430025C20Rik	32	20	29	24	21	8	10
9430038I01Rik	125	122	187	158	151	104	110
9430069I07Rik	0	0	0	0	1	0	0
9430076C15Rik	57	52	94	70	75	23	40
9430097D07Rik	0	0	0	0	0	1	0
9530002B09Rik	0	0	0	0	0	0	0
9530003J23Rik	0	1	1	0	0	1	1
9530053A07Rik	12	3	12	20	28	10	27
9530068E07Rik	1944	1604	2967	1959	2117	1711	1706
9530077C05Rik	1	1	0	3	1	11	1
9630041A04Rik	0	0	0	0	0	0	0
9830107B12Rik	2	0	9	1	0	2	1
9830147E19Rik	87	49	122	81	87	53	77
9930012K11Rik	12	4	20	17	17	17	18
9930021J03Rik	687	309	1017	494	675	540	547
9930022D16Rik	0	0	0	3	1	0	0
9930111J21Rik1	58	40	114	91	52	63	45
9930111J21Rik2	517	367	733	353	606	353	489
A130006I12Rik	8	7	2	9	2	13	9
A130010J15Rik	130	62	150	141	139	99	125
A130051J06Rik	36	30	63	35	36	63	53
A130057D12Rik	0	0	0	1	1	1	0
A1bg	38	17	11	5	7	15	15
A1cf	5	16	13	11	6	0	8
A230046K03Rik	655	403	1538	550	641	417	458
A230050P20Rik	130	86	152	129	143	116	104
A230052G05Rik	0	0	0	0	0	0	0
A230065H16Rik	0	0	0	0	0	0	0
A230072I06Rik	0	0	0	0	0	0	0
A26c2	0	0	0	0	0	0	0
A2m	2	0	2	0	0	0	0
A330017A19Rik	1	0	4	0	0	3	1
A330044P14Rik	25	5	33	24	11	22	12
A330070K13Rik	0	0	0	2	0	0	0
A3galt2	7	4	18	3	10	6	5
A430005L14Rik	246	157	335	236	215	138	158
A430033K04Rik	285	128	434	300	246	293	210
A430060F13Rik	0	0	0	0	0	0	0
A430078G23Rik	17	15	34	13	13	13	10
A430089I19Rik	0	0	0	0	0	0	0
A430105I19Rik	100	82	107	113	119	149	130
A4galt	19	14	51	25	22	20	36
A4gnt	0	0	0	0	0	0	0
A530016L24Rik	1644	908	1715	1375	1453	2608	1848
A530032D15Rik	0	0	0	0	0	2	0
A530064D06Rik	12	13	4	10	15	11	9
A530084C06Rik	1	0	2	0	2	3	0
A530099J19Rik	22	14	19	25	22	8	10
A630001G21Rik	55	12	47	25	39	19	45
A630010A05Rik	40	22	52	48	47	36	54
A630023A22Rik	0	0	1	2	0	1	1
A630033H20Rik	18	3	7	14	16	12	12
A630073D07Rik	15	5	23	10	24	11	16
A630076J17Rik	1	2	7	1	4	3	3
A630095E13Rik	5	1	9	4	16	2	10
A630095N17Rik	0	0	0	0	1	4	1
A730015C16Rik	5	19	7	22	13	23	15
A730017C20Rik	2	1	1	3	1	1	1
A730018C14Rik	0	0	0	0	0	0	0
A730046J19Rik	0	1	3	5	1	1	1
A730049H05Rik	5	0	8	0	2	5	0
A730061H03Rik	7	7	9	25	6	14	16
A730071L15Rik	1	1	2	3	0	0	1
A830005F24Rik	0	2	0	0	1	0	0
A830010M20Rik	144	48	47	103	101	108	125
A830018L16Rik	498	193	587	779	740	456	576
A830031A19Rik	0	0	0	0	0	0	0
A830080D01Rik	255	146	361	145	218	94	136
A930002H24Rik	1	0	5	3	3	7	4
A930003A15Rik	0	0	0	0	0	0	0
A930004D18Rik	61	55	74	70	76	82	29
A930009A15Rik	0	0	0	0	0	0	0
A930011G23Rik	0	2	2	2	0	0	1
A930017K11Rik	0	0	2	0	0	0	0
A930017M01Rik	2	8	13	5	2	0	2
A930018M24Rik	9	6	9	6	17	16	31
A930018P22Rik	12	4	21	21	18	10	22
A930033H14Rik	72	29	42	61	91	65	50
A930035D04Rik	3	1	11	14	12	15	10
AA413626	2	0	4	2	4	0	3
AA414768	6	9	14	5	4	3	4
AA415398	273	114	277	207	145	186	200
AA467197	3	4	5	1	3	0	2
AA543401	0	0	0	0	0	0	0
AA619741	0	0	0	0	0	0	0
AA623943	0	0	0	0	0	0	0
AA792892	0	0	0	0	0	0	0
AA986860	165	53	118	73	79	79	82
AB124611	27	13	13	30	27	25	36
AC087559.1	0	0	0	0	0	0	0
AC087559.2	0	0	0	0	0	0	0
AC087559.3	5	0	1	3	3	0	0
AC102264.1	0	0	0	0	0	0	0
AC109138.1	18	9	18	20	18	34	27
AC123873.1	0	0	0	0	0	0	0
AC123873.2	0	0	0	0	0	0	0
AC123873.3	0	0	0	0	0	0	0
AC124606.1	0	0	0	0	0	0	0
AC124606.2	0	0	0	0	0	0	0
AC125149.1	0	0	0	0	0	0	1
AC125149.2	0	0	0	0	0	0	0
AC125149.3	0	0	0	0	0	0	0
AC125149.4	0	0	0	0	0	0	0
AC125149.5	0	0	0	0	0	0	0
AC125178.1	0	0	0	0	0	0	0
AC125178.2	0	0	0	0	0	0	0
AC125178.3	0	0	0	0	0	0	0
AC126035.1	0	0	0	0	0	0	0
AC132444.1	0	0	0	5	0	0	0
AC132444.2	0	0	0	0	0	0	0
AC132444.3	0	0	0	0	0	0	0
AC132444.4	0	0	0	0	0	0	0
AC132444.5	0	0	0	0	0	0	0
AC132444.6	103	71	171	86	146	159	107
AC133095.1	0	0	0	0	0	0	0
AC133095.2	0	0	0	0	0	0	0
AC133103.1	0	0	0	0	0	0	0
AC133103.2	1	0	0	0	0	0	0
AC133103.3	0	0	0	0	0	0	0
AC133103.4	0	0	0	0	0	0	0
AC133103.5	0	0	0	0	0	0	0
AC133103.6	0	0	0	0	0	0	0
AC133103.7	0	0	0	0	0	0	0
AC139131.1	57	19	27	5	0	9	4
AC140325.1	0	0	0	0	0	0	0
AC140325.2	0	0	0	0	0	0	0
AC140325.3	0	0	0	0	0	0	0
AC140325.4	0	0	0	0	0	0	0
AC140365.1	0	0	0	0	0	0	0
AC149090.1	601	517	738	744	717	468	440
AC152063.15	289	203	411	431	296	274	287
AC154679.1	0	1	0	0	0	0	0
AC163611.1	0	0	0	0	0	0	0
AC163611.2	0	0	0	0	0	0	0
AC164084.1	0	0	0	0	0	0	0
AC164084.2	0	0	0	0	0	0	0
AC164084.3	0	0	0	0	0	0	0
AC164883.1	0	0	0	0	0	0	0
AC164883.2	4	5	2	2	2	2	3
AC165294.1	0	0	0	0	0	0	0
AC165294.2	0	0	0	0	0	0	0
AC165294.3	0	0	0	0	0	0	0
AC168977.1	2	7	3	1	6	0	3
AC168977.2	0	0	0	0	0	0	0
AC182748.2	96	82	130	108	99	56	71
AC182748.3	47	53	87	74	47	30	56
AC202135.1	0	0	0	0	0	0	0
AC233742.1	0	0	0	0	0	0	0
AC234645.1	0	0	0	0	0	0	0
AC240971.1	0	1	0	0	0	0	0
AC244694.1	0	2	1	0	0	0	0
AC245272.1	2	2	2	0	3	0	2
AF067061	0	0	0	0	0	0	0
AF067063	0	0	0	0	0	0	0
AF366264	9	2	8	11	1	2	3
AF529169	13	3	26	14	11	5	9
AI182371	31	19	19	5	15	5	11
AI314180	2928	1326	4150	2407	2698	2362	2232
AI413582	89	52	133	85	73	86	81
AI429214	102	28	61	61	53	62	67
AI464131	552	205	1224	484	624	619	449
AI467606	13	9	22	32	21	21	20
AI481877	0	2	0	1	0	0	0
AI593442	4	6	3	0	1	1	1
AI597479	773	354	1027	535	401	351	345
AI606181	56	25	110	68	67	54	78
AI607873	192	284	494	199	225	53	134
AI661453	6	6	8	4	14	12	4
AI837181	311	173	516	332	391	421	303
AI846148	148	104	202	123	146	157	107
AI854703	176	237	527	136	145	149	162
AI987944	196	129	317	168	192	144	180
AK010878	134	115	220	136	151	99	119
AK157302	1	1	4	0	1	1	1
AL645739.1	0	0	0	0	0	0	0
AU015228	0	0	0	0	0	0	0
AU015836	0	0	0	0	0	0	0
AU018091	4	1	1	4	2	2	3
AU019823	537	468	904	433	503	307	401
AU021092	4	2	12	9	13	19	8
AU022133	0	0	0	3	0	0	0
AU022252	459	246	607	437	448	414	422
AU022751	0	0	0	0	0	0	0
AU040320	709	274	863	639	612	872	602
AU041133	10	12	33	11	19	12	26
AV320801	0	0	0	0	0	0	0
AW011738	145	306	260	248	160	76	142
AW146154	126	32	147	108	74	74	98
AW209491	370	406	736	331	387	233	355
AW549877	3453	1809	5245	3443	3584	2303	2989
AW551984	2	0	4	5	3	0	1
AW554918	207	94	179	142	167	130	142
AW822073	0	0	0	0	0	0	0
AW822252	903	1024	993	470	1250	5191	626
AY074887	13	1	1	0	2	4	0
AY358078	0	0	0	0	0	0	0
AY761184	0	0	0	0	0	0	0
AY761185	0	0	0	0	0	0	0
Aaas	172	90	218	151	150	113	129
Aacs	2860	1206	6250	2691	3406	6608	2750
Aadac	22	28	33	24	35	0	13
Aadacl2	0	0	0	0	0	0	0
Aadacl3	0	0	0	0	0	0	0
Aadat	7	8	9	4	5	1	7
Aaed1	797	482	1013	649	629	555	666
Aagab	493	395	686	443	424	513	452
Aak1	1101	516	1747	1058	1196	1063	916
Aamdc	1092	850	1456	897	804	642	837
Aamp	1427	1254	2623	1591	1988	1766	1510
Aanat	2	3	2	0	1	0	1
Aar2	251	144	523	250	382	346	205
Aard	5	0	1	1	2	1	0
Aars	1144	724	1937	1172	1260	1607	1081
Aars2	392	218	716	515	522	884	457
Aarsd1	425	369	766	673	551	392	414
Aasdh	419	201	559	392	331	332	317
Aasdhppt	577	507	938	505	587	423	514
Aass	21	36	45	18	27	2	18
Aatf	258	293	282	227	213	174	159
Aatk	292	156	459	388	340	862	511
Abat	54	50	82	65	55	37	56
Abca1	2558	989	6221	2820	4357	3182	2301
Abca12	6	12	2	3	3	3	11
Abca13	4	0	5	1	3	0	2
Abca14	0	3	0	0	0	0	0
Abca15	0	0	0	0	0	0	0
Abca16	0	0	6	4	0	1	0
Abca17	4	1	0	1	0	0	0
Abca2	2931	868	3783	2606	2415	3719	2286
Abca3	761	283	1021	635	780	804	596
Abca4	26	12	32	27	23	17	21
Abca5	467	213	490	253	262	185	218
Abca6	71	36	64	87	74	42	74
Abca7	559	183	793	553	590	889	421
Abca8a	733	479	1191	891	955	698	612
Abca8b	272	126	337	238	284	190	190
Abca9	173	83	386	237	235	109	186
Abcb10	964	430	1182	746	784	1019	745
Abcb11	26	31	32	23	25	3	12
Abcb1a	109	41	133	75	144	91	78
Abcb1b	357	242	406	289	315	211	252
Abcb4	133	79	184	122	126	64	202
Abcb5	0	0	0	0	5	0	0
Abcb6	669	358	980	665	681	665	591
Abcb7	657	369	1090	742	839	642	662
Abcb8	1804	877	2742	2352	2396	3134	2069
Abcb9	422	223	646	460	594	654	400
Abcc1	793	387	1145	979	952	849	591
Abcc10	566	213	756	580	679	784	637
Abcc12	4	0	6	0	0	1	10
Abcc2	48	64	95	71	62	23	55
Abcc3	41	49	70	47	44	12	43
Abcc4	583	271	981	602	642	665	453
Abcc5	906	361	1205	720	710	958	821
Abcc6	12	16	18	10	12	1	9
Abcc8	20	23	43	9	15	21	9
Abcc9	657	304	996	596	930	1308	620
Abcd1	624	249	966	617	715	1030	591
Abcd2	2041	1044	2968	1371	1633	1130	1746
Abcd3	7572	4313	10843	8146	9176	8912	6724
Abcd4	646	271	855	683	547	733	569
Abce1	2238	1533	2853	1648	1862	1125	1418
Abcf1	1142	978	2241	1173	1378	1313	1016
Abcf2	649	538	1080	559	655	691	510
Abcf3	815	509	1411	742	825	659	589
Abcg1	262	87	396	174	233	135	164
Abcg2	298	175	512	359	443	239	274
Abcg3	5	7	9	14	21	7	11
Abcg4	4	9	6	8	9	6	13
Abcg5	4	10	14	9	13	2	3
Abcg8	6	12	13	4	10	0	3
Abhd10	381	238	351	257	261	200	253
Abhd11	1082	730	1964	1383	1261	1227	1145
Abhd12	888	589	1506	1028	1086	1029	843
Abhd12b	5	3	10	8	11	7	1
Abhd13	821	337	1042	504	595	521	538
Abhd14a	169	110	205	177	166	153	129
Abhd14b	559	252	649	648	554	505	460
Abhd15	590	376	1344	645	888	734	452
Abhd16a	941	536	1502	1177	1277	1167	976
Abhd16b	26	6	31	25	15	28	22
Abhd17a	944	516	1411	1198	1049	1393	1128
Abhd17b	716	428	924	649	659	515	572
Abhd17c	888	454	1304	1053	923	926	940
Abhd18	401	266	640	495	481	336	396
Abhd2	510	205	715	320	527	416	342
Abhd3	58	55	125	37	50	37	33
Abhd4	2043	1210	2842	2041	2128	2096	1531
Abhd5	1959	1416	5401	2976	3465	2056	2275
Abhd6	867	410	1230	1095	982	1142	912
Abhd8	78	28	84	97	88	140	110
Abi1	1094	746	1474	922	1035	684	782
Abi2	506	272	547	360	360	263	295
Abi3	463	408	784	710	638	815	523
Abi3bp	231	107	226	171	190	154	176
Abl1	703	351	1087	821	890	966	738
Abl2	440	233	670	375	576	454	408
Ablim1	3884	1677	4642	3431	3199	4198	3240
Ablim2	212	66	147	87	77	108	141
Ablim3	1755	940	2528	1680	1534	1188	1305
Abo	0	0	0	0	0	0	0
Abr	250	115	321	198	279	305	203
Abra	0	2	4	3	1	0	50
Abracl	327	434	454	399	337	140	295
Abt1	167	205	253	156	170	158	142
Abtb1	386	229	377	397	325	414	354
Abtb2	98	76	304	125	166	130	104
Acaa1a	2848	1316	3599	2546	2596	3031	2086
Acaa1b	641	330	789	779	835	1172	752
Acaa2	48055	29873	72773	43811	48029	44136	37376
Acaca	48793	3918	33858	12838	21616	95704	32929
Acacb	25313	7104	44229	21497	24640	42031	17992
Acad10	1181	489	1900	1086	1165	1323	823
Acad11	4443	2568	8033	5399	6578	5399	3907
Acad12	1027	675	1679	923	1044	1053	633
Acad8	1190	803	1978	1154	1596	1318	1194
Acad9	1326	584	2152	1143	1407	1553	1165
Acadl	44760	30814	69418	44172	42814	39825	32126
Acadm	37473	25896	59963	40011	42871	38913	36660
Acads	6565	3259	10908	8279	8672	10481	6393
Acadsb	5738	4120	9049	5149	6149	4328	4173
Acadvl	27448	22179	48196	29768	34295	42707	25931
Acan	0	4	1	0	3	6	1
Acap1	22	24	36	63	48	49	25
Acap2	1200	605	1516	765	988	909	800
Acap3	250	141	319	315	282	309	247
Acat1	17096	11045	26990	16137	17227	17057	16045
Acat2	3624	2347	6263	3877	4460	4665	3245
Acat3	233	353	603	220	282	56	91
Acbd3	930	466	1297	685	739	709	625
Acbd4	1141	936	1677	1447	1496	1974	1281
Acbd5	2484	1511	3129	2095	2256	2150	2143
Acbd6	365	268	507	416	384	505	411
Acbd7	0	1	0	0	0	1	0
Accs	268	129	337	247	291	217	194
Accsl	27	13	18	23	22	5	10
Acd	311	152	398	332	347	345	290
Ace	239	131	426	306	355	389	305
Ace2	10	1	14	7	20	7	13
Ace3	0	0	0	0	0	0	0
Acer1	4	8	21	1	11	3	6
Acer2	1757	1607	3411	1234	1358	851	885
Acer3	408	303	532	482	383	289	376
Ache	18	17	18	14	21	14	18
Acin1	1595	1078	2368	1817	1606	1530	1427
Ackr1	18	5	58	35	20	34	31
Ackr2	3	3	25	7	3	3	5
Ackr3	1183	1040	1469	762	1771	1546	1119
Ackr4	26	12	36	38	36	34	20
Acly	30583	2887	11760	7957	9583	87509	32002
Acmsd	21	5	20	14	5	4	13
Acnat1	21	20	37	34	24	19	22
Acnat2	8	7	9	4	9	1	6
Aco1	4806	1681	6297	4131	4996	5625	3929
Aco2	118251	55714	183668	92869	107588	129678	84873
Acod1	1	3	0	0	1	0	0
Acot1	79	11	59	73	136	128	36
Acot10	0	0	0	0	0	0	0
Acot11	4330	1186	5576	4211	5135	18451	6223
Acot12	20	11	25	46	31	86	41
Acot13	3643	3695	4882	3772	2887	2102	3008
Acot2	1105	553	1384	1128	1295	1286	802
Acot3	3	10	9	11	19	4	4
Acot4	117	64	70	116	193	118	75
Acot5	0	0	0	0	1	0	1
Acot6	65	49	151	54	81	69	32
Acot7	302	239	466	290	364	319	266
Acot8	199	106	288	245	219	320	240
Acot9	1182	749	1588	1093	1049	821	941
Acox1	12308	6400	18990	11837	14518	13832	9118
Acox2	31	29	30	34	30	46	39
Acox3	1215	627	1755	1077	1187	1292	993
Acoxl	2	2	1	2	3	3	2
Acp1	1650	1301	1896	1274	1185	973	1339
Acp2	879	584	1442	906	1111	882	757
Acp5	1709	1101	3466	2797	2833	2640	2323
Acp6	601	347	749	644	559	495	532
Acp7	0	0	0	0	0	0	0
Acpp	9	16	19	15	19	3	16
Acpt	0	0	1	0	0	0	0
Acr	17	0	15	33	33	20	14
Acrbp	212	77	276	168	166	232	162
Acrv1	17	6	2	12	5	9	2
Acsbg1	11	2	28	15	20	22	10
Acsbg2	1	2	1	0	7	2	0
Acsf2	1515	494	2386	1402	1892	3008	1606
Acsf3	1381	687	2088	1442	1661	2600	1590
Acsl1	39338	21816	81425	39849	49150	48071	32642
Acsl3	531	169	669	378	479	801	458
Acsl4	587	326	1008	508	675	723	526
Acsl5	3166	1077	3531	2421	2703	9480	5481
Acsl6	3	0	1	2	1	3	34
Acsm1	26	11	26	20	14	0	15
Acsm2	13	16	17	14	20	8	32
Acsm3	5855	3267	8489	2947	3696	1949	3038
Acsm4	0	0	2	0	0	1	0
Acsm5	66	60	153	51	85	42	47
Acss1	3353	2410	6105	3834	4672	4284	3106
Acss2	5632	1056	3611	2585	2906	14767	5293
Acss3	1199	587	1580	796	1150	1464	967
Acta1	64	29	370	10	197	16	16187
Acta2	788	504	1335	892	1235	902	1014
Actb	7387	5530	12603	7921	9882	8752	6966
Actbl2	0	0	0	0	0	0	0
Actc1	4	3	13	12	9	6	284
Actg-ps1	0	0	0	0	0	0	0
Actg1	5878	5528	10597	8518	8253	4776	4863
Actg2	23	7	60	37	52	11	31
Actl10	0	2	0	0	0	0	0
Actl11	0	0	0	0	0	0	0
Actl6a	309	216	564	351	430	288	255
Actl6b	0	1	3	1	5	1	6
Actl7a	0	0	1	0	1	1	0
Actl7b	0	0	0	0	0	0	0
Actl9	3	1	1	3	4	1	11
Actn1	341	201	614	235	334	314	184
Actn2	146	288	187	142	71	30	524
Actn3	14	9	87	4	49	4	3250
Actn4	5427	2732	8134	4550	4763	5680	3952
Actr10	1296	856	1351	1067	1064	891	1030
Actr1a	2242	1202	3204	2005	2156	2363	1792
Actr1b	1752	1171	2458	1756	1652	2037	1621
Actr2	1835	1248	2663	1458	1777	1324	1548
Actr3	3495	2564	5287	3385	3470	2678	2937
Actr3b	6	10	14	11	9	6	27
Actr5	152	89	268	124	162	134	118
Actr6	477	379	630	400	491	305	406
Actr8	662	473	843	612	574	488	494
Actrt1	0	0	0	0	0	0	0
Actrt2	0	0	0	0	0	0	0
Actrt3	2	0	0	1	0	0	0
Acvr1	259	104	565	389	249	185	230
Acvr1b	209	141	286	213	181	229	201
Acvr1c	3111	1347	5878	3229	3135	2351	3666
Acvr2a	721	339	965	480	634	425	444
Acvr2b	40	21	66	53	56	62	46
Acvrl1	287	183	713	355	379	516	209
Acy1	50	65	103	115	113	56	59
Acy3	365	217	549	454	438	436	339
Acyp1	402	434	455	403	386	178	411
Acyp2	1709	1285	2076	1874	1419	944	2056
Ada	20	12	22	17	30	14	19
Adad1	0	0	0	0	0	0	0
Adad2	0	0	0	0	1	0	0
Adal	193	89	312	201	237	171	242
Adam10	865	461	1230	675	871	678	668
Adam11	99	129	145	156	125	122	106
Adam12	667	540	2648	1644	1544	1823	1102
Adam15	898	704	1706	907	1092	1065	739
Adam17	955	409	1698	939	1057	796	790
Adam18	1	0	2	0	0	1	0
Adam19	138	75	170	164	131	210	176
Adam1a	77	37	118	70	96	90	78
Adam1b	12	0	4	0	0	0	0
Adam2	1	4	0	1	7	1	8
Adam20	0	0	0	0	0	0	0
Adam21	4	0	8	0	5	0	1
Adam22	139	46	115	93	70	64	51
Adam23	216	136	315	191	225	160	181
Adam24	0	0	0	0	0	0	0
Adam25	0	0	0	0	0	0	0
Adam26a	0	0	0	0	0	0	0
Adam26b	0	0	0	0	0	1	0
Adam28	4	13	14	2	4	5	6
Adam29	0	0	0	0	2	0	0
Adam3	16	3	5	1	1	5	4
Adam30	0	0	0	1	0	0	1
Adam32	10	5	8	9	5	2	5
Adam33	65	17	36	53	59	39	67
Adam34	0	0	0	0	0	0	0
Adam39	0	0	0	0	0	0	0
Adam4	8	2	7	3	10	5	5
Adam5	0	0	0	4	0	0	0
Adam6a	0	0	0	0	0	0	0
Adam6b	0	0	0	0	0	1	0
Adam7	0	0	0	0	0	0	0
Adam8	47	12	42	32	34	14	20
Adam9	1736	1093	2455	1461	1570	1310	1343
Adamdec1	0	0	0	0	1	0	0
Adamts1	433	340	937	219	393	346	310
Adamts10	567	212	484	594	450	568	604
Adamts12	109	30	127	101	129	133	110
Adamts13	2	0	1	0	2	1	4
Adamts14	32	10	9	25	19	26	34
Adamts15	73	29	56	42	51	31	57
Adamts16	6	1	8	3	3	0	3
Adamts17	8	2	25	6	8	7	2
Adamts18	3	1	0	0	6	2	2
Adamts19	0	0	0	0	0	0	0
Adamts2	389	209	466	342	333	323	267
Adamts20	6	4	18	24	13	20	14
Adamts3	17	6	27	12	28	10	32
Adamts4	3	21	12	4	14	18	12
Adamts5	279	178	271	265	265	276	389
Adamts6	50	23	46	39	29	38	20
Adamts7	44	15	53	54	56	78	47
Adamts8	2	3	7	8	15	7	2
Adamts9	690	558	1324	681	1000	774	889
Adamtsl1	46	18	49	44	63	64	56
Adamtsl2	2	1	21	1	12	6	9
Adamtsl3	465	221	783	430	1501	228	164
Adamtsl4	38	48	93	70	67	41	44
Adamtsl5	99	35	89	82	113	84	92
Adap1	116	51	128	99	77	316	244
Adap2	102	100	213	156	142	113	101
Adar	331	150	506	362	375	357	234
Adarb1	573	290	834	511	538	572	507
Adarb2	25	25	38	10	17	9	9
Adat1	143	110	215	97	138	79	101
Adat2	89	111	137	90	78	61	74
Adat3	36	43	99	53	62	47	18
Adck1	643	369	989	721	791	821	628
Adck2	495	244	546	371	405	647	465
Adck3	35024	20997	42075	24307	25841	28125	19424
Adck4	457	261	659	469	407	518	348
Adck5	80	57	107	80	105	99	64
Adcy1	14	3	11	18	6	12	11
Adcy10	46	6	44	32	20	163	109
Adcy2	8	0	0	1	1	0	38
Adcy3	2500	980	4225	2388	4288	3976	1884
Adcy4	471	271	846	356	498	461	307
Adcy5	125	81	188	112	215	126	132
Adcy6	4786	3424	8502	4829	5091	5609	3956
Adcy7	133	57	176	135	160	106	93
Adcy8	3	0	0	7	3	1	0
Adcy9	1134	356	1293	886	1106	856	669
Adcyap1	0	1	0	0	0	0	0
Adcyap1r1	146	108	183	137	179	178	164
Add1	1962	861	2702	1611	1670	2053	1332
Add2	0	1	0	0	0	1	0
Add3	1904	1006	2540	1803	1875	2082	1568
Adgb	11	5	10	13	4	6	1
Adgra1	0	0	7	4	1	1	9
Adgra2	87	55	89	92	97	143	67
Adgra3	495	283	1140	489	485	501	471
Adgrb1	2	1	5	5	2	3	1
Adgrb2	0	0	0	1	3	0	1
Adgrb3	20	8	18	20	14	4	3
Adgrd1	62	24	100	52	56	31	61
Adgrd2-ps	0	0	0	0	0	0	0
Adgre1	80	70	178	110	105	58	94
Adgre4	7	13	17	11	14	9	13
Adgre5	987	460	1781	1127	1510	1456	1002
Adgrf1	0	0	0	2	2	2	0
Adgrf2	4	1	1	2	0	6	2
Adgrf3	0	2	8	3	4	1	1
Adgrf4	5	1	21	0	2	6	6
Adgrf5	3728	2031	7655	3463	6264	5433	2974
Adgrg1	917	393	2446	660	1241	968	579
Adgrg2	83	52	115	73	79	72	96
Adgrg3	6	6	57	10	20	16	25
Adgrg4	5	8	3	5	4	3	7
Adgrg5	6	1	6	6	4	7	6
Adgrg6	55	20	52	25	34	26	37
Adgrg7	2	0	0	0	0	0	1
Adgrl1	213	94	234	213	225	174	172
Adgrl2	376	160	382	282	307	403	234
Adgrl3	22	42	92	31	68	33	28
Adgrl4	1145	685	2182	1077	1423	1287	812
Adgrv1	40	21	38	20	41	20	33
Adh1	2365	1926	2279	2250	2599	1527	1635
Adh4	8	20	21	17	10	12	12
Adh5	2211	1782	3001	1909	1825	1514	1608
Adh6-ps1	7	5	1	8	4	9	16
Adh6a	0	0	0	5	1	0	3
Adh6b	47	36	32	27	40	24	32
Adh7	13	9	18	28	25	12	24
Adhfe1	5126	2897	8962	6158	6593	4915	5153
Adi1	1139	804	1498	889	900	627	712
Adig	2994	2772	4464	3779	3118	2334	3141
Adipoq	15483	14853	26640	16126	18159	10396	13298
Adipor1	4737	3216	6217	4290	3989	3394	3936
Adipor2	18526	9077	32258	16365	18438	18431	14775
Adk	2018	1150	2496	1531	1645	1333	1422
Adm	29	48	39	41	29	17	29
Adm2	0	0	0	1	0	0	1
Adnp	359	104	488	449	245	532	208
Adnp2	399	144	453	310	272	329	228
Ado	489	320	774	469	516	535	397
Adora1	3611	2525	4569	2909	2975	3591	2748
Adora2a	172	114	257	160	218	256	142
Adora2b	1	6	5	1	0	0	2
Adora3	32	12	19	10	15	18	17
Adpgk	340	208	594	290	353	371	234
Adprh	317	221	674	372	456	532	405
Adprhl1	36	1	17	17	19	204	61
Adprhl2	317	198	433	360	376	437	280
Adprm	343	233	514	236	302	235	252
Adra1a	2437	1554	3389	1707	2243	2238	1842
Adra1b	13	13	6	10	7	2	10
Adra1d	220	225	435	270	278	380	240
Adra2a	2	0	2	3	2	3	3
Adra2b	17	0	21	15	16	9	15
Adra2c	0	4	4	4	14	7	5
Adrb1	349	183	1080	341	624	1048	785
Adrb2	527	601	824	369	250	310	583
Adrb3	4813	2514	9227	4600	3354	7236	6364
Adrbk1	1245	693	2093	1224	1203	1413	1070
Adrbk2	3548	1614	4548	2976	3245	3183	3269
