	GSM1910656	GSM1910659	GSM1910652	GSM1910667	GSM1910657	GSM1910665	GSM1910662	GSM1910655	GSM1910664	GSM1910653	GSM1910658	GSM1910666	GSM1910660	GSM1910661	GSM1910663	GSM1910654
Ttc17	424	383	185	203	179	700	572	127	468	296	612	110	569	270	489	431
Ttc19	732	404	195	227	331	768	532	258	402	317	749	91	483	242	514	842
Ttc21a	6	5	1	2	5	2	3	0	2	6	18	0	2	5	2	3
Ttc21b	203	255	175	148	71	452	291	49	231	197	271	30	265	160	285	174
Ttc22	333	321	156	158	121	600	370	123	397	321	434	114	355	172	419	295
Ttc23	37	48	19	27	12	50	64	7	34	37	74	16	49	37	35	22
Ttc23l	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ttc24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ttc25	49	18	9	12	44	31	26	36	17	17	45	9	15	15	20	68
Ttc26	350	229	122	159	201	419	339	185	216	137	389	50	291	152	272	453
Ttc27	171	193	89	95	51	296	228	57	172	150	311	54	235	123	213	130
Ttc28	1150	1198	933	686	503	1835	1541	373	1161	554	951	145	1549	819	1370	1162
Ttc29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ttc3	2528	1476	625	746	855	2009	1719	722	1161	798	2386	171	1672	836	1464	2694
Ttc30a1	112	139	51	70	57	199	141	44	99	74	127	25	141	71	127	139
Ttc30a2	16	13	2	6	10	14	29	3	3	5	18	1	23	17	3	21
Ttc30b	239	117	79	85	101	241	137	84	116	103	236	40	146	75	145	217
Ttc32	112	90	42	55	26	165	126	30	95	60	90	45	111	53	141	75
Ttc33	527	352	189	220	198	666	445	161	385	319	636	97	488	271	439	433
Ttc34	20	21	13	15	6	51	46	4	21	20	18	8	55	14	48	17
Ttc36	6	2	1	2	5	9	5	3	9	7	18	4	3	4	4	10
Ttc37	593	633	277	273	207	908	740	183	484	318	694	27	750	317	625	646
Ttc38	88	168	49	91	25	163	215	29	102	79	102	30	233	100	162	84
Ttc39a	991	766	393	473	364	1391	1064	255	854	608	1163	235	987	482	840	750
Ttc39b	1871	1523	937	753	689	2078	1805	640	1237	1124	1974	160	2031	904	1584	1810
Ttc39c	131	87	29	31	32	170	139	44	73	35	107	22	126	53	82	188
Ttc39d	4	4	6	7	2	6	8	1	4	6	10	2	8	3	6	6
Ttc4	494	375	193	184	257	653	409	165	403	258	642	92	378	250	399	491
Ttc41	52	46	27	23	36	88	55	20	65	31	62	16	49	33	69	68
Ttc5	378	263	159	130	211	408	349	112	315	239	448	96	357	208	319	375
Ttc6	1	1	0	2	1	0	3	0	1	1	2	0	1	0	4	1
Ttc7	345	259	157	133	148	480	325	112	298	214	496	70	365	196	292	414
Ttc7b	601	450	249	292	239	831	561	195	471	352	740	133	579	292	527	580
Ttc8	663	454	273	350	274	1079	606	204	464	368	602	138	581	303	507	495
Ttc9	791	305	250	174	424	1044	509	298	373	398	717	140	496	252	360	826
Ttc9b	4	6	0	3	0	3	6	0	4	6	10	2	0	0	1	6
Ttc9c	539	505	243	241	225	834	535	153	495	355	908	95	586	291	548	512
Ttf1	375	245	138	146	171	448	372	130	271	184	468	42	339	170	294	417
Ttf2	57	116	40	58	22	133	123	12	110	74	98	24	112	71	96	51
Tti1	493	444	225	267	195	742	548	131	407	306	593	111	477	269	476	403
Tti2	339	202	119	150	196	426	254	118	203	177	368	64	260	145	275	321
Ttk	15	5	3	1	6	2	1	2	0	4	11	0	5	3	1	3
Ttl	309	291	135	150	112	412	308	111	243	187	450	64	307	173	302	293
Ttll1	218	142	64	84	127	207	167	88	127	104	226	51	178	96	189	251
Ttll10	76	53	28	32	41	71	41	18	58	27	68	9	30	31	38	45
Ttll11	91	51	33	34	56	104	67	22	75	63	95	16	83	33	88	74
Ttll12	205	284	123	113	92	386	330	64	237	169	262	77	348	179	276	187
Ttll13	24	27	12	18	13	53	29	8	39	28	17	5	26	12	28	20
Ttll2	7	7	3	7	3	24	3	0	6	7	8	1	7	0	12	2
Ttll3	67	76	23	40	71	117	63	17	91	36	87	12	54	42	73	74
Ttll4	359	313	170	163	242	465	349	129	314	239	568	44	290	165	297	493
Ttll5	272	228	128	126	125	307	303	111	206	144	296	42	243	155	233	344
Ttll6	1	0	1	3	0	2	1	0	1	0	5	3	1	0	1	0
Ttll7	1320	1131	537	621	393	1707	1487	370	926	711	1300	184	1228	633	1249	1195
Ttll8	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Ttll9	3	7	2	2	5	5	7	4	4	3	4	0	5	6	4	5
Ttn	8	5	8	0	9	7	4	2	10	2	8	4	3	2	4	5
Ttpa	3	0	0	0	1	1	3	1	2	3	16	0	3	0	1	5
Ttpal	761	512	265	281	416	907	650	307	549	344	839	99	638	367	579	829
Ttr	35073	6003	4571	1980	10903	5737	5979	13510	3875	1958	20406	1708	7441	5774	4515	26140
Ttyh1	1233	2985	1571	589	427	5489	5177	397	3118	1213	1178	459	4157	2071	3595	613
Ttyh2	1421	767	594	454	707	1792	1331	428	904	712	1463	301	1276	603	1010	1626
Ttyh3	260	305	167	149	138	365	339	88	302	230	323	90	284	232	310	279
Tub	18	26	8	10	14	17	15	14	14	18	48	3	22	12	8	36
Tuba1a	5478	3512	2582	1739	2326	6364	5491	3191	4130	2651	5181	1569	4915	3048	3906	7974
Tuba1b	3100	2315	1504	1138	1137	5310	3466	1109	3236	1807	4253	1295	3149	1803	3282	3445
Tuba1c	763	488	341	246	398	1179	806	416	664	556	2733	369	656	343	670	1093
Tuba3a	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	2
Tuba3b	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Tuba4a	1715	1297	697	543	973	3040	2110	809	1765	902	2512	527	2081	978	1618	2650
Tuba8	29	21	23	13	20	40	30	28	26	13	47	8	35	13	27	48
Tubal3	0	0	1	0	0	2	1	0	1	0	0	0	0	1	0	1
Tubb1	78	13	8	7	30	36	23	35	14	10	51	3	7	8	33	60
Tubb2a	1124	1062	757	480	548	2165	1543	567	1232	716	1627	360	1566	822	1126	1492
Tubb2b	110	110	66	41	49	100	135	62	108	71	285	32	106	69	64	141
Tubb3	521	593	366	321	186	1131	771	239	750	441	842	229	898	451	735	570
Tubb4a	264	281	113	112	122	432	393	127	228	90	337	86	373	218	228	389
Tubb4b	2613	1949	1140	926	1194	4864	3410	1258	2718	1335	4364	979	3007	1610	2581	3452
Tubb4b-ps1	0	0	0	1	2	4	1	0	2	0	3	0	2	0	2	4
Tubb4b-ps2	0	0	0	1	0	2	1	1	1	3	0	0	0	1	0	2
Tubb5	1624	1908	1061	841	735	3544	2609	626	2278	1513	2729	1118	2367	1595	2113	1782
Tubb6	735	372	289	186	424	961	676	415	514	366	1304	241	521	373	552	1254
Tubd1	84	65	42	23	18	126	84	14	70	59	84	17	82	48	81	48
Tube1	16	22	11	8	12	64	26	4	29	22	17	7	34	15	29	15
Tubg1	581	512	313	235	266	1121	662	178	658	319	610	247	651	380	617	622
Tubg2	150	134	82	55	46	237	218	53	140	118	148	40	183	110	167	142
Tubgcp2	297	291	136	164	131	495	329	107	304	199	298	92	371	201	341	237
Tubgcp3	619	427	194	213	360	737	505	178	466	306	748	91	432	248	462	644
Tubgcp4	398	364	214	213	156	583	386	120	351	253	456	69	354	268	386	349
Tubgcp5	420	331	190	186	273	535	390	182	272	220	544	44	348	189	311	498
Tubgcp6	321	300	155	146	172	421	346	97	278	219	438	44	326	179	348	325
Tufm	489	430	212	257	229	738	551	150	468	345	754	212	485	313	410	464
Tuft1	643	337	165	195	394	467	371	329	303	267	620	117	388	199	374	792
Tulp1	3	2	2	0	0	5	2	1	0	3	2	1	1	2	1	2
Tulp2	6	2	0	1	1	9	2	0	8	2	8	0	2	0	3	2
Tulp3	561	332	223	228	249	615	411	172	343	281	576	107	412	246	411	473
Tulp4	3663	1976	1186	1075	1336	2979	2717	1318	1509	1300	3935	283	2576	1248	2258	4355
Tunar	1	1	1	0	4	3	1	1	0	0	2	0	1	0	1	3
Tusc1	89	50	26	35	30	88	90	44	60	33	87	22	84	48	69	81
Tusc2	458	331	157	196	218	659	498	185	370	238	624	144	438	223	418	569
Tusc3	2899	1365	881	746	1005	2401	1848	932	1419	906	2301	401	1717	1217	1721	2745
Tusc5	5	10	6	3	2	16	7	0	10	5	19	3	11	5	10	2
Tut1	373	310	125	173	238	620	393	145	334	234	542	130	337	182	362	434
Tvp23a	82	112	36	58	19	153	132	31	88	49	68	24	130	66	96	71
Tvp23b	1296	1144	633	638	467	2053	1852	499	1164	882	1322	287	1655	671	1254	1045
Twf1	2222	1326	749	716	1051	2339	1742	770	1307	1066	2609	319	1641	911	1471	2070
Twf2	386	305	162	136	130	516	327	103	242	182	441	109	371	233	284	302
Twist1	1	3	1	2	1	1	5	1	0	3	9	1	2	7	2	0
Twist2	2	2	6	3	2	4	5	0	4	5	8	3	5	6	3	1
Twistnb	259	156	94	104	117	286	228	66	169	108	354	40	213	108	185	248
Twsg1	7955	2894	1445	1866	3544	4577	4174	3024	2264	1930	6626	561	3098	1932	3207	8384
Txk	5	3	1	2	6	3	4	0	2	0	6	0	2	1	2	9
Txlna	2529	1597	915	883	1175	2832	2279	832	1723	1209	2639	299	2006	1131	1605	2606
Txlnb	4	2	7	2	4	6	9	1	5	2	9	1	5	3	7	2
Txlng	431	256	136	154	199	486	347	148	266	203	467	51	318	167	294	423
Txn-ps1	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0
Txn1	1061	1065	616	501	420	1867	1393	401	1045	888	1817	675	1284	816	1174	984
Txn2	1046	762	328	367	397	1281	1030	312	760	484	1109	372	992	495	851	844
Txndc11	1184	825	511	432	803	1670	1284	550	903	639	1255	271	1060	536	901	1462
Txndc12	838	619	352	331	228	1090	839	264	618	477	690	219	836	467	789	562
Txndc15	865	484	340	322	281	913	687	240	440	426	741	206	667	404	587	725
Txndc16	601	338	163	207	232	526	401	236	304	227	674	56	421	201	379	639
Txndc17	1013	565	321	278	368	999	732	328	565	419	1085	336	696	443	655	927
Txndc2	2	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0
Txndc5	2505	1780	961	1007	1135	3368	2905	946	1897	1381	2711	607	2366	1308	2144	2472
Txndc8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Txndc9	910	658	272	300	367	1049	788	309	639	461	1117	215	750	409	695	868
Txnip	3587	1534	887	835	1439	1627	1755	936	1227	1745	5427	523	1560	955	1164	2149
Txnl1	2288	1479	689	891	851	2843	2145	712	1554	965	2357	578	1891	1000	1703	2178
Txnl4a	290	186	94	116	102	331	269	69	215	158	319	77	252	115	212	286
Txnl4b	106	86	35	39	45	166	113	23	74	55	118	48	100	46	86	79
Txnrd1	4364	3986	3105	2157	1858	9640	5003	1428	5198	4629	5705	1031	5151	2353	5776	3893
Txnrd2	160	160	68	54	60	250	190	54	134	116	182	60	188	130	152	152
Txnrd3	94	65	39	35	56	88	92	31	65	63	204	23	86	41	87	95
Tyk2	356	286	173	151	173	480	408	100	353	238	468	78	396	216	350	331
Tymp	68	63	22	35	18	113	92	13	59	64	66	23	92	43	97	45
Tyms	151	101	75	60	54	178	128	44	117	86	153	42	110	75	111	98
Tyr	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
Tyro3	96	86	39	26	44	74	72	35	86	94	205	41	81	44	68	70
Tyrobp	71	57	37	40	29	50	66	13	45	22	76	30	47	42	62	66
Tyrp1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tysnd1	338	259	115	136	181	417	385	125	267	211	386	101	345	168	290	394
Tyw1	206	243	111	124	75	370	321	56	213	187	245	70	315	157	259	170
Tyw3	41	20	17	16	19	46	27	7	28	25	30	9	24	9	29	23
Tyw5	136	106	47	54	60	167	112	64	107	73	186	24	110	72	104	139
U2af1	976	540	290	236	487	879	655	364	558	407	1211	257	615	338	604	1079
U2af1l4	407	312	184	186	249	620	345	109	357	223	476	121	289	222	322	370
U2af2	2432	1493	890	866	1164	2877	1841	834	1697	1137	3096	536	1728	1074	1712	2347
U2surp	1703	932	397	464	715	1371	1061	543	823	558	1904	149	1004	559	937	1813
U90926	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Uaca	1708	942	612	528	816	1489	1221	655	867	818	2052	203	986	675	1127	1956
Uap1	707	539	256	310	360	877	687	384	570	428	1229	144	538	304	595	827
Uap1l1	762	534	171	288	368	1049	684	290	558	376	917	191	812	300	669	806
Uba1	5153	4020	2210	1917	2358	6925	5377	1723	4118	2940	6442	1041	5135	2961	4548	5014
Uba1y	5	2	0	2	1	3	7	2	5	1	2	2	5	3	0	3
Uba1y-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uba1y-ps2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uba2	1385	784	455	456	522	1395	1027	406	842	639	1559	180	980	537	914	1251
Uba3	1046	714	343	349	446	1128	864	339	652	491	1310	176	803	429	778	1096
Uba5	1638	1078	514	534	800	2152	1693	569	1172	710	1754	286	1370	730	1085	1530
Uba52	899	546	288	281	305	847	654	323	489	428	1097	421	658	367	520	786
Uba6	416	397	196	217	272	666	564	204	351	238	535	43	495	235	444	485
Uba7	266	149	159	117	211	439	166	57	255	253	517	81	140	116	197	228
Ubac1	276	210	110	117	115	385	239	67	222	136	316	89	261	153	249	229
Ubac2	197	180	95	78	72	284	245	63	182	142	261	73	237	126	205	226
Ubald1	728	353	189	207	360	647	473	206	456	255	663	182	439	210	392	620
Ubald2	326	259	120	136	134	310	261	103	168	249	517	158	268	178	248	191
Ubap1	852	483	308	263	363	860	616	294	500	327	1058	152	489	342	574	827
Ubap1l	1	25	0	15	5	36	18	1	21	14	9	2	34	6	32	1
Ubap2	660	630	304	328	320	980	708	188	626	447	1046	160	678	352	647	653
Ubap2l	2632	1882	940	1004	1185	3127	2366	802	1809	1215	2835	347	2184	1147	1911	2608
Ubash3a	0	1	0	3	0	3	1	1	4	3	3	0	1	1	2	1
Ubash3b	126	62	32	28	51	59	55	43	43	37	174	11	50	58	58	105
Ubb	23237	13272	6369	7776	6461	25762	14350	5721	14568	7922	16981	6740	13882	9127	16743	14339
Ubc	18846	10161	6330	6198	7639	19770	13631	4816	11381	9333	20641	4235	11853	6684	12168	11618
Ubd	0	0	0	0	0	1	0	0	1	2	1	2	1	0	0	0
Ube2a	375	304	155	170	111	556	378	117	327	212	496	157	372	210	346	297
Ube2b	2065	1111	551	623	765	1874	1484	671	1009	778	1926	382	1415	684	1243	1870
Ube2c	58	7	13	4	24	7	14	11	3	7	39	4	13	7	8	26
Ube2cbp	31	27	17	15	8	33	32	4	23	26	27	9	41	17	33	26
Ube2d-ps	190	129	45	69	58	256	126	40	152	118	165	54	176	75	178	155
Ube2d1	258	190	98	120	124	296	252	94	211	129	430	76	221	118	199	221
Ube2d2a	2390	1403	822	796	1080	2760	1825	809	1604	1071	2682	617	1669	913	1761	2385
Ube2d2b	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Ube2d3	6148	3367	1882	1966	2592	6478	4179	1952	3519	2478	7150	1170	4281	2127	3751	5831
Ube2d4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ube2dnl1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ube2dnl2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ube2e1	1037	623	376	370	361	1161	829	307	641	428	1142	248	826	434	758	910
Ube2e2	224	157	98	67	77	279	185	108	138	121	245	66	151	109	187	182
Ube2e3	1116	511	314	308	435	761	703	394	502	406	1057	231	663	383	645	1030
Ube2f	559	363	182	187	258	613	465	227	351	268	775	164	453	248	453	707
Ube2g1	668	439	248	262	305	793	579	246	431	321	816	152	511	310	482	624
Ube2g2	974	838	427	414	492	1462	1222	422	886	584	1275	272	1063	538	988	1245
Ube2h	1774	894	550	550	991	1559	1138	724	930	698	2126	243	1161	620	1091	1983
Ube2i	1474	1140	570	569	873	1866	1232	450	1241	972	2101	410	1189	791	1120	1385
Ube2j1	3092	1306	811	748	1532	2432	1763	1109	1381	932	3528	425	1544	872	1517	3113
Ube2j2	952	473	289	248	476	906	619	364	512	371	1054	211	615	346	552	1018
Ube2k	1027	701	348	370	442	1217	891	328	726	524	1241	271	861	430	826	1000
Ube2l3	1922	1261	726	687	765	2319	1636	694	1310	944	2373	537	1604	886	1528	1802
Ube2l3-ps1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Ube2l6	406	197	177	115	135	442	152	109	231	323	712	124	175	134	286	254
Ube2m	768	544	326	258	354	922	648	220	542	411	845	288	653	389	578	618
Ube2n	1194	699	409	389	476	1258	918	368	790	487	1541	314	895	573	823	1077
Ube2n-ps1	339	194	129	118	121	338	257	89	190	135	408	36	258	128	220	276
Ube2nl	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ube2o	1581	1185	685	707	1066	2187	1691	680	1259	863	1326	256	1406	811	1319	1937
Ube2q1	1674	1100	671	602	697	2095	1485	500	1200	830	1846	367	1300	694	1375	1613
Ube2q2	1267	739	395	489	604	1716	1062	473	917	677	1406	222	1047	471	1087	1390
Ube2ql1	15	18	7	19	20	34	38	21	15	11	29	10	29	19	18	47
Ube2r2	1371	847	470	478	574	1298	1066	459	830	681	1657	429	922	554	972	1281
Ube2s	1114	627	398	336	401	1182	943	400	719	484	1181	352	825	474	750	1056
Ube2t	53	26	27	13	21	50	41	11	32	18	46	9	14	20	25	27
Ube2u	2	0	3	2	4	1	2	0	1	1	3	2	1	0	2	3
Ube2v1	1979	1093	693	558	896	1986	1451	677	1293	855	2385	550	1376	767	1211	1867
Ube2v2	559	406	180	195	201	656	489	201	412	263	651	132	518	274	473	484
Ube2w	1192	692	376	437	508	1418	1042	450	785	543	1333	191	1036	471	979	1311
Ube2z	2207	1302	745	686	938	2345	1692	792	1304	1047	2651	418	1666	895	1539	2444
Ube3a	1570	1289	567	652	825	1834	1506	725	1080	715	2006	164	1464	729	1379	2139
Ube3b	792	625	295	314	312	972	780	242	576	451	947	127	657	414	650	702
Ube3c	1972	1348	844	751	721	2259	1646	497	1332	1068	2545	262	1610	909	1611	1833
Ube4a	914	910	426	472	447	1362	1138	283	829	630	1043	114	1025	559	843	909
Ube4b	1918	1336	756	689	974	2493	1679	806	1392	968	2283	233	1631	827	1484	2229
Ubfd1	929	840	457	506	502	1395	1270	365	860	504	1091	220	1090	575	983	1003
Ubiad1	163	185	80	68	102	245	216	72	154	72	262	56	186	102	185	235
Ubl3	4313	2253	1451	1361	1720	4366	3119	1651	2520	1785	3931	810	3035	1586	3018	4173
Ubl4a	857	647	268	298	352	952	767	266	528	433	1132	215	783	359	761	858
Ubl4b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubl5	1168	645	467	354	443	1194	962	384	661	543	1086	398	880	560	736	1056
Ubl7	285	253	129	134	132	446	361	92	237	171	349	155	329	188	300	279
Ublcp1	194	214	75	121	77	394	218	61	214	156	253	54	219	105	210	194
Ubn1	1648	1011	523	554	892	1856	1333	629	923	666	1586	156	1303	631	1154	1980
Ubn2	908	765	322	367	490	1109	995	438	628	358	1036	88	834	403	782	1391
Ubox5	227	168	59	85	94	319	196	66	138	108	272	50	177	80	149	213
Ubp1	879	595	309	334	714	1168	757	275	765	577	1293	179	628	430	700	845
Ubqln1	2157	1631	852	888	1015	2959	2087	739	1738	1158	2580	441	1985	1068	1874	2259
Ubqln2	1848	1805	980	1072	895	2622	2364	622	1743	1219	2047	410	2270	1173	2051	2195
Ubqln3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubqln4	638	582	288	279	263	903	648	156	585	439	955	148	672	340	607	580
Ubqlnl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubr1	1078	812	356	337	414	1127	945	362	666	486	1358	91	873	429	861	1174
Ubr2	1647	1580	744	835	779	2829	2104	622	1595	1109	2178	246	2095	891	1904	1932
Ubr3	2529	2288	1006	1069	1083	3441	2790	1026	1991	1354	2763	284	2651	1169	2494	3059
Ubr4	9959	10470	11965	4269	3391	16290	12813	4630	9396	6497	9400	1117	16157	7059	13804	13162
Ubr5	3401	2265	1159	1065	1523	3341	2464	1460	1838	1535	3792	254	2497	1127	2512	4430
Ubr7	874	493	234	293	414	879	734	320	510	346	822	140	645	307	595	967
Ubtd1	179	99	65	57	76	198	115	82	116	82	295	64	96	89	124	211
Ubtd2	146	78	42	41	71	127	103	51	82	65	167	21	69	58	74	169
Ubtf	1926	1225	693	660	856	2014	1495	626	1339	1079	2325	359	1496	872	1384	2071
Ubtfl1	0	3	1	0	2	1	2	0	1	0	1	0	0	1	0	1
Ubxn1	938	684	371	372	367	1147	847	268	696	487	1029	386	850	427	826	755
Ubxn10	431	511	360	351	214	729	818	203	606	459	461	173	670	367	742	447
Ubxn11	98	58	33	33	65	112	56	33	62	50	100	21	46	38	52	100
Ubxn2a	1280	889	486	513	478	1631	1203	433	885	667	1390	91	1163	574	1112	1243
Ubxn2b	281	226	149	130	115	463	342	100	273	211	363	50	328	170	311	307
Ubxn4	2999	2093	1074	1193	1282	4295	3124	1014	2465	1620	3171	478	2740	1315	2615	2825
Ubxn6	973	633	383	406	425	1155	941	347	663	515	953	335	851	456	747	930
Ubxn7	646	499	219	268	311	690	596	272	406	311	789	92	577	273	503	785
Ubxn8	468	302	144	162	201	594	374	169	284	227	541	145	388	192	372	422
Uchl1	394	475	290	271	103	637	451	230	351	423	679	289	236	441	385	332
Uchl3	191	213	116	99	74	365	263	77	205	170	413	101	248	156	242	232
Uchl4	10	4	2	1	3	7	1	1	5	2	3	1	1	0	6	2
Uchl5	307	270	143	133	99	453	351	103	284	180	364	121	356	179	318	283
Uck1	574	479	231	274	303	806	609	230	557	340	690	174	586	289	555	552
Uck2	2391	1172	750	682	1277	2396	1594	832	1336	809	2509	374	1431	952	1528	2250
Uckl1	621	466	270	292	289	936	556	171	531	364	572	167	545	366	548	455
Ucma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ucn	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ucn2	3	0	0	1	4	1	1	0	1	1	11	2	0	1	0	1
Ucn3	5816	1920	1666	1298	1672	2623	3166	1986	1558	795	3695	844	2190	1985	1749	5311
Ucp1	2	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1
Ucp2	4299	2483	1458	1318	2093	3248	3571	1740	2433	1926	4630	1285	2795	1897	2785	5531
Ucp3	1	0	0	1	1	1	3	0	0	0	0	0	0	1	1	3
Uevld	165	193	93	91	39	270	225	45	166	142	224	34	210	113	186	134
Ufc1	1654	983	589	524	603	1999	1562	544	1023	761	1553	517	1396	728	1191	1349
Ufd1l	1066	725	318	412	539	1310	903	385	700	539	1175	248	912	458	809	1009
Ufl1	1701	1014	551	555	802	2046	1409	582	1048	746	1640	204	1323	683	1131	1652
Ufm1	3515	1964	998	1028	1523	3671	3093	1273	1987	1354	3238	601	2502	1412	2118	3415
Ufsp1	76	76	41	33	41	114	90	27	75	60	123	19	70	54	68	105
Ufsp2	1062	769	456	393	354	1623	1128	302	771	552	916	263	1038	573	894	835
Ugcg	878	450	313	214	370	814	533	291	406	389	1203	128	543	341	480	819
Ugdh	967	725	523	448	460	1795	917	273	882	659	1409	247	896	502	1055	809
Uggt1	3942	2912	1915	1411	1520	5181	4330	1368	2817	2230	3960	535	4054	2148	3305	3867
Uggt2	519	472	140	204	151	544	587	191	433	356	313	74	560	259	546	556
Ugp2	768	489	322	248	280	999	686	207	512	394	870	191	583	341	575	614
Ugt1a1	5	28	0	4	0	45	42	0	12	0	3	0	46	5	10	9
Ugt1a10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Ugt1a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt1a5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt1a6a	10	336	259	130	42	443	386	46	243	277	136	87	338	192	364	99
Ugt1a6b	10	0	4	22	2	125	0	0	107	35	0	0	0	0	3	0
Ugt1a7c	5	26	21	6	10	46	39	0	22	19	85	0	29	29	22	6
Ugt1a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt1a9	26	28	25	16	4	124	50	16	28	27	11	20	47	17	37	23
Ugt2a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2a2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
Ugt2a3	0	0	0	0	1	2	3	0	0	0	1	0	1	1	0	0
Ugt2b1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Ugt2b34	3744	2586	1018	1544	1275	4267	3345	831	2285	1620	3048	557	3103	1361	3404	2878
Ugt2b35	18	61	18	26	10	64	55	4	18	45	26	10	44	28	72	14
Ugt2b36	1	8	5	1	1	11	4	0	3	1	2	2	3	2	9	0
Ugt2b37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt2b38	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Ugt2b5	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0
Ugt3a1	1	2	1	1	3	9	4	0	0	3	7	0	2	3	4	3
Ugt3a2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ugt8a	17	36	13	13	7	42	38	11	23	16	31	7	56	25	43	28
Uhmk1	1641	1457	698	745	673	2182	1757	705	1218	829	2074	196	1705	803	1629	2109
Uhrf1	48	30	17	6	16	18	12	14	32	22	65	7	19	36	11	20
Uhrf1bp1	548	568	260	297	262	878	689	246	575	361	980	76	723	345	661	743
Uhrf1bp1l	1210	597	334	301	762	1052	773	618	573	435	1307	104	670	385	654	1571
Uhrf2	850	619	304	339	378	965	701	289	606	434	1005	122	572	422	648	917
Uimc1	454	314	203	210	234	611	488	158	387	305	522	77	347	236	416	391
Ulbp1	10	3	3	0	1	2	3	2	3	1	5	0	1	5	1	6
Ulk1	764	653	327	370	492	1146	753	297	733	527	970	147	705	475	709	723
Ulk2	752	607	301	286	207	907	720	224	586	347	790	105	686	370	656	644
Ulk3	267	214	109	105	200	473	243	42	341	170	338	41	206	120	243	196
Ulk4	154	66	35	49	64	104	101	51	63	47	130	25	87	50	85	168
Umad1	302	225	122	135	112	374	299	95	253	146	344	41	338	152	282	322
Umod	4	0	0	0	0	0	0	2	0	0	6	0	0	0	0	3
Umodl1	4	0	0	0	4	0	1	1	0	0	5	0	0	0	0	3
Umps	706	482	304	279	363	940	712	247	580	395	876	160	674	375	631	825
Unc119	187	116	83	66	68	198	162	39	126	86	178	73	156	88	169	122
Unc119b	1465	725	446	395	783	1323	932	597	717	503	1475	199	863	472	840	2109
Unc13a	2502	1317	870	651	1260	3737	1822	866	2092	930	2601	238	1537	998	2185	2604
Unc13b	676	640	319	306	349	1080	810	205	616	466	987	101	728	390	684	686
Unc13c	1	2	0	1	0	2	4	0	2	0	0	0	0	0	1	0
Unc13d	21	5	11	13	8	36	21	4	12	12	34	4	13	7	16	7
Unc45a	1425	780	444	403	878	1443	1086	525	918	591	1486	255	994	542	874	1617
Unc45b	3	6	2	4	6	13	8	3	14	9	22	5	6	4	7	7
Unc50	828	610	325	334	370	1051	850	246	575	403	918	218	790	418	681	804
Unc5a	383	490	408	296	326	973	957	252	779	554	523	237	837	382	839	651
Unc5b	253	648	256	304	96	915	678	102	628	403	343	116	660	353	860	234
Unc5c	105	179	38	110	39	149	224	50	114	54	51	22	112	90	213	112
Unc5cl	6	10	3	6	3	13	9	1	6	8	15	2	8	4	10	5
Unc5d	2	22	5	15	4	30	25	3	20	4	5	5	14	8	29	7
Unc79	654	433	257	211	245	660	587	230	343	230	570	44	540	285	470	772
