	GSM2995265	GSM2995266	GSM2995267	GSM2995268	GSM2995269	GSM2995270	GSM2995271
Sfmbt2	3	0	0	1	2	0	0
Sfn	4855	5683	5341	5464	5083	3601	3247
Sfpq	1927	2114	1918	1851	2618	2080	2003
Sfr1	602	646	588	690	757	623	606
Sfrp1	198	182	168	153	166	76	38
Sfrp2	4	1	1	0	0	0	0
Sfrp4	0	0	3	0	0	0	0
Sfrp5	65	56	68	111	78	36	19
Sfswap	740	923	739	920	922	877	944
Sft2d1	1192	1274	1202	1273	1241	1298	1330
Sft2d2	6372	5965	4425	5309	6442	5361	4573
Sft2d3	103	120	97	86	115	109	131
Sfta2	1	0	0	1	0	2	0
Sftpa1	0	0	0	0	0	0	0
Sftpb	0	1	0	1	1	0	0
Sftpc	0	0	2	0	1	0	0
Sftpd	0	0	0	0	0	0	0
Sfxn1	5598	5334	3953	5603	5870	4894	5464
Sfxn2	34	44	46	39	64	71	49
Sfxn3	267	126	180	191	182	111	58
Sfxn4	12	12	3	9	2	8	6
Sfxn5	18	13	2	13	9	7	11
Sgca	14	4	8	11	0	4	3
Sgcb	108	61	88	97	53	50	47
Sgcd	14	20	16	28	7	4	7
Sgce	66	35	42	63	32	11	33
Sgcg	1	3	1	0	0	0	0
Sgcz	0	0	0	1	0	0	0
Sgf29	105	100	102	94	124	88	85
Sgip1	144	179	99	131	115	132	187
Sgk1	6642	3624	2079	8050	3745	1432	2018
Sgk2	745	986	792	656	1230	1138	1163
Sgk3	180	151	150	188	175	240	163
Sgms1	606	551	413	438	677	626	532
Sgms2	1615	1161	1042	1025	1361	1485	1094
Sgol1	47	90	80	52	105	87	54
Sgol2a	28	47	43	29	46	58	33
Sgol2b	0	0	0	0	0	0	0
Sgpl1	9108	10082	7970	10815	11240	11190	9704
Sgpp1	834	839	528	580	781	596	647
Sgpp2	2067	1707	1223	1483	2211	1745	1804
Sgsh	165	135	130	140	188	157	134
Sgsm1	77	72	70	89	61	72	53
Sgsm2	235	212	186	286	281	227	206
Sgsm3	228	202	179	232	208	202	135
Sgta	2107	2131	2136	2518	2342	2117	2282
Sgtb	24	15	14	16	17	13	8
Sh2b1	1453	1385	1318	1581	1553	1509	1192
Sh2b2	13	13	9	38	24	5	3
Sh2b3	961	905	794	951	958	861	869
Sh2d1a	5	8	7	0	7	2	2
Sh2d1b1	27	19	20	2	28	12	13
Sh2d1b2	1	0	4	0	0	0	0
Sh2d2a	127	139	112	89	143	102	89
Sh2d3c	159	167	151	72	201	73	98
Sh2d4a	392	434	332	362	477	381	372
Sh2d4b	4	2	3	3	5	3	3
Sh2d5	14	11	8	15	11	19	19
Sh2d6	396	316	199	311	298	257	319
Sh2d7	124	121	65	71	91	72	108
Sh3bgr	163	92	145	207	20	25	22
Sh3bgrl	2334	2293	1729	1945	2444	2037	1760
Sh3bgrl2	328	382	329	316	435	368	270
Sh3bgrl3	1109	1068	987	1184	1345	989	1038
Sh3bp1	281	289	201	228	388	259	291
Sh3bp2	159	175	118	182	168	90	68
Sh3bp4	69	94	92	108	96	65	45
Sh3bp5	98	56	51	93	111	28	27
Sh3bp5l	583	589	571	653	699	505	524
Sh3d19	5045	4212	3548	3669	5309	4338	3950
Sh3d21	548	482	312	436	510	486	552
Sh3d2c-ps1	0	0	0	0	0	0	0
Sh3gl1	1651	1715	1623	1778	1826	1644	1253
Sh3gl2	824	725	543	632	753	689	608
Sh3gl3	22	6	11	15	12	3	3
Sh3glb1	2840	2729	2066	2242	3087	2524	2562
Sh3glb2	1228	1138	1119	1393	1207	1123	1109
Sh3kbp1	101	60	38	32	124	40	56
Sh3pxd2a	217	142	153	240	234	92	68
Sh3pxd2b	38	43	23	33	74	22	16
Sh3rf1	698	764	698	769	754	748	644
Sh3rf2	178	163	125	127	191	198	136
Sh3rf3	4	6	9	12	8	12	8
Sh3tc1	99	114	66	108	133	92	128
Sh3tc2	5	0	2	6	6	5	4
Sh3yl1	836	723	699	753	805	807	592
Shank1	30	19	36	28	4	13	18
Shank2	102	102	116	97	91	113	88
Shank3	22	15	20	32	84	3	15
Sharpin	976	895	673	858	947	849	888
Shb	1180	1411	1601	1598	1374	1273	1188
Shbg	0	0	0	0	0	0	0
Shc1	1484	1606	1363	1428	1747	1551	1257
Shc2	29	13	30	37	10	23	8
Shc3	1	0	0	0	1	0	0
Shc4	4	1	1	7	1	2	3
Shcbp1	116	135	121	82	141	144	101
Shcbp1l	3	10	2	3	13	4	3
Shd	5	0	0	4	1	1	1
She	16	13	7	12	33	5	6
Shf	87	77	96	126	101	74	61
Shfm1	1324	1584	1479	1766	1742	1785	2194
Shh	17	5	15	5	6	11	2
Shisa2	82	145	111	113	132	111	49
Shisa3	5	5	8	0	2	2	0
Shisa4	11	7	14	19	8	8	6
Shisa5	1753	1673	1706	1403	2192	1342	1591
Shisa6	3	2	2	0	0	1	1
Shisa7	5	9	5	4	4	12	2
Shisa8	2	2	1	0	2	1	2
Shisa9	7	7	3	5	8	3	4
Shkbp1	921	998	966	1011	867	843	775
Shmt1	277	502	409	359	493	494	266
Shmt2	316	365	301	321	541	469	357
Shoc2	1208	1274	889	960	1359	1179	1020
Shox2	2	0	0	0	1	0	0
Shpk	879	949	796	945	952	877	923
Shprh	187	240	158	144	258	229	210
Shq1	69	66	64	63	87	81	40
Shroom1	75	99	75	67	117	184	155
Shroom2	374	393	270	310	386	321	304
Shroom3	6066	5271	5972	5875	6096	4765	3422
Shroom4	9	8	1	6	26	14	7
Shtn1	409	484	304	291	513	495	399
Siae	1329	907	721	1128	1153	981	818
Siah1a	380	502	379	386	475	544	678
Siah1b	67	92	76	83	83	69	73
Siah2	423	488	605	465	432	563	410
Siah3	0	0	0	0	0	0	0
Sidt1	51	63	45	39	68	46	36
Sidt2	6324	6418	5250	6566	5775	4757	3953
Sigirr	651	682	577	828	707	659	737
Siglec1	19	7	18	8	37	2	8
Siglec15	0	0	0	0	0	1	0
Siglece	46	26	25	12	85	16	26
Siglecf	157	108	73	111	133	94	102
Siglecg	5	5	3	1	35	2	9
Siglech	13	18	12	20	21	11	20
Sigmar1	347	416	420	543	507	458	336
Sik1	161	174	187	212	168	163	192
Sik2	177	193	135	191	175	151	127
Sik3	739	663	608	689	796	731	642
Sike1	588	525	469	514	620	602	564
Sil1	191	214	171	197	262	224	196
Sim1	0	0	0	0	0	0	0
Sim2	0	1	0	0	1	0	0
Simc1	35	53	56	37	29	53	34
Sin3a	578	549	465	444	559	499	363
Sin3b	1190	1277	1265	1304	1355	1283	1321
Sipa1	354	271	348	171	446	175	282
Sipa1l1	819	788	717	714	1059	813	710
Sipa1l2	589	565	338	481	477	398	370
Sipa1l3	4437	3622	3855	4307	4381	3330	3023
Sirpa	86	50	53	54	234	45	61
Sirpb1a	0	0	1	0	0	0	0
Sirpb1b	1	1	0	1	2	4	1
Sirpb1c	0	0	0	0	2	0	0
Sirt1	362	427	356	365	421	390	340
Sirt2	1190	1031	898	1056	1171	1039	873
Sirt3	583	470	432	559	506	440	395
Sirt4	146	136	119	148	158	161	163
Sirt5	83	116	127	99	81	121	96
Sirt6	287	261	268	329	304	295	190
Sirt7	2668	2765	2622	3440	2597	2722	2671
Sis	76555	76723	50291	64229	65584	77411	82055
Sit1	6	9	7	1	22	6	8
Siva1	35	71	64	57	71	60	54
Six1	0	0	2	0	0	0	1
Six2	0	3	1	10	1	0	0
Six3	1	0	0	0	0	1	3
Six4	3	6	4	6	4	1	3
Six5	123	68	107	163	42	21	15
Six6	8	4	4	2	0	3	2
Ska1	19	34	26	26	28	28	42
Ska2	59	75	70	53	94	47	49
Ska2l-ps	0	0	0	0	0	0	0
Ska3	38	58	55	44	65	52	63
Skap1	53	29	51	18	61	25	35
Skap2	882	836	771	848	1016	840	803
Ski	1598	1793	1660	1860	1940	1427	1214
Skida1	11	11	12	6	14	6	8
Skil	2384	1966	1350	1774	2262	1579	1500
Skint1	0	0	0	0	0	1	0
Skint10	0	0	0	0	0	0	0
Skint11	0	0	0	0	0	0	0
Skint2	0	2	0	0	1	0	1
Skint3	2	3	0	0	2	1	1
Skint4	12	6	2	2	8	8	4
Skint5	0	0	0	0	0	0	0
Skint6	0	0	0	0	0	0	0
Skint7	0	1	1	0	1	3	0
Skint8	35	28	15	36	17	48	45
Skint9	0	0	0	0	0	0	0
Skiv2l	2070	1940	1731	2250	1945	1943	1948
Skiv2l-ps1	0	0	0	0	0	0	0
Skiv2l2	466	495	382	407	562	490	387
Skor1	0	3	0	1	0	0	0
Skor2	0	0	0	0	0	0	0
Skp1a	2816	3116	2601	3052	3207	3042	3274
Skp2	123	208	132	158	209	115	84
Sla	101	55	66	36	182	33	43
Sla2	75	46	63	22	72	37	44
Slain1	53	69	55	42	87	39	39
Slain2	1728	1501	1232	1407	2059	1697	1321
Slamf1	4	1	0	2	2	3	6
Slamf6	18	12	6	8	26	13	14
Slamf7	66	59	46	10	108	36	36
Slamf8	22	7	16	5	32	5	8
Slamf9	23	7	5	4	17	7	9
Slbp	639	650	498	574	704	616	628
Slc10a1	8	8	6	6	6	6	6
Slc10a2	47	32	25	39	27	31	21
Slc10a3	245	233	183	194	271	278	166
Slc10a4	25	17	20	19	0	2	4
Slc10a5	1197	1011	583	621	1202	1043	1045
Slc10a6	5	3	5	18	3	0	1
Slc10a7	154	150	117	155	165	177	138
Slc11a1	49	25	23	18	99	5	19
Slc11a2	1752	2284	1254	1540	1823	1606	1763
Slc12a1	0	0	0	0	0	0	0
Slc12a2	859	1483	1208	1248	1414	1240	788
Slc12a3	0	4	5	2	2	2	1
Slc12a4	64	43	38	77	66	35	37
Slc12a5	11	12	4	6	14	9	7
Slc12a6	1546	1250	1028	1260	1159	1388	1324
Slc12a7	5277	4525	3463	4935	4326	4249	4389
Slc12a8	830	620	537	646	793	538	377
Slc12a9	559	387	391	620	511	452	467
Slc13a1	6042	5432	2476	2050	3150	3281	4510
Slc13a2	6546	9038	7836	13217	6604	6942	8476
Slc13a3	0	1	0	1	1	1	0
Slc13a4	3	7	4	8	14	15	6
Slc13a5	0	2	1	2	1	3	0
Slc14a1	42	91	44	50	75	74	31
Slc14a2	0	0	0	0	0	0	0
Slc15a1	13448	16359	14086	16917	13141	13971	10080
Slc15a2	94	38	42	45	85	2	117
Slc15a3	52	21	29	20	150	13	25
Slc15a4	132	164	138	131	214	131	99
Slc15a5	5	3	2	6	2	8	9
Slc16a1	1430	1749	1197	1402	1742	1488	1475
Slc16a10	8535	7990	6464	8802	7987	6523	6090
Slc16a11	130	141	137	167	139	161	177
Slc16a12	13	35	21	27	25	19	6
Slc16a13	259	216	159	218	362	360	297
Slc16a14	0	0	0	0	0	1	1
Slc16a2	26	25	20	28	24	11	11
Slc16a3	2331	2136	2739	2773	2398	2001	2033
Slc16a4	14	29	12	22	7	24	28
Slc16a5	4243	3409	3113	4398	4463	3143	3318
Slc16a6	2711	2585	1258	2480	2197	1168	1544
Slc16a7	28	21	17	41	20	10	10
Slc16a8	14	15	14	19	15	28	14
Slc16a9	837	693	144	61	582	205	1001
Slc17a1	88	50	39	59	54	36	36
Slc17a2	3	4	2	4	0	3	4
Slc17a3	0	1	1	1	0	0	1
Slc17a4	3045	1801	1140	2073	1879	1322	1183
Slc17a5	368	278	299	414	275	271	178
Slc17a6	1	1	1	1	1	0	0
Slc17a7	0	2	1	0	2	0	2
Slc17a8	3	10	3	4	9	11	2
Slc17a9	32	21	25	29	28	31	24
Slc18a1	183	174	154	141	237	212	208
Slc18a2	56	41	47	36	29	44	39
Slc18a3	11	4	16	22	4	0	2
Slc18b1	1011	849	675	898	1010	850	830
Slc19a1	1928	1530	1023	1033	1661	1243	1058
Slc19a2	481	365	280	287	477	503	446
Slc19a3	475	410	234	235	343	239	266
Slc1a1	269	421	285	313	398	392	297
Slc1a2	2	19	5	7	9	7	1
Slc1a3	82	117	87	130	111	95	52
Slc1a4	32	31	25	32	52	39	18
Slc1a5	599	714	629	1132	800	638	677
Slc1a6	1	0	0	1	0	0	1
Slc1a7	14	17	10	28	11	22	18
Slc20a1	833	1020	582	623	1293	1158	1355
Slc20a2	516	544	462	532	552	495	490
Slc22a1	1941	1848	1543	2007	1705	1755	1932
Slc22a12	2	0	2	0	0	0	0
Slc22a13	89	120	58	97	121	150	190
Slc22a13b-ps	288	237	202	253	381	444	586
Slc22a14	1	0	0	0	1	0	1
Slc22a15	102	99	61	73	100	61	62
Slc22a16	0	0	1	0	0	0	0
Slc22a17	71	54	63	87	32	15	18
Slc22a18	2826	2430	2040	2513	2594	2504	2460
Slc22a19	2	3	0	0	1	4	4
Slc22a2	0	0	0	0	0	0	0
Slc22a20	0	0	1	0	0	0	0
Slc22a21	176	190	144	178	199	204	262
Slc22a22	0	0	0	0	0	0	0
Slc22a23	1453	1681	1171	1300	1531	1311	1055
Slc22a26	0	1	0	3	0	0	0
Slc22a27	0	0	0	0	0	0	1
Slc22a28	0	0	0	0	0	0	0
Slc22a29	0	0	0	0	0	0	1
Slc22a3	13	28	23	31	46	71	53
Slc22a30	1	3	0	0	0	0	0
Slc22a4	982	773	647	742	846	967	699
Slc22a5	2697	2269	1860	1869	2746	2768	2663
Slc22a6	11	7	0	4	4	3	2
Slc22a7	0	0	0	0	0	0	0
Slc22a8	0	0	1	0	0	0	2
Slc23a1	476	1011	1107	1307	950	1998	1424
Slc23a2	3381	2675	1492	1970	2972	1876	2234
Slc23a3	17	26	19	22	27	14	16
Slc24a1	0	0	1	1	0	0	2
Slc24a2	0	0	1	0	0	0	0
Slc24a3	441	374	433	555	34	140	78
Slc24a4	0	0	0	0	1	1	1
Slc24a5	8	10	6	8	6	2	9
Slc25a1	3176	3253	2863	3972	3637	3459	3531
Slc25a10	7530	7467	7853	8855	8341	8209	7191
Slc25a11	3595	3417	3161	3738	4002	3512	3426
Slc25a12	283	271	266	302	297	190	190
Slc25a13	1163	957	730	761	1159	1040	893
Slc25a14	87	90	64	81	105	107	96
Slc25a15	6565	5814	5288	6494	7190	6339	6904
Slc25a16	454	481	376	401	494	418	405
Slc25a17	260	343	226	237	434	295	282
Slc25a18	3	1	1	0	0	1	3
Slc25a19	190	161	182	229	195	160	117
Slc25a2	4	0	1	4	1	5	2
Slc25a20	1846	2124	1745	1754	3647	3558	3430
Slc25a21	1	0	1	0	1	0	0
Slc25a22	4375	4123	4318	5224	3932	3195	3205
Slc25a23	234	190	205	261	127	124	102
Slc25a24	3030	3570	2356	2627	3362	2956	2877
Slc25a25	845	643	614	805	639	524	511
Slc25a26	149	143	120	136	163	150	153
Slc25a27	15	17	6	16	9	9	12
Slc25a28	957	1054	985	1307	1443	1263	1848
Slc25a29	24	15	12	31	19	11	16
Slc25a3	26684	25844	20576	24596	24700	23454	25238
Slc25a30	42	35	44	39	58	50	47
Slc25a31	3	0	0	1	0	0	0
Slc25a32	162	176	122	120	198	144	146
Slc25a33	110	91	95	99	161	160	163
Slc25a34	455	357	481	299	655	748	588
Slc25a35	117	94	84	103	104	76	59
Slc25a36	2903	1872	1508	2027	2417	3004	1968
Slc25a37	2668	2805	2312	3408	4189	5957	5318
Slc25a38	471	471	455	530	587	497	479
Slc25a39	4642	5014	4574	5795	5774	5327	5590
Slc25a4	698	562	750	764	277	270	257
Slc25a40	144	113	95	103	132	122	93
Slc25a41	1	0	0	0	0	0	0
Slc25a42	415	403	345	417	417	478	361
Slc25a43	22	19	27	16	33	21	23
Slc25a44	2724	2090	1831	2162	2522	1889	1356
Slc25a45	7626	6031	5348	6627	7468	6477	6558
Slc25a46	1057	1136	872	863	1217	1075	1114
Slc25a47	12	10	11	16	12	13	24
Slc25a48	4	1	8	1	2	0	2
Slc25a5	37083	36292	32827	30269	36027	33223	26709
Slc25a5-ps	0	0	1	0	0	0	0
Slc25a51	3374	3469	2422	2864	4046	3623	4017
Slc25a53	79	85	51	36	54	52	56
Slc25a54	0	1	0	0	0	0	0
Slc26a1	18	16	6	9	15	4	2
Slc26a10	108	80	67	76	69	88	108
Slc26a11	151	129	144	155	168	230	142
Slc26a2	5014	4209	2967	2858	4122	5748	3776
Slc26a3	3171	3619	2011	3049	3221	3315	3528
Slc26a4	4	2	3	7	3	7	1
Slc26a5	0	0	0	0	0	0	0
Slc26a6	22594	15618	10842	14618	13880	10870	9006
Slc26a7	0	3	0	0	0	0	0
Slc26a8	63	73	97	88	121	118	120
Slc26a9	0	0	0	0	0	0	0
Slc27a1	252	291	244	693	242	314	238
Slc27a2	5824	4705	2963	3995	7010	5811	6605
Slc27a3	24	21	13	25	12	26	30
Slc27a4	31333	32844	31060	33015	33452	29136	26735
Slc27a5	17	18	12	15	17	19	24
Slc27a6	6	6	3	7	9	6	0
Slc28a1	3809	3928	3140	3592	3913	4211	3910
Slc28a2	17560	13335	11884	11624	12070	7201	3000
Slc28a3	193	185	136	149	181	167	168
Slc29a1	216	249	245	233	284	213	143
Slc29a2	13	25	22	29	30	22	31
Slc29a3	200	171	99	148	166	133	90
Slc29a4	15	19	23	18	8	7	6
Slc2a1	275	202	238	229	259	173	157
Slc2a10	81	48	56	71	38	59	32
Slc2a12	4	9	2	14	1	1	3
Slc2a13	17	11	15	24	10	1	1
Slc2a2	18827	20440	13010	18585	16425	13431	13299
Slc2a3	54	38	29	27	43	28	29
Slc2a4	165	100	118	247	11	67	57
Slc2a4rg-ps	175	178	120	204	118	172	216
Slc2a5	6721	7097	5800	6727	6941	6759	5801
Slc2a6	30	31	6	11	48	15	5
Slc2a7	2603	2171	1941	2672	2121	2044	1594
Slc2a8	103	132	131	150	107	100	56
Slc2a9	1073	1013	713	966	1162	975	886
Slc30a1	907	1066	646	578	928	880	818
Slc30a10	2925	2105	1377	1335	1988	1662	1628
Slc30a2	3077	4379	2945	2997	3066	2906	2386
Slc30a3	0	3	0	1	1	1	0
Slc30a4	2376	2014	1369	2063	2047	1800	1858
Slc30a5	2708	2849	2301	2527	2941	3023	2697
Slc30a6	631	644	458	547	602	561	521
Slc30a7	666	681	446	558	734	620	492
Slc30a8	0	1	0	0	1	1	0
Slc30a9	1090	1115	948	991	1246	1204	1196
Slc31a1	7465	5899	4870	5606	6669	5515	4438
Slc31a2	120	108	107	97	131	102	96
Slc32a1	0	0	0	0	0	0	0
Slc33a1	1088	1283	945	1136	1220	1101	1055
Slc34a1	0	2	0	8	1	3	6
Slc34a2	534	357	430	434	101	146	24
Slc34a3	5	2	5	17	6	4	6
Slc35a1	157	245	157	195	236	220	206
Slc35a2	703	797	740	864	789	801	704
Slc35a3	3398	3565	2226	2480	3531	3164	2856
Slc35a4	1579	1701	1466	1588	1808	1453	1317
Slc35a5	1304	1201	953	899	1124	1037	965
Slc35b1	2806	2998	2456	2660	3237	2989	3482
Slc35b2	628	630	693	813	930	711	746
Slc35b3	587	592	383	518	592	541	590
Slc35b4	176	174	150	156	190	158	132
Slc35c1	2294	2122	1963	2361	2797	2115	1628
Slc35c2	4732	4605	3658	4838	5416	4604	5028
Slc35d1	1188	1464	938	971	1686	1675	1721
Slc35d2	457	459	338	373	465	404	478
Slc35d3	16	4	13	15	8	7	8
Slc35e1	3739	3068	2691	3063	3653	2626	1871
Slc35e2	1526	1153	912	1177	1078	1009	1065
Slc35e3	1063	808	750	819	1586	1437	1291
Slc35e4	36	20	29	27	8	10	13
Slc35f1	15	10	8	2	3	1	8
Slc35f2	2008	2093	1300	1410	1703	1659	1619
Slc35f3	8	7	8	2	5	7	7
Slc35f4	3	4	5	3	4	1	1
Slc35f5	3349	2488	1923	2191	4157	3543	2897
Slc35f6	666	600	528	609	613	482	450
Slc35g1	5032	4934	3998	4430	6215	5545	4726
Slc35g2	31	21	17	27	29	27	16
Slc35g3	1	1	1	0	1	0	0
Slc36a1	6987	6140	4853	6577	8224	7119	6833
Slc36a2	1	3	3	53	1	1	1
Slc36a3	1	0	0	1	5	0	0
Slc36a4	61	43	47	51	47	40	25
Slc37a1	2128	1896	1585	1936	1657	1387	1314
Slc37a2	1256	1346	676	437	1216	1195	994
Slc37a3	868	713	649	726	798	659	608
Slc37a4	3077	2995	2370	3561	2956	2553	2820
Slc38a1	478	477	423	517	635	432	268
Slc38a10	3082	2821	2986	3468	3157	2607	1655
Slc38a11	12	8	1	8	5	4	3
Slc38a2	716	841	599	605	751	1218	771
Slc38a3	5	5	3	2	2	2	1
Slc38a4	10	5	4	7	5	2	1
Slc38a5	2	6	2	2	2	0	2
Slc38a6	1226	1733	883	989	1124	1162	866
Slc38a7	497	556	425	561	694	640	523
Slc38a8	13	10	11	12	6	13	12
Slc38a9	169	163	103	110	155	138	154
Slc39a1	1921	1946	1607	1738	2223	1760	1294
Slc39a1-ps	0	0	0	0	0	0	2
Slc39a10	51	31	39	52	44	32	26
Slc39a11	1031	1023	960	1061	1392	1156	747
Slc39a12	0	0	0	0	0	0	0
Slc39a13	65	56	51	71	82	49	55
Slc39a14	5372	4936	3310	4521	4417	3897	3199
Slc39a2	25	9	9	9	5	8	3
Slc39a3	669	601	698	778	640	508	423
Slc39a4	9209	7245	5212	9121	6035	4920	3888
Slc39a5	3863	4184	3793	4631	4623	4771	4773
Slc39a6	56	66	62	54	65	49	44
Slc39a7	1571	2085	1682	2293	2206	1998	1806
Slc39a8	91	94	69	116	123	78	96
Slc39a9	3879	3298	2279	2692	3651	2735	2233
Slc3a1	5896	5712	4216	5154	5571	4632	4124
Slc3a2	9910	10975	10739	14989	9826	10204	9987
Slc40a1	2136	494	182	167	438	210	148
Slc41a1	77	56	77	61	99	73	44
Slc41a2	1379	1511	1056	1245	1564	1463	1302
Slc41a3	43	37	52	89	51	63	57
Slc43a1	7	10	4	16	9	5	12
Slc43a2	14740	19005	14026	20773	15249	13567	12007
Slc43a3	152	153	109	93	255	65	60
Slc44a1	2753	2871	2074	2176	2693	2281	1710
Slc44a2	138	164	135	89	198	97	118
Slc44a3	568	513	389	433	599	449	368
Slc44a4	2980	2915	2424	3301	2186	2161	1666
Slc44a5	8	2	3	1	3	2	5
Slc45a1	5	4	9	11	0	2	0
Slc45a2	0	0	0	0	0	1	0
Slc45a3	13	2	12	6	7	2	3
Slc45a4	101	110	103	165	109	67	74
Slc46a1	17233	13153	10074	11937	11460	8579	7089
Slc46a2	0	0	0	0	0	0	0
Slc46a3	1803	1525	1144	1663	1519	1306	1163
Slc47a1	1661	1724	1300	1875	1743	1990	2766
Slc47a2	8	3	2	1	12	11	11
Slc48a1	200	201	202	223	198	166	137
Slc4a1	1	2	0	0	0	0	0
Slc4a10	15	16	14	39	15	17	22
Slc4a11	16	16	8	14	13	6	8
Slc4a1ap	382	333	249	301	364	295	277
Slc4a2	2550	2212	2082	2604	2431	2188	1698
Slc4a3	74	33	41	86	16	14	19
Slc4a4	1907	1977	1357	1534	1527	1473	1431
Slc4a5	1290	1034	885	1223	1257	934	954
Slc4a7	6362	6047	2264	2622	3203	2299	2467
Slc4a8	22	36	21	16	47	30	40
Slc4a9	3	2	0	4	6	4	0
Slc50a1	277	273	302	333	334	270	334
Slc51a	4684	6275	4533	5074	6484	6761	6071
Slc51b	1823	2999	2179	2027	2501	2748	2463
Slc52a2	2547	2338	2213	2894	2462	2390	2548
Slc52a3	761	864	800	940	810	931	742
Slc5a1	88962	105982	77066	88044	80568	88741	82264
Slc5a10	5	3	3	9	2	7	1
Slc5a11	3891	3689	2927	4331	3217	3367	3121
Slc5a12	2264	2017	2229	3168	1973	2278	1706
Slc5a2	3	1	1	1	1	0	1
Slc5a3	44	56	22	34	48	57	39
Slc5a4a	3928	3779	3262	4142	2833	3397	3004
Slc5a4b	3224	3353	2754	3701	4762	6261	6108
Slc5a5	3	2	4	4	3	5	4
Slc5a6	462	494	476	455	557	628	377
Slc5a7	13	11	11	14	0	2	3
Slc5a8	0	8	7	7	4	13	1
Slc5a9	1402	1066	695	1260	1254	940	865
Slc6a1	2	0	0	2	1	0	1
Slc6a11	0	0	1	0	0	0	1
Slc6a12	3	5	0	3	1	2	0
Slc6a13	0	2	0	10	2	2	0
Slc6a14	0	1	0	0	0	0	0
Slc6a15	3	1	2	11	0	3	0
Slc6a16	0	0	0	0	0	0	1
Slc6a17	52	31	39	94	5	15	5
Slc6a18	18	15	21	24	23	16	9
Slc6a19	20316	21360	15443	18879	17599	16148	13212
Slc6a2	1	0	0	1	0	1	0
Slc6a20a	13191	10451	6670	10208	10144	9057	8290
Slc6a20b	478	318	192	281	330	339	328
Slc6a3	87	73	96	95	134	210	184
Slc6a4	1562	1667	1332	1662	1555	1445	1339
Slc6a5	3	8	6	3	24	29	21
Slc6a6	3647	3459	3017	3471	4628	4472	4185
Slc6a7	72	94	48	110	77	95	127
Slc6a8	34608	35411	35202	43208	30535	23338	19896
Slc6a9	141	102	93	140	134	95	98
Slc7a1	433	535	438	369	788	590	488
Slc7a10	0	2	3	17	1	0	0
Slc7a11	11	10	2	4	11	7	10
Slc7a12	0	0	0	0	0	0	0
Slc7a13	1	1	1	1	1	3	9
Slc7a14	27	15	26	27	17	22	25
Slc7a15	4588	4661	3192	5755	3124	3132	3067
Slc7a2	18	33	19	23	31	35	29
Slc7a3	4	3	3	3	6	2	5
Slc7a4	127	96	90	143	160	104	95
Slc7a5	53	116	96	96	162	125	59
Slc7a6	42	39	44	35	74	44	28
Slc7a6os	417	489	363	473	500	495	521
Slc7a7	6769	6981	6038	7292	7091	5847	5337
Slc7a8	7543	8443	6588	10458	8059	7166	7740
Slc7a9	5434	5075	3563	4661	4090	4103	3618
Slc8a1	65	56	64	95	27	14	12
Slc8a2	21	15	32	48	9	4	9
Slc8a3	25	45	19	33	29	15	19
Slc8b1	119	89	100	121	133	60	86
Slc9a1	1353	1214	937	1323	1324	1028	1019
Slc9a2	6472	5501	5085	5603	5535	4968	4268
Slc9a3	5461	3434	2253	3134	3354	1814	1172
Slc9a3r1	37896	40904	41723	40893	40748	38718	35699
Slc9a3r2	89	58	77	95	241	43	29
Slc9a4	5	4	1	3	6	4	1
Slc9a5	54	34	47	56	61	62	83
Slc9a6	271	262	234	287	257	234	200
Slc9a7	4	5	6	5	13	9	9
Slc9a8	856	768	645	708	977	784	804
Slc9a9	28	23	26	8	68	14	26
Slc9b1	2	1	2	3	8	1	4
Slc9b2	17	20	12	14	22	30	21
Slc9c1	0	0	1	0	1	0	0
Slco1a1	0	0	0	0	0	0	0
Slco1a4	0	0	1	0	0	0	0
Slco1a5	0	0	0	0	0	0	0
Slco1a6	8	3	3	4	5	2	5
Slco1b2	1	0	0	1	0	1	1
Slco1c1	8	4	3	2	5	1	10
Slco2a1	2741	2702	2070	2692	2186	1772	1282
Slco2b1	700	746	618	697	1000	679	680
Slco3a1	127	105	112	155	150	62	38
Slco4a1	103	142	91	113	126	151	139
Slco4c1	0	0	1	0	0	0	0
Slco5a1	3	4	11	6	10	25	15
Slco6b1	0	0	0	0	0	0	0
Slco6c1	10	2	6	9	7	9	4
Slco6d1	0	0	0	0	0	0	0
Slf1	92	124	81	83	95	95	105
Slfn1	24	10	7	3	15	7	15
Slfn10-ps	7	3	1	1	10	4	3
Slfn14	0	1	0	1	0	0	0
Slfn2	319	518	383	284	385	302	654
Slfn3	2	0	5	1	4	0	0
Slfn4	172	232	91	140	130	134	240
Slfn5	35	38	31	31	75	38	42
Slfn8	38	23	19	8	57	15	27
Slfn9	110	146	124	77	157	133	92
Slfnl1	0	0	0	0	1	0	0
Slirp	642	834	745	805	874	888	1119
Slit1	12	3	4	5	6	11	4
Slit2	54	63	47	68	47	45	46
Slit3	36	19	39	80	12	7	3
Slitrk1	2	2	4	2	0	0	0
Slitrk2	4	2	0	1	1	1	3
Slitrk3	3	0	0	4	0	1	0
Slitrk4	2	0	0	1	1	1	0
Slitrk5	3	0	5	6	1	1	2
Slitrk6	39	46	18	24	72	17	10
Slk	979	1043	742	802	1125	1004	998
Slmap	2595	2302	2137	2232	2873	2229	1940
